iteration,channel,amplitude,killability,residual,jacobian_rank,tangent_dim,sigma_min_positive,max_abs_amplitude,amp_step
0,4,2.6028229066213275,0.8666267915614404,4.885284344239024e-15,611,33,0.002460788224398684,7.806428971567187,0.05
1,4,2.5528229066213277,0.8614584487424674,3.1238405094197595e-14,611,33,0.0023668830704775554,7.807431573614428,0.05
2,4,2.502822906621328,0.8558477659743424,3.429574074637123e-14,611,33,0.0022535868194750374,7.808560505478625,0.05
3,4,2.452822906621328,0.8497541756454621,3.929936520557593e-14,611,33,0.0021192458809880517,7.809827614859716,0.05
4,4,2.4028229066213282,0.8431328090252949,5.903790569912694e-14,611,33,0.0019620106010372765,7.811244658324344,0.05
5,4,2.3528229066213284,0.8359340398043663,8.307425142748353e-14,611,33,0.0017797775818037284,7.8128230428794225,0.05
6,4,2.3028229066213286,0.8281029882617408,1.3590825648079452e-13,611,33,0.0015701486201035403,7.814573834516113,0.05
7,4,2.252822906621329,0.8195789694005966,2.3112980498184567e-13,611,33,0.0013303970286797193,7.816507592082087,0.05
8,4,2.202822906621329,0.8102949319088936,4.804677542944427e-13,611,33,0.0010573753577836173,7.818634380175705,0.05
9,4,2.152822906621329,0.8001768413806518,1.3306796820583541e-12,611,33,0.0007474521999646553,7.82096377162061,0.05
10,4,2.1028229066213293,0.7891430785664555,6.443731573087241e-12,611,33,0.0003964100648840778,7.8235048038167045,0.05
11,4,2.0528229066213295,0.798673862755015,1.1371223781913774e-14,610,34,1.3594051339972774e-05,7.826208029716982,0.05
12,4,2.0028229066213297,0.7861589705591617,7.923059745464458e-14,610,34,0.002627570735271907,7.829137479201817,0.05
13,4,1.9528229066213296,0.7723567795810815,8.40914355128489e-14,610,34,0.005416696371992463,7.832250071641702,0.05
14,4,1.9028229066213296,0.7571292453236863,1.2461722010577314e-13,610,34,0.008377921655128722,7.835541432117948,0.05
15,4,1.8528229066213295,0.7403255409456215,1.9363323371812224e-13,610,34,0.011524086729867886,7.839009657449451,0.05
16,4,1.8028229066213295,0.7217822637265665,2.972323312723062e-13,610,34,0.01486882551634338,7.842658978950327,0.05
17,4,1.7528229066213294,0.7013243069939455,4.716496551628875e-13,610,34,0.018426238861992038,7.846502462860186,0.05
18,4,1.7028229066213294,0.6787666944420904,5.826097541449111e-13,610,34,0.022210229926691145,7.850566627575752,0.05
19,4,1.6528229066213294,0.6539176061033021,1.0681073710368675e-12,610,34,0.02623322480897127,7.854884805703316,0.05
20,4,1.6028229066213293,0.6265830815990767,2.0450299137708998e-12,610,34,0.030503713802991536,7.859506395325055,0.05
21,4,1.5528229066213293,0.5965736355493007,3.851043366612316e-12,610,34,0.03502145584044549,7.864496522520988,0.05
22,4,1.5028229066213292,0.5637131362698766,7.493782779839142e-12,610,34,0.039767984718315545,7.869939723994634,0.05
23,4,1.4528229066213292,0.5278499841298936,1.525035558075286e-11,610,34,0.04468684824017699,7.875945006595484,0.05
24,4,1.4028229066213291,0.4888700605613796,3.369321086596403e-11,610,34,0.04963953739115207,7.882653267314915,0.05
25,4,1.352822906621329,0.4467096235580457,8.486762322658447e-11,610,34,0.054302185392580284,7.890247877370778,0.05
26,4,1.302822906621329,0.4013633254346736,5.820243698585409e-15,610,34,0.05799417314744411,7.8989691591115685,0.05
27,4,1.252822906621329,0.35287542387387655,6.0087279292890435e-15,610,34,0.06014113108420203,7.90913076742256,0.05
28,4,1.202822906621329,0.3012839153616582,6.0559709762190586e-15,610,34,0.06133575706164738,7.921110519047523,0.05
29,4,1.152822906621329,0.24643430650353165,5.4076855477525946e-15,610,34,0.06208700334838654,7.93513476440477,0.05
30,4,1.1278229066213288,0.21777150492231448,6.675995695665606e-15,610,34,0.062218186442234084,7.9401934114567725,0.03250000000000003
31,4,1.111572906621329,0.1984420364375979,7.464194725351764e-11,610,34,0.06202891315038996,7.95246168166521,0.021124999999999984
32,4,1.0904479066213288,0.17209007961980033,6.709156924119307e-15,610,34,0.061285933759993326,7.990821909018868,0.02746250000000008
33,4,1.0835822816213287,0.16319401708879194,4.592316723053839e-13,610,34,0.06088895082107471,7.998826517739301,0.008925312500000055
