iteration,channel,amplitude,killability,residual,jacobian_rank,tangent_dim,sigma_min_positive,max_abs_amplitude,amp_step
0,3,1.4573951648289405,0.6904841786834937,4.482144955846952e-14,613,31,1.8926077769953175e-09,5.890918001440427,0.05
1,3,1.4073951648289404,0.6541273657531148,2.464690568006667e-11,614,30,9.335484083349846e-10,5.892018337953078,0.05
2,3,1.3823951648289405,0.6331218234379072,7.871984677319459e-13,611,33,2.4081953532103796e-09,5.895427384465184,0.03250000000000003
3,3,1.3498951648289406,0.6021378763637255,3.967356677961317e-11,609,35,1.7790171114806333e-07,5.902166730010882,0.04224999999999997
4,3,1.3076451648289407,0.5551902252175464,1.9156634512990753e-11,608,36,8.599521190645508e-05,5.914661635754873,0.05
5,3,1.2576451648289406,0.4881594755293281,3.731007253702864e-15,608,36,0.00025918010733640525,5.933904526632694,0.05
6,3,1.2076451648289406,0.40685495085356177,3.717766269919207e-15,608,36,0.0007076883977886753,5.959988634904329,0.05
7,3,1.1576451648289405,0.31052260250292846,5.206228853005035e-15,608,36,0.0014346811598353593,5.992101982481079,0.05
8,3,1.1076451648289405,0.20489548876060648,3.967621085704749e-15,608,36,0.0016285555769005766,6.059422915533956,0.05
9,3,1.0576451648289404,0.11508857290130473,4.676344658421795e-15,608,36,0.002543370182386956,6.1433732682440185,0.05
10,3,1.03,0.07810771413062356,4.267678625586962e-15,608,36,0.0037768746954469586,6.166297512203275,0.03593871427762254
