trial,sign,stage,step,radius,shell_weight,obstruction,constraint_residual,distance_from_home,max_abs_amplitude,accepted,landing,sus_channel,sus_residual,sus_max_abs_amplitude,best_channel,best_amplitude,best_killability,best_death_distance,delete_susceptibility,susceptibility_channel,novelty_from_home,novelty_from_archive,tangent_dim,home_tangent_dim,genericity_tau,home_soft_nullity,candidate_soft_nullity,soft_nullity_gain,correction_norm,branch_score
0,-1.0,0,0,3.125,8.0,1.4790096053337704e-15,1.3686475207190667,3.0725639647229177,6.796935433553045,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,0,50,3.125,8.0,1.4790096053337704e-15,0.1067073418795809,3.1235076414691365,6.751543584282864,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,0,100,3.125,8.0,1.4790096053337704e-15,0.04512835685606831,3.124376256879638,6.752765592885638,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,0,150,3.125,8.0,1.4790096053337704e-15,0.032541085979988595,3.124675245678036,6.750472684297222,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,0,200,3.125,8.0,1.4790096053337704e-15,0.02603353069436866,3.124784149473173,6.7490705163503995,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,0,250,3.125,8.0,1.4790096053337704e-15,0.03478483867968022,3.1248642659547565,6.748083591503909,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,0,300,3.125,8.0,1.4790096053337704e-15,0.02193651530771426,3.1248639727775678,6.7465465533193605,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,0,349,3.125,8.0,1.4790096053337704e-15,0.020944574576316873,3.1249281667597684,6.745365153801989,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,1,0,3.125,3.0,1.4790096053337704e-15,0.02276629071766506,3.1249016689434934,6.745368559465286,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,1,50,3.125,3.0,1.4790096053337704e-15,0.04517931508406418,3.124715163417916,6.744281309691897,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,1,100,3.125,3.0,1.4790096053337704e-15,0.0471655199163919,3.1249146742710705,6.742870513952033,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,1,150,3.125,3.0,1.4790096053337704e-15,0.019122900294293088,3.124944692320828,6.740743865937922,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,1,200,3.125,3.0,1.4790096053337704e-15,0.06174280173739209,3.1249174826749733,6.738208828515693,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,1,250,3.125,3.0,1.4790096053337704e-15,0.045874188506051565,3.1249575271995687,6.735325675983238,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,1,300,3.125,3.0,1.4790096053337704e-15,0.01963892636304643,3.124916684674546,6.73158962890643,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,1,349,3.125,3.0,1.4790096053337704e-15,0.012648483267021931,3.1248987552023095,6.729059533137243,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,2,0,3.125,1.0,1.4790096053337704e-15,0.014240598634632718,3.124989928393756,6.729031119913212,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,2,50,3.125,1.0,1.4790096053337704e-15,0.10175036557180561,3.1244586489931847,6.724944848544957,False,relax,,,,,,,,,,,,,,,,,,,
