generation,rank,basin_id,parent_id,roles,expansion_count,soft_nullity,susceptibility,death_distance,source
27,23,197,138,deletion,23,35.999999999992724,0.5087963588372837,3.0246159252309948,wall:amplitude_wall
27,23,514,305,death,17,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
27,23,0,-1,explore,10,35.999999999995,1.0018539279314,2.692178115410553,initial
28,23,1287,1243,genericity,2,33.54104203408849,1.0076066508165136,2.740057355234833,off_manifold_hop
28,23,197,138,deletion,24,35.999999999992724,0.5087963588372837,3.024615925231,wall:amplitude_wall
28,23,514,305,death,18,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
29,23,1287,1243,genericity,3,33.54104203362124,1.0076066508165136,2.7400573328768054,off_manifold_hop
29,23,197,138,deletion,25,35.999999999992724,0.5087963588372837,3.0246159252309948,wall:amplitude_wall
29,23,514,305,death,19,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
30,23,1287,1243,genericity,4,33.54104202567646,1.0076066508165136,2.7400573121045357,off_manifold_hop
30,23,197,138,deletion,26,35.999999999992724,0.5087963588372837,3.024615925231,wall:amplitude_wall
30,23,514,305,death,20,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
30,23,0,-1,explore,11,35.999999999995,1.0018539279314,2.692178115410553,initial
31,23,1287,1243,genericity,5,33.54104202070971,1.0076066508165136,2.740057321310123,off_manifold_hop
31,23,197,138,deletion,27,35.999999999992724,0.5087963588372837,3.0246159252309948,wall:amplitude_wall
31,23,514,305,death,21,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
32,23,1287,1243,genericity,6,33.54104204797659,1.0076066508165136,2.740057320723071,off_manifold_hop
32,23,197,138,deletion,28,35.999999999992724,0.5087963588372837,3.024615925231,wall:amplitude_wall
32,23,514,305,death,22,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
33,23,1287,1243,genericity,7,33.54104199116546,1.0076066508165136,2.740057323799159,off_manifold_hop
33,23,197,138,deletion,29,35.999999999992724,0.5087963588372837,3.0246159252309948,wall:amplitude_wall
33,23,514,305,death,23,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
33,23,0,-1,explore,12,35.999999999995,1.0018539279314,2.692178115410553,initial
34,23,1287,1243,genericity,8,33.541042019017254,1.0076066508165136,2.740057332179892,off_manifold_hop
34,23,197,138,deletion,30,35.999999999992724,0.5087963588372837,3.024615925231,wall:amplitude_wall
34,23,514,305,death,24,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
35,23,1287,1243,genericity,9,33.541042019017254,1.0076066508165136,2.740057332179892,off_manifold_hop
35,23,197,138,deletion,31,35.999999999992724,0.5087963588372837,3.0246159252309948,wall:amplitude_wall
35,23,514,305,death,25,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
36,23,1287,1243,genericity,10,33.541042019017254,1.0076066508165136,2.740057332179892,off_manifold_hop
36,23,197,138,deletion,32,35.999999999992724,0.5087963588372837,3.024615925231,wall:amplitude_wall
36,23,514,305,death,26,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
36,23,0,-1,explore,13,35.999999999995,1.0018539279314,2.692178115410553,initial
37,23,1287,1243,genericity,11,33.541042019017254,1.0076066508165136,2.740057332179892,off_manifold_hop
37,23,197,138,deletion,33,35.999999999992724,0.5087963588372837,3.0246159252309948,wall:amplitude_wall
37,23,514,305,death,27,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
38,23,1287,1243,genericity,12,33.541042019017254,1.0076066508165136,2.740057332179892,off_manifold_hop
38,23,197,138,deletion,34,35.999999999992724,0.5087963588372837,3.024615925231,wall:amplitude_wall
38,23,514,305,death,28,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
39,23,1287,1243,genericity,13,33.541042019017254,1.0076066508165136,2.740057332179892,off_manifold_hop
39,23,197,138,deletion,35,35.999999999992724,0.5087963588372837,3.0246159252309948,wall:amplitude_wall
39,23,514,305,death,29,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
39,23,0,-1,explore,14,35.999999999995,1.0018539279314,2.692178115410553,initial
40,23,1287,1243,genericity,14,33.541042019017254,1.0076066508165136,2.740057332179892,off_manifold_hop
40,23,197,138,deletion,36,35.999999999992724,0.5087963588372837,3.024615925231,wall:amplitude_wall
40,23,514,305,death,30,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
41,23,1287,1243,genericity,15,33.541042019017254,1.0076066508165136,2.740057332179892,off_manifold_hop
41,23,197,138,deletion,37,35.999999999992724,0.5087963588372837,3.0246159252309948,wall:amplitude_wall
41,23,514,305,death,31,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
42,23,1287,1243,genericity,16,33.541042019017254,1.0076066508165136,2.740057332179892,off_manifold_hop
42,23,197,138,deletion,38,35.999999999992724,0.5087963588372837,3.024615925231,wall:amplitude_wall
42,23,514,305,death,32,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
42,23,0,-1,explore,15,35.999999999995,1.0018539279314,2.692178115410553,initial
43,23,1287,1243,genericity,17,33.541042019017254,1.0076066508165136,2.740057332179892,off_manifold_hop
43,23,197,138,deletion,39,35.999999999992724,0.5087963588372837,3.0246159252309948,wall:amplitude_wall
43,23,514,305,death,33,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
44,23,1287,1243,genericity,18,33.541042019017254,1.0076066508165136,2.740057332179892,off_manifold_hop
44,23,197,138,deletion,40,35.999999999992724,0.5087963588372837,3.024615925231,wall:amplitude_wall
44,23,514,305,death,34,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
45,23,2196,1287,genericity,1,33.22563684158581,1.0033964866998801,2.6665501738775714,off_manifold_hop
45,23,197,138,deletion,41,35.999999999992724,0.5087963588372837,3.0246159252309948,wall:amplitude_wall
45,23,514,305,death,35,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
45,23,0,-1,explore,16,35.999999999995,1.0018539279314,2.692178115410553,initial
46,23,2196,1287,genericity,2,33.22563682161956,1.0033964866998801,2.666550173351905,off_manifold_hop
46,23,197,138,deletion,42,35.999999999992724,0.5087963588372837,3.024615925231,wall:amplitude_wall
46,23,514,305,death,36,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
47,23,2196,1287,genericity,3,33.22563682760915,1.0033964866998801,2.666550184213595,off_manifold_hop
47,23,197,138,deletion,43,35.999999999992724,0.5087963588372837,3.0246159252309948,wall:amplitude_wall
47,23,514,305,death,37,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
48,23,2196,1287,genericity,4,33.22563684024544,1.0033964866998801,2.6665501743442412,off_manifold_hop
48,23,197,138,deletion,44,35.999999999992724,0.5087963588372837,3.024615925231,wall:amplitude_wall
48,23,514,305,death,38,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
48,23,2286,0,explore,1,34.99999999999204,1.0009498581812302,2.2148733054732377,off_manifold_hop
49,23,2196,1287,genericity,5,33.2256368143361,1.0033964866998801,2.6665501751618157,off_manifold_hop
49,23,197,138,deletion,45,35.999999999992724,0.5087963588372837,3.0246159252309948,wall:amplitude_wall
49,23,514,305,death,39,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
50,23,2196,1287,genericity,6,33.22563682078692,1.0033964866998801,2.6665501640588,off_manifold_hop
50,23,197,138,deletion,46,35.999999999992724,0.5087963588372837,3.024615925231,wall:amplitude_wall
50,23,514,305,death,40,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
51,23,2286,0,genericity,2,34.999999999991815,1.0009498581812302,2.214873305473237,off_manifold_hop
51,23,197,138,deletion,47,35.999999999992724,0.5087963588372837,3.0246159252309948,wall:amplitude_wall
51,23,514,305,death,41,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
51,23,2500,2196,explore,1,35.881080396953166,1.002498245584088,2.5533832427099483,off_manifold_hop
52,23,2286,0,genericity,3,34.999999999992156,1.0009498581812302,2.214873305473238,off_manifold_hop
52,23,197,138,deletion,48,35.999999999992724,0.5087963588372837,3.024615925231,wall:amplitude_wall
52,23,514,305,death,42,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
53,23,2286,0,genericity,4,34.999999999991815,1.0009498581812302,2.2148733054732377,off_manifold_hop
53,23,197,138,deletion,49,35.999999999992724,0.5087963588372837,3.0246159252309948,wall:amplitude_wall
53,23,514,305,death,43,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
54,23,2286,0,genericity,5,34.99999999999193,1.0009498581812302,2.2148733054732386,off_manifold_hop
54,23,197,138,deletion,50,35.999999999992724,0.5087963588372837,3.024615925231,wall:amplitude_wall
54,23,514,305,death,44,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
54,23,2649,2286,explore,1,34.9999999999942,1.0007303830212635,2.7818649190059292,exact_hop
55,23,2695,2286,genericity,1,34.34577521106917,1.0005859975023768,2.793962580231812,exact_hop
55,23,197,138,deletion,51,35.999999999992724,0.5087963588372837,3.0246159252309948,wall:amplitude_wall
55,23,514,305,death,45,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
56,23,2758,2695,genericity,1,32.9999999999942,1.002341014008438,2.394512762637463,off_manifold_hop
56,23,197,138,deletion,52,35.999999999992724,0.5087963588372837,3.024615925231,wall:amplitude_wall
56,23,514,305,death,46,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
57,23,2286,0,genericity,6,34.999999999991815,1.0009498581812302,2.2148733054732377,off_manifold_hop
57,23,197,138,deletion,53,35.999999999992724,0.5087963588372837,3.0246159252309948,wall:amplitude_wall
57,23,514,305,death,47,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
57,23,2800,2758,explore,1,36.000084199187086,1.0050135826179603,2.8157197663404028,exact_hop
58,23,2286,0,genericity,7,34.99999999999193,1.0009498581812302,2.2148733054732386,off_manifold_hop
58,23,197,138,deletion,54,35.999999999992724,0.5087963588372837,3.024615925231,wall:amplitude_wall
58,23,514,305,death,48,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
59,23,2286,0,genericity,8,34.999999999991815,1.0009498581812302,2.2148733054732346,off_manifold_hop
59,23,197,138,deletion,55,35.999999999992724,0.5087963588372837,3.0246159252309948,wall:amplitude_wall
59,23,514,305,death,49,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
60,23,2286,0,genericity,9,34.99999999999204,1.0009498581812302,2.2148733054732346,off_manifold_hop
60,23,197,138,deletion,56,35.999999999992724,0.5087963588372837,3.024615925231,wall:amplitude_wall
60,23,514,305,death,50,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
60,23,2951,2286,explore,1,34.99999999999409,1.0001659747168379,2.8563836832087897,exact_hop
61,23,2286,0,genericity,10,34.99999999999238,1.0009498581812302,2.2148733054732372,off_manifold_hop
61,23,197,138,deletion,57,35.999999999992724,0.5087963588372837,3.0246159252309948,wall:amplitude_wall
61,23,514,305,death,51,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
62,23,2286,0,genericity,11,34.999999999991815,1.0009498581812302,2.2148733054732346,off_manifold_hop
62,23,197,138,deletion,58,35.999999999992724,0.5087963588372837,3.024615925231,wall:amplitude_wall
62,23,514,305,death,52,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
63,23,2286,0,genericity,12,34.99999999999204,1.0009498581812302,2.214873305473236,off_manifold_hop
63,23,197,138,deletion,59,35.999999999992724,0.5087963588372837,3.0246159252309948,wall:amplitude_wall
63,23,514,305,death,53,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
63,23,3104,2286,explore,1,34.99999999999454,1.0004941252907162,2.178892944136068,exact_hop
64,23,3150,2286,genericity,1,33.99999999999511,0.6529636887618954,2.7404975758325905,exact_hop
64,23,197,138,deletion,60,35.999999999992724,0.5087963588372837,3.024615925231,wall:amplitude_wall
64,23,514,305,death,54,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
65,23,3210,3150,genericity,1,33.99999999999386,0.7329345762541194,2.419741668749118,exact_hop
65,23,197,138,deletion,61,35.999999999992724,0.5087963588372837,3.0246159252309948,wall:amplitude_wall
65,23,514,305,death,55,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
66,23,3258,3210,genericity,1,30.425612878073025,1.0045472545925687,2.9273415972817647,off_manifold_hop
66,23,197,138,deletion,62,35.999999999992724,0.5087963588372837,3.024615925231,wall:amplitude_wall
66,23,514,305,death,56,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
66,23,2286,0,explore,13,34.9999999999917,1.0009498581812302,2.2148733054732377,off_manifold_hop
67,23,3258,3210,genericity,2,30.425612862042158,1.0045472545925687,2.927341584243923,off_manifold_hop
67,23,197,138,deletion,63,35.999999999992724,0.5087963588372837,3.0246159252309948,wall:amplitude_wall
67,23,514,305,death,57,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
68,23,3258,3210,genericity,3,30.42561286186651,1.0045472545925687,2.9273415908616833,off_manifold_hop
68,23,197,138,deletion,64,35.999999999992724,0.5087963588372837,3.024615925231,wall:amplitude_wall
68,23,514,305,death,58,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
69,23,3408,3258,genericity,1,31.753086664180728,1.0013442102129597,2.8667057603414197,off_manifold_hop
69,23,197,138,deletion,65,35.999999999992724,0.5087963588372837,3.0246159252309948,wall:amplitude_wall
69,23,514,305,death,59,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
69,23,2286,0,explore,14,34.99999999999193,1.0009498581812302,2.214873305473235,off_manifold_hop
70,23,3408,3258,genericity,2,31.75308666141018,1.0013442102129597,2.866705748528584,off_manifold_hop
70,23,197,138,deletion,66,35.999999999992724,0.5087963588372837,3.024615925231,wall:amplitude_wall
70,23,514,305,death,60,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
71,23,3408,3258,genericity,3,31.75308669528522,1.0013442102129597,2.8667057536172185,off_manifold_hop
71,23,197,138,deletion,67,35.999999999992724,0.5087963588372837,3.0246159252309948,wall:amplitude_wall
71,23,514,305,death,61,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
72,23,3408,3258,genericity,4,31.753086665580213,1.0013442102129597,2.8667057551546833,off_manifold_hop
72,23,197,138,deletion,68,35.999999999992724,0.5087963588372837,3.024615925231,wall:amplitude_wall
72,23,514,305,death,62,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
72,23,2286,0,explore,15,34.999999999992156,1.0009498581812302,2.2148733054732372,off_manifold_hop
73,23,3408,3258,genericity,5,31.753086648891554,1.0013442102129597,2.866705754504923,off_manifold_hop
73,23,197,138,deletion,69,35.999999999992724,0.5087963588372837,3.0246159252309948,wall:amplitude_wall
73,23,514,305,death,63,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
74,23,3408,3258,genericity,6,31.75308667013701,1.0013442102129597,2.866705758038185,off_manifold_hop
74,23,197,138,deletion,70,35.999999999992724,0.5087963588372837,3.024615925231,wall:amplitude_wall
74,23,514,305,death,64,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
75,23,3408,3258,genericity,7,31.753086691872795,1.0013442102129597,2.866705760010833,off_manifold_hop
75,23,197,138,deletion,71,35.999999999992724,0.5087963588372837,3.0246159252309948,wall:amplitude_wall
75,23,514,305,death,65,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
75,23,2286,0,explore,16,34.999999999991815,1.0009498581812302,2.214873305473238,off_manifold_hop
76,23,3756,3408,genericity,1,32.070262669519934,1.003163474740225,2.2619346776395757,off_manifold_hop
76,23,197,138,deletion,72,35.999999999992724,0.5087963588372837,3.024615925231,wall:amplitude_wall
76,23,514,305,death,66,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
77,23,3817,3756,genericity,1,33.45321322225391,1.0025985790742198,2.1106858199237406,off_manifold_hop
77,23,197,138,deletion,73,35.999999999992724,0.5087963588372837,3.0246159252309948,wall:amplitude_wall
77,23,514,305,death,67,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
78,23,3817,3756,genericity,2,33.453213223645434,1.0025985790742198,2.1106858152289654,off_manifold_hop
78,23,197,138,deletion,74,35.999999999992724,0.5087963588372837,3.024615925231,wall:amplitude_wall
78,23,514,305,death,68,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
78,23,2286,0,explore,17,34.99999999999204,1.0009498581812302,2.2148733054732377,off_manifold_hop
79,23,2286,0,genericity,18,34.999999999991815,1.0009498581812302,2.214873305473237,off_manifold_hop
79,23,197,138,deletion,75,35.999999999992724,0.5087963588372837,3.0246159252309948,wall:amplitude_wall
79,23,514,305,death,69,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
80,23,2286,0,genericity,19,34.999999999991815,1.0009498581812302,2.2148733054732417,off_manifold_hop
80,23,197,138,deletion,76,35.999999999992724,0.5087963588372837,3.024615925231,wall:amplitude_wall
80,23,514,305,death,70,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
81,23,2286,0,genericity,20,34.99999999999227,1.0009498581812302,2.2148733054732355,off_manifold_hop
81,23,197,138,deletion,77,35.999999999992724,0.5087963588372837,3.0246159252309948,wall:amplitude_wall
81,23,514,305,death,71,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
81,23,4012,2286,explore,1,34.9999999999942,1.000834124922625,2.2536251741887963,exact_hop
82,23,2286,0,genericity,21,34.99999999999227,1.0009498581812302,2.2148733054732377,off_manifold_hop
82,23,197,138,deletion,78,35.999999999992724,0.5087963588372837,3.024615925231,wall:amplitude_wall
82,23,514,305,death,72,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
83,23,2286,0,genericity,22,34.99999999999193,1.0009498581812302,2.2148733054732355,off_manifold_hop
83,23,197,138,deletion,79,35.999999999992724,0.5087963588372837,3.0246159252309948,wall:amplitude_wall
83,23,514,305,death,73,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
84,23,2286,0,genericity,23,34.99999999999204,1.0009498581812302,2.2148733054732377,off_manifold_hop
84,23,197,138,deletion,80,35.999999999992724,0.5087963588372837,3.024615925231,wall:amplitude_wall
84,23,514,305,death,74,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
84,23,4163,2286,explore,1,34.99999999999386,0.8175474986950807,2.132826180350549,exact_hop
85,23,4254,4163,genericity,1,34.99999999999352,1.0008345579114915,2.56910968453245,exact_hop
85,23,197,138,deletion,81,35.999999999992724,0.5087963588372837,3.0246159252309948,wall:amplitude_wall
85,23,514,305,death,75,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
86,23,4269,4254,genericity,1,34.999999999992156,1.002272255031156,3.0989164611288578,exact_hop
86,23,197,138,deletion,82,35.999999999992724,0.5087963588372837,3.024615925231,wall:amplitude_wall
86,23,514,305,death,76,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
87,23,4316,4269,genericity,1,34.9999999999925,1.0019731328809165,2.2338128389853247,exact_hop
87,23,197,138,deletion,83,35.999999999992724,0.5087963588372837,3.0246159252309948,wall:amplitude_wall
87,23,514,305,death,77,35.99999999999159,0.7775265381032346,1.7994599030069371,exact_hop
87,23,4212,2286,explore,1,34.99999999999466,1.0008668929849642,2.3237901759382384,off_manifold_hop
88,23,4407,4212,genericity,1,34.99999999999443,1.00082461125159,2.8098961704090666,wall:amplitude_wall
88,23,197,138,deletion,84,35.999999999992724,0.5087963588372837,3.024615925231,wall:amplitude_wall
