iteration,channel,amplitude,killability,residual,jacobian_rank,tangent_dim,sigma_min_positive,max_abs_amplitude,amp_step
0,13,1.447296774524642,0.6228173221105437,3.072782698603345e-15,609,35,0.05553391240149441,3.46457418053209,0.05
1,13,1.3972967745246418,0.5954436755833141,1.573879817915201e-11,609,35,0.06712316975895687,3.465584539362477,0.05
2,13,1.3472967745246418,0.560754382830767,8.579093837402473e-11,609,35,0.08081263672196402,3.467035303199115,0.05
3,13,1.2972967745246418,0.51617488335967,3.2307319203105233e-15,609,35,0.09629895949117542,3.4691767676260326,0.05
4,13,1.2472967745246417,0.4580483091081248,2.9268465224225126e-15,609,35,0.11202970916407219,3.472360435283711,0.05
5,13,1.1972967745246417,0.3814194539379046,5.677708142836794e-15,609,35,0.1141063361595473,3.477106920751503,0.05
6,13,1.1472967745246416,0.28321097780909515,2.078457972116205e-12,609,35,0.1135953503386411,3.500613295443256,0.05
7,13,1.0972967745246416,0.18317240323845896,3.981341836671301e-11,609,35,0.11218174688314834,3.5487972139937947,0.05
8,13,1.0472967745246415,0.09777732767157364,6.337982414367054e-12,609,35,0.10897025030158447,3.620264514166606,0.05
9,13,1.03,0.07023463086285238,2.8801605019517025e-11,609,35,0.10764988491910285,3.6543810455393504,0.022485806882033967
