iteration,channel,amplitude,killability,residual,jacobian_rank,tangent_dim,sigma_min_positive,max_abs_amplitude,amp_step
0,3,1.6632146993924508,0.7353062472732791,7.037676023215352e-14,614,30,1.4379716789571376e-09,6.430991200274396,0.05
1,3,1.6132146993924508,0.7155246645811415,7.844481048236902e-11,614,30,1.2185296251827658e-09,6.449725093492793,0.05
2,3,1.5632146993924507,0.691032853580021,4.6562621691645156e-11,614,30,2.169900062094013e-09,6.466749179744285,0.05
3,3,1.5132146993924507,0.6607968882421331,1.3424901620415488e-11,612,32,4.037779022202937e-09,6.48445697237314,0.05
4,3,1.4632146993924506,0.6231454782266697,4.917807447342344e-11,614,30,1.7985535123218061e-09,6.5204306280110975,0.05
5,3,1.4382146993924505,0.6476862317635573,8.898006931821529e-14,609,35,9.43332589847018e-08,6.5337356245285765,0.03250000000000003
6,3,1.4057146993924505,0.6240739147592688,4.601400611873701e-15,609,35,0.00027879042983085315,6.5438439013027,0.04224999999999997
7,3,1.3634646993924506,0.5882552417595945,3.824115074405392e-15,609,35,0.0006069773467898162,6.558697175008666,0.05
8,3,1.3134646993924506,0.5368256072627448,3.776113156269162e-15,609,35,0.000968551070300865,6.577234007983579,0.05
9,3,1.2634646993924505,0.47328606692811503,3.8236242088567674e-15,609,35,0.0015005890166142856,6.595979136516942,0.05
10,3,1.2134646993924505,0.39494906881948744,6.544986169999935e-15,609,35,0.002207285794792706,6.620148408146108,0.05
11,3,1.1634646993924505,0.3006540465994721,3.3981593187011927e-12,609,35,0.003390588007100536,6.644045888518456,0.05
12,3,1.1134646993924504,0.20437233393736629,4.719709372733852e-15,609,35,0.00651934906289008,6.55316181223235,0.05
13,3,1.0634646993924504,0.12388015541009302,6.762029995957094e-15,609,35,0.011453451430235143,6.343517342178333,0.05
14,3,1.03,0.08111629604946066,4.21547571605958e-15,609,35,0.014374230783371699,6.269154724418612,0.04350410921018544
