iteration,channel,amplitude,killability,residual,jacobian_rank,tangent_dim,sigma_min_positive,max_abs_amplitude,amp_step
0,3,2.101598410262848,0.7413285919067494,3.4609459568569418e-15,608,36,0.0743920328798561,5.2880278433523,0.05
1,3,2.0515984102628484,0.7291591259934274,1.4845741354554708e-13,608,36,0.07450529207821821,5.282613407989946,0.05
2,3,2.0015984102628486,0.715922926980275,2.429033763862403e-13,608,36,0.07461966707231382,5.277557887353454,0.05
3,3,1.9515984102628485,0.701514761438653,4.050276021523456e-13,608,36,0.07473208517036747,5.272911106983373,0.05
4,3,1.9015984102628485,0.6858189787174558,6.560305049981735e-13,608,36,0.07483816308888198,5.268733174811212,0.05
5,3,1.8515984102628484,0.6687090258585523,1.1483641573094679e-12,608,36,0.07493188795821175,5.265097124912173,0.05
6,3,1.8015984102628484,0.6500471551755009,2.002486828476949e-12,608,36,0.07500494444071419,5.262092744405679,0.05
7,3,1.7515984102628483,0.6296843951891605,3.5480008510402975e-12,608,36,0.07504496595543847,5.259832153538925,0.05
8,3,1.7015984102628483,0.6074608633374048,6.275858816380177e-12,608,36,0.07502966057752705,5.258458005947523,0.05
9,3,1.6515984102628483,0.5832064832627744,1.084208433997094e-11,608,36,0.0748971517578913,5.258155935022053,0.05
10,3,1.6015984102628482,0.5567421357025225,1.7593066250858945e-11,608,36,0.07427680889545177,5.259173750388946,0.05
11,3,1.5515984102628482,0.5278812130719408,2.6424465120245717e-11,608,36,0.0718782589523024,5.261852511277524,0.05
12,3,1.5015984102628481,0.49643147492950823,4.108474915663289e-11,608,36,0.06844576452903978,5.266679689532953,0.05
13,3,1.451598410262848,0.46219708705976204,7.694224451594163e-11,608,36,0.0646412588349023,5.274385470368208,0.05
14,3,1.401598410262848,0.424980969270051,3.7028239406025215e-15,608,36,0.060585878859271546,5.286127183266198,0.05
15,3,1.351598410262848,0.38458853161167905,3.7221866006496424e-15,608,36,0.05638359818752638,5.3038599930330355,0.05
16,3,1.301598410262848,0.34083616273938194,3.2474263281078807e-15,608,36,0.05222832168193799,5.3310939987837624,0.05
17,3,1.251598410262848,0.2935706340140579,3.5046133195559705e-15,608,36,0.04850388198226573,5.374392032902237,0.05
18,3,1.2015984102628479,0.24270838980674814,5.363033412563011e-15,608,36,0.045957684288941265,5.446324712132226,0.05
19,3,1.1515984102628478,0.18836238700111002,2.6243043745367234e-14,608,36,0.04598739381395418,5.571971807938768,0.05
20,3,1.1015984102628478,0.13116243813523415,3.478332693266197e-12,608,36,0.049215279251949885,5.802690131506621,0.05
21,3,1.0515984102628477,0.0710172484464344,7.83968896833022e-15,608,36,0.05087389562041889,6.261050713837017,0.05
22,3,1.03,0.039127378715414246,8.854929110355103e-15,608,36,0.0503322932030266,6.564575600921046,0.02807793334170201
