trial,sign,radius,obstruction,converged,constraint_residual,correction_norm,finite,tangent_dim,candidate_soft_nullity,soft_nullity_gain,best_death_distance,max_abs_amplitude
0,-1.0,2.5,7.449462587884057e-15,True,1.6420881622655767e-13,2.6839513630786516,True,36,35.99999999999284,2.1600499167107046e-12,3.2522961724307393,5.274682238670694
0,1.0,2.5,7.449462587884057e-15,True,8.690136354610926e-13,6.695503383330913,True,36,35.99999999994043,5.4569682106375694e-11,2.8398199363412675,5.560872244144281
1,-1.0,2.5,5.488950393294269e-15,True,4.616219098956969e-15,4.296857693059606,True,36,35.999999999994316,6.821210263296962e-13,3.048912212784677,5.556036901015296
1,1.0,2.5,5.488950393294269e-15,True,7.582764397860447e-15,4.515269269377147,True,36,35.99999999999113,3.865352482534945e-12,3.1960916833460447,5.7743130450324305
2,-1.0,2.5,5.50710191864954e-15,True,1.952461589780506e-14,3.4511184509298274,True,36,35.9999999999925,2.5011104298755527e-12,3.2642794753731397,5.311998151505422
2,1.0,2.5,5.50710191864954e-15,True,4.7321661976251915e-15,4.929456556900585,True,36,35.99999999999227,2.7284841053187847e-12,2.9259178004667845,5.416327417270153
3,-1.0,2.5,5.490046642519094e-15,True,5.133303843925591e-15,3.1235558507169574,True,36,35.9999999999925,2.5011104298755527e-12,2.530215607258328,5.308519087462756
3,1.0,2.5,5.490046642519094e-15,True,4.8739821186697336e-15,2.6551883479737826,True,36,35.99999999999159,3.410605131648481e-12,2.4607960248367253,6.061238015245849
4,-1.0,2.5,9.177273103509436e-15,True,3.2627068896905426e-11,4.811755254642126,True,36,35.99999997420741,2.5787585400394164e-08,3.205066389239916,5.509107145522418
4,1.0,2.5,9.177273103509436e-15,True,8.694477449800434e-14,6.588581699387254,True,36,35.99999999998636,8.640199666842818e-12,2.775639081821135,5.313438084940795
