trial,sign,radius,obstruction,converged,constraint_residual,correction_norm,finite,tangent_dim,candidate_soft_nullity,soft_nullity_gain,best_death_distance,max_abs_amplitude
0,-1.0,2.5,1.207134814810967e-15,True,2.9523871055953203e-12,2.344813007881527,True,36,35.99999999849456,1.5045316104078665e-09,2.8550512156291705,5.30947481518078
0,1.0,2.5,1.207134814810967e-15,True,5.07732453708833e-12,2.5385409012802667,True,36,35.99999999998181,1.7280399333685637e-11,2.32910640254945,4.325495028640418
1,-1.0,2.5,1.3010048659168326e-15,True,1.818218903911742e-14,3.201185595140267,True,36,35.999999999998636,4.547473508864641e-13,2.8584144459954683,4.995713757148869
1,1.0,2.5,1.3010048659168326e-15,True,3.426551180722412e-11,1.9768906481960482,True,36,35.99999998978615,1.0212943379883654e-08,2.8486087045817303,4.72316069987615
2,-1.0,2.5,1.6508685806145723e-15,True,4.3640740773012406e-15,1.4742854173554238,True,36,35.99999999999875,3.410605131648481e-13,2.8306710991912563,4.689614677880721
2,1.0,2.5,1.6508685806145723e-15,True,3.260927153500593e-15,1.7560529263290718,True,36,35.99999999999898,1.1368683772161603e-13,2.889343202747263,4.382664438650294
3,-1.0,2.5,1.1165070895372205e-15,True,2.1504056150323162e-14,4.071012667900427,True,36,35.999999999998636,4.547473508864641e-13,2.3566487613428446,4.960018078753474
3,1.0,2.5,1.1165070895372205e-15,True,4.337210166582568e-11,3.930126457349496,True,36,35.9999999964806,3.5184939406462945e-09,2.91625210326169,4.927106000181134
4,-1.0,2.5,1.0868161532663516e-15,True,1.7236826855171552e-13,3.2708450135641884,True,36,36.000000000010914,-1.1823431123048067e-11,3.036412001066003,5.242636719595643
4,1.0,2.5,1.0868161532663516e-15,True,1.4355637183826558e-12,2.198467621055655,True,36,35.9999999998563,1.4279066817834973e-10,2.4114831503717995,4.931682241472502
