stage,fraction,step,target_amplitude,tensor_residual,max_abs_amplitude
0,0.8,0,1.436233536627532,1.961335229503285,6.415865141736903
0,0.8,50,1.436233536627532,0.1072270755541561,6.277383900123078
0,0.8,100,1.436233536627532,0.04717568864099449,6.2793338521286115
0,0.8,150,1.436233536627532,0.03392082916471093,6.283826591038704
0,0.8,200,1.436233536627532,0.025056910254404246,6.28703922025967
0,0.8,250,1.436233536627532,0.018731898007519045,6.2895401199075005
0,0.8,300,1.436233536627532,0.018088065340409888,6.287305174619141
0,0.8,350,1.436233536627532,0.014006394283075081,6.289017869229552
0,0.8,400,1.436233536627532,0.029603409112750452,6.288908047325759
0,0.8,450,1.436233536627532,0.06123294232028823,6.286374287972732
0,0.8,500,1.436233536627532,0.07343789538180852,6.281078562221487
0,0.8,550,1.436233536627532,0.028537701939217022,6.271823262500027
0,0.8,600,1.436233536627532,0.053261442474259575,6.260692508552926
0,0.8,650,1.436233536627532,0.036935430492746495,6.255559842990574
0,0.8,699,1.436233536627532,0.09062782521275191,6.245068608503658
1,0.6,0,1.077175152470649,0.3190633613841824,6.2446775716430425
1,0.6,50,1.077175152470649,0.09136670627256689,6.249878243493626
1,0.6,100,1.077175152470649,0.05841949319194465,6.222813093833952
1,0.6,150,1.077175152470649,0.08007339139051019,6.185309258127662
1,0.6,200,1.077175152470649,0.030219142711275373,6.16205506106876
1,0.6,250,1.077175152470649,0.026087005868474827,6.125803982400852
1,0.6,300,1.077175152470649,0.0859322157834623,6.105019965712017
1,0.6,350,1.077175152470649,0.0996074313938112,6.088103080183632
1,0.6,400,1.077175152470649,0.11809826696227184,6.056531943227512
1,0.6,450,1.077175152470649,0.07367399915537771,6.034820083539709
1,0.6,500,1.077175152470649,0.04555996515822333,6.014235655301643
1,0.6,550,1.077175152470649,0.04254600500932882,5.98129464922629
1,0.6,600,1.077175152470649,0.17212133315704328,5.9709778527159445
1,0.6,650,1.077175152470649,0.018495634986869517,5.94037882339352
1,0.6,699,1.077175152470649,0.05829925225900108,5.906757507253148
2,0.4,0,0.718116768313766,0.3561732327215873,5.906488824156981
2,0.4,50,0.718116768313766,0.29791851288853927,5.881897004615423
2,0.4,100,0.718116768313766,0.387560205255009,5.860303126802317
2,0.4,150,0.718116768313766,0.28456431264089366,5.798335704293141
2,0.4,200,0.718116768313766,0.3055417401276561,5.7711335111189435
2,0.4,250,0.718116768313766,0.2879867905883776,5.75472951779079
2,0.4,300,0.718116768313766,0.283490756525235,5.7182215336613815
2,0.4,350,0.718116768313766,0.367851077565707,5.7044164626005704
2,0.4,400,0.718116768313766,0.2827730722650607,5.659541860458531
2,0.4,450,0.718116768313766,0.31877053840538383,5.6398660078003555
2,0.4,500,0.718116768313766,0.28265258030158835,5.610202116542393
2,0.4,550,0.718116768313766,0.2824629643693946,5.605156043365627
2,0.4,600,0.718116768313766,0.284041160581174,5.5865512054072255
2,0.4,650,0.718116768313766,0.2845537639530218,5.5613055759017245
2,0.4,699,0.718116768313766,0.2924795275558816,5.539231505743357
3,0.2,0,0.359058384156883,0.6449861764814179,5.540250554312134
3,0.2,50,0.359058384156883,0.648791698244026,5.530486939427973
3,0.2,100,0.359058384156883,0.6412711441401769,5.486870704636457
3,0.2,150,0.359058384156883,0.6472757082610615,5.476096130555988
3,0.2,200,0.359058384156883,0.6455534774337701,5.466023368268554
3,0.2,250,0.359058384156883,0.6411733501620667,5.443331811310241
3,0.2,300,0.359058384156883,0.6456398833043107,5.418161103177733
3,0.2,350,0.359058384156883,0.6438089484769997,5.412261203448343
3,0.2,400,0.359058384156883,0.6415378689307036,5.38275959761458
3,0.2,450,0.359058384156883,0.6419715938696412,5.375231013237667
3,0.2,500,0.359058384156883,0.6419971011299465,5.357843531374826
3,0.2,550,0.359058384156883,0.643521958598195,5.347278577668314
3,0.2,600,0.359058384156883,0.6440101928554328,5.327980263575249
3,0.2,650,0.359058384156883,0.6418531094207229,5.308080513097102
3,0.2,699,0.359058384156883,0.6509818210148234,5.303382440522032
4,0.0,0,0.0,1.0068072237538725,5.303594016813103
4,0.0,50,0.0,1.0004881993138555,5.285200788224535
4,0.0,100,0.0,1.0004985744820087,5.252027574538039
