iteration,channel,amplitude,killability,residual,jacobian_rank,tangent_dim,sigma_min_positive,max_abs_amplitude,amp_step
0,2,1.4672469034451292,0.7977805271992351,4.821998790127494e-15,607,37,0.025063728556878138,6.696705865074988,0.05
1,2,1.4172469034451292,0.7720209574609024,4.975833780407379e-15,607,37,0.024119696343698982,6.7242559291929975,0.05
2,2,1.3672469034451291,0.7403596855234503,5.640054940856413e-15,607,37,0.022905481445998688,6.737866078958952,0.05
3,2,1.317246903445129,0.7010734480738016,9.493029357648923e-15,607,37,0.021414503870582278,6.692368946828957,0.05
4,2,1.267246903445129,0.6522522972269955,6.985090690524294e-15,607,37,0.0195518170898603,6.576742914123916,0.05
5,2,1.217246903445129,0.5918240735751779,1.1183050619614772e-12,607,37,0.017113032291097303,6.406238792576323,0.05
6,2,1.167246903445129,0.5177352584887471,1.0921368247457388e-14,607,37,0.014857179438297539,6.336643147786346,0.05
7,2,1.117246903445129,0.42401050428679565,5.746613211807915e-15,607,37,0.011818632129119044,6.341157978680307,0.05
8,2,1.0672469034451288,0.299999470268795,4.9111136970967114e-15,607,37,0.0076526092566191525,6.359217848855736,0.05
9,2,1.03,0.16599860944425507,6.21366291617752e-15,607,37,0.003651738374040292,6.389187157931476,0.048420974478667465
