trial,sign,radius,obstruction,converged,constraint_residual,correction_norm,finite,tangent_dim,candidate_soft_nullity,soft_nullity_gain,best_death_distance,max_abs_amplitude
0,-1.0,2.5,5.82270710463899e-13,True,4.6672557945893995e-11,1.448018760090611,True,33,33.00000000004934,-4.0313352656085044e-10,2.305578468162101,4.795669399821709
0,1.0,2.5,5.82270710463899e-13,True,2.734467440116211e-13,1.9978062665662155,True,34,34.00000000292175,-1.0000000032755452,3.122465021117687,5.261228753075031
1,-1.0,2.5,4.858350233539256e-13,True,5.079350198816264e-15,3.041944587403511,True,33,33.00000000053615,-8.899405656848103e-10,3.3551089808101615,5.112961098270645
1,1.0,2.5,4.858350233539256e-13,True,2.4931839958168197e-11,3.11758644582809,True,33,33.00000020155653,-2.0191032490401994e-07,2.161622626824197,5.031629869587785
2,-1.0,2.5,4.594271549667231e-13,True,2.7961272764466325e-11,2.6842078333756496,True,33,33.00000179512904,-1.7954828308575088e-06,3.210552319990156,5.2075189840544915
2,1.0,2.5,4.594271549667231e-13,True,1.0181093173184653e-13,2.842205841771,True,33,33.00000000012278,-4.765752237290144e-10,2.3447851141979563,5.250947389251531
3,-1.0,2.5,4.643038782699836e-13,True,7.927351185572764e-13,2.4998578064263284,True,33,33.000000000665295,-1.019088813336566e-09,2.74710351212722,5.427936036973529
3,1.0,2.5,4.643038782699836e-13,True,3.6327710176255065e-15,2.14553892962783,True,35,35.0000000003032,-2.0000000006569962,2.6935289176133965,4.850830726361351
4,-1.0,2.5,5.710937728583189e-13,True,5.268201856245151e-15,1.5566558367408438,True,33,33.00000000034697,-7.007656677160412e-10,2.187188697888206,4.567135867597871
4,1.0,2.5,5.710937728583189e-13,True,4.6578190500637934e-15,2.057701436920232,True,33,33.000000011614475,-1.1968268154305406e-08,2.9643749989670742,5.12488409943911
