trial,sign,radius,obstruction,converged,constraint_residual,correction_norm,finite,tangent_dim,candidate_soft_nullity,soft_nullity_gain,best_death_distance,max_abs_amplitude
0,-1.0,2.5,1.2803828949023047e-15,True,1.075516915891981e-12,4.317993949483575,True,36,35.99999999999102,8.526512829121202e-12,3.163379577718871,7.795989807215784
0,1.0,2.5,1.2803828949023047e-15,True,6.6623522910395896e-15,6.272804119095037,False,36,36.00000000000216,-2.6147972675971687e-12,2.394485772631065,8.075418313977492
1,-1.0,2.5,1.3146473212762439e-15,True,2.5237254425276324e-12,4.1023632376959425,True,36,35.999999999950205,4.934008757118136e-11,2.5140792025325047,7.54455468808113
1,1.0,2.5,1.3146473212762439e-15,True,5.1701977938334166e-15,3.7244048045592093,True,36,35.999999999999545,0.0,2.960946995031397,7.657885639459586
2,-1.0,2.5,1.1546416137881054e-15,True,5.975140091817674e-15,3.732146348042801,False,36,35.999999999999545,0.0,2.71816406430835,8.233848505892379
2,1.0,2.5,1.1546416137881054e-15,True,6.301366349533373e-15,3.2071900953817782,True,36,35.99999999999943,1.1368683772161603e-13,2.6243331669343952,7.802990447568958
3,-1.0,2.5,1.241441654506851e-15,True,1.5138260090677684e-14,4.237446350751669,True,36,35.99999999999943,1.1368683772161603e-13,2.9345395735053805,7.709673049901619
3,1.0,2.5,1.241441654506851e-15,True,3.4115764597175205e-14,4.6496232917410225,True,36,35.99999999999943,1.1368683772161603e-13,2.933048218216703,7.535157440677385
4,-1.0,2.5,1.1009980721650843e-15,True,5.675790614749364e-15,2.539009588523277,True,36,35.99999999999943,1.1368683772161603e-13,2.8803405065748224,7.94639402561982
4,1.0,2.5,1.1009980721650843e-15,True,3.1530129937485696e-14,3.015382174587802,False,36,35.99999999999943,1.1368683772161603e-13,2.7375478258156942,8.849787107812482
