trial,sign,radius,obstruction,converged,constraint_residual,correction_norm,finite,tangent_dim,candidate_soft_nullity,soft_nullity_gain,best_death_distance,max_abs_amplitude
0,-1.0,2.5,4.255363521606696e-15,True,3.792655441294439e-15,1.5944022335485641,True,33,32.99999999993099,-3.751665644813329e-12,2.8184533298979733,5.630070988536972
0,1.0,2.5,4.255363521606696e-15,True,3.555131892976916e-15,1.805700121347105,True,33,32.999999999932925,-5.6843418860808015e-12,2.9060128459125623,5.242084993708261
1,-1.0,2.5,2.59880510671234e-15,True,7.345920141795082e-12,3.270389385137623,True,33,32.99999998659973,1.3327507986105047e-08,2.7911488444541677,5.2633775178109445
1,1.0,2.5,2.59880510671234e-15,True,3.3777419015423367e-15,2.19424873741114,True,33,32.999999999933266,-6.0254023992456496e-12,2.724855054140294,5.621559461949677
2,-1.0,2.5,5.726679111389072e-15,True,4.011522581707898e-15,1.8011119964044113,True,34,33.999999999930765,-1.0000000000035243,2.882203602167864,5.631191992125481
2,1.0,2.5,5.726679111389072e-15,True,4.712044658366384e-15,3.9658071797552323,True,34,33.999999999921215,-0.9999999999939746,2.743066532907495,5.314714746445513
3,-1.0,2.5,5.442978490654488e-15,True,4.594272849251018e-15,3.873626710033183,True,33,32.99999999993065,-3.410605131648481e-12,3.132628070883779,5.738320067969905
3,1.0,2.5,5.442978490654488e-15,True,4.348376421035402e-15,3.912985276868162,True,33,32.9999999999294,-2.1600499167107046e-12,3.062913515900423,5.314312528255973
4,-1.0,2.5,6.0031119657558726e-15,True,4.167307922276731e-15,1.5388299728468928,True,35,34.99999999992485,-1.9999999999976126,2.7110398146131485,5.231083172160894
4,1.0,2.5,6.0031119657558726e-15,True,1.2880993442583363e-11,1.8370760494887608,True,35,34.99999990595188,-1.999999906024641,2.7602613762207526,5.687008862300031
