trial,sign,radius,obstruction,converged,constraint_residual,correction_norm,finite,tangent_dim,candidate_soft_nullity,soft_nullity_gain,best_death_distance,max_abs_amplitude
0,-1.0,2.5,2.8718773430219882e-15,True,3.8279777001674175e-15,2.468814611504124,True,36,35.999999999991815,3.183231456205249e-12,2.642611633658181,5.306573613777455
0,1.0,2.5,2.8718773430219882e-15,True,3.922623436435752e-12,2.1422618806437383,True,37,36.999999997871555,-0.9999999978765572,3.098720402930686,5.790057637984996
1,-1.0,2.5,3.0269883830535388e-15,True,4.619876258318395e-15,1.6569378334982114,True,37,36.99999999999159,-0.9999999999965894,2.9053502632241788,5.235760068437538
1,1.0,2.5,3.0269883830535388e-15,True,5.280186375467343e-15,1.9234920040873136,True,36,35.999999999991815,3.183231456205249e-12,3.1560966387204177,5.731807201014922
2,-1.0,2.5,4.684679356719738e-15,True,3.865849813117382e-15,3.9373745917227216,True,36,35.99999999999227,2.7284841053187847e-12,2.8832676603601635,5.319753718920035
2,1.0,2.5,4.684679356719738e-15,True,1.4037845337462781e-11,3.08806539866205,True,36,35.99999997688633,2.3108668756322004e-08,3.4846742733797704,5.832711451192794
3,-1.0,2.5,7.126033050495576e-15,True,9.564548576110942e-14,8.181561128438954,True,36,35.99999999999102,3.979039320256561e-12,3.1994077635813,5.371108075037413
3,1.0,2.5,7.126033050495576e-15,True,4.798071781809871e-15,5.935100032526456,True,37,36.99999999999966,-1.0000000000046612,2.9421411909848603,5.440982170773148
4,-1.0,2.5,4.671643051923407e-15,True,5.373032810296308e-15,2.9082101140457914,True,36,35.99999999999113,3.865352482534945e-12,3.0755373119988225,5.6266779436719965
4,1.0,2.5,4.671643051923407e-15,True,5.4677294150717985e-15,2.060956487932342,True,36,35.9999999999917,3.296918293926865e-12,3.1821279023239737,5.326011820707873
