trial,sign,radius,obstruction,converged,constraint_residual,correction_norm,finite,tangent_dim,candidate_soft_nullity,soft_nullity_gain,best_death_distance,max_abs_amplitude
0,-1.0,2.5,1.3264018061666617e-13,True,4.523557615458351e-15,4.201044519378467,True,36,36.000000000067985,-2.817159838741645e-10,2.326264034796055,6.4658233741438425
0,1.0,2.5,1.3264018061666617e-13,True,9.85984347991047e-15,4.149419976694492,True,36,36.00000000823388,-8.4476141637424e-09,2.329875402341192,6.875449111664198
1,-1.0,2.5,1.0421667321432068e-13,True,4.89340779845402e-15,3.1017376599683573,True,36,36.00000000004957,-2.632987161632627e-10,2.224617766162954,7.2309249337736485
1,1.0,2.5,1.0421667321432068e-13,True,5.1674538726528076e-15,2.822201521288564,True,36,36.000000003093646,-3.3073774829972535e-09,3.103824922564422,6.66954426512557
2,-1.0,2.5,2.448655571840023e-13,True,6.521476587570891e-13,2.993177026683143,True,36,36.00000000000887,-2.2259882825892419e-10,2.7669612933948944,6.526894094992654
2,1.0,2.5,2.448655571840023e-13,True,5.267170898539774e-15,2.6278899649571796,True,36,36.00000000000864,-2.2237145458348095e-10,2.152903760709031,6.365564846172757
3,-1.0,2.5,1.0264085786450418e-13,True,1.9347094480153813e-13,2.923687301313322,True,36,36.000000000002274,-2.1600499167107046e-10,2.829817307107405,6.64246077615301
3,1.0,2.5,1.0264085786450418e-13,True,7.288356626814558e-12,2.730169166147819,True,36,35.99999999987131,-8.503775461576879e-11,2.5822977759487133,6.505919174984933
4,-1.0,2.5,9.261360869688161e-14,True,1.0798735139160083e-11,2.303228717816298,True,36,36.00000000044179,-6.55518306302838e-10,2.6031667106254335,6.405827674650518
4,1.0,2.5,9.261360869688161e-14,True,1.0718784709718246e-14,1.976336418115365,True,36,36.000000001590024,-1.80375536729116e-09,2.822451912894498,7.033872747692701
