iteration,channel,amplitude,killability,residual,jacobian_rank,tangent_dim,sigma_min_positive,max_abs_amplitude,amp_step
0,3,1.6593560128915814,0.5673047839399856,5.304004348350928e-15,608,36,0.03948465935038356,7.051536976335306,0.05
1,3,1.6093560128915814,0.5360509005239711,1.800503803554289e-11,608,36,0.03917154789057419,7.076044056315547,0.05
2,3,1.5593560128915813,0.5027903022879608,2.8554095817211567e-11,608,36,0.03883738484912043,7.104386670333386,0.05
3,3,1.5093560128915813,0.4676169441522187,4.631028829967689e-11,608,36,0.03848022552803884,7.137546226810092,0.05
4,3,1.4593560128915812,0.4306994767398634,8.075855965679813e-11,608,36,0.038097642093378035,7.176871771296972,0.05
5,3,1.4093560128915812,0.3922964155302311,5.3724324961758366e-15,608,36,0.03768635214647233,7.224252166826882,0.05
6,3,1.3593560128915811,0.3527690044170586,5.221113831292316e-15,608,36,0.03724148261380201,7.282370640091616,0.05
7,3,1.309356012891581,0.3125820679995253,5.1417099028951555e-15,608,36,0.036755282462730306,7.35504355732371,0.05
8,3,1.259356012891581,0.27226455572848074,5.456557669769214e-15,608,36,0.03621502385578153,7.447486216180896,0.05
9,3,1.209356012891581,0.2322607976905628,5.253757272320494e-15,608,36,0.03559713662305459,7.566050435300847,0.05
10,3,1.159356012891581,0.19255081441502417,4.903053429828901e-15,608,36,0.034849297432017104,7.718770637154443,0.05
11,3,1.109356012891581,0.151877801376551,1.0415864594075993e-14,608,36,0.033818801277101816,7.924204322060587,0.05
12,3,1.096856012891581,0.1411189613626841,9.883002258946366e-12,608,36,0.033533030957997347,7.966277593985246,0.016250000000000014
13,3,1.0887310128915808,0.13388709311531524,8.985094036436671e-13,608,36,0.033311705236579676,7.994154814229427,0.010562500000000063
