iteration,channel,amplitude,killability,residual,jacobian_rank,tangent_dim,sigma_min_positive,max_abs_amplitude,amp_step
0,5,1.3429585026653112,0.7084843442528839,2.819528340107097e-15,635,65,0.00032847902715012667,5.133450137110876,0.05
1,5,1.2929585026653112,0.6727832655840776,4.072943800397829e-15,635,65,0.0005409173322465788,5.138442757663977,0.05
2,5,1.2429585026653112,0.6280971099196799,3.2058957056860048e-15,635,65,0.001738999957137393,5.145973827448456,0.05
3,5,1.1929585026653111,0.5709386240603923,3.62414068156914e-15,635,65,0.0032890754210562014,5.15713125515938,0.05
4,5,1.1679585026653112,0.5366080967700687,2.7841840032937884e-15,635,65,0.004271369262486259,5.164117644271218,0.03250000000000003
5,5,1.1354585026653112,0.4834311873782976,3.067341301827953e-15,635,65,0.005233948164511627,5.170709826232069,0.04224999999999997
6,5,1.1143335026653114,0.4428285475053198,3.1775263707932427e-15,635,65,0.00625543891423748,5.177982470697465,0.027462499999999935
7,5,1.1006022526653114,0.41323236178846867,2.1408165328457583e-15,635,65,0.007246337901244607,5.185091985818251,0.017850624999999964
8,5,1.0827516276653115,0.36951726931682144,3.1662088139409413e-15,635,65,0.00825905163085861,5.192142899749321,0.023205812499999867
9,5,1.0711487214153115,0.3375667500228282,3.3374796252439975e-15,635,65,0.009115285552971308,5.198341718594606,0.015083778124999914
10,5,1.0636068323528116,0.3149787176741065,2.9384912905995827e-15,635,65,0.009804722228871174,5.203303964029927,0.009804455781249966
11,5,1.0538023765715616,0.2826952374648928,4.374097478184396e-15,635,65,0.01039601049329825,5.207470687869473,0.012745792515624998
12,5,1.0474294803137492,0.2598420554063542,3.001819892000101e-15,635,65,0.010717030034021802,5.210306167700053,0.008284765135156191
13,5,1.039144715178593,0.22698097799956152,3.116607385244617e-15,635,65,0.00510362115254055,5.214496477571907,0.010770194675702905
14,5,1.0345723575892967,0.20736488355573976,2.9211899856514796e-15,635,65,0.004982145309764843,5.216665712543674,0.005944064866085486
15,5,1.03,0.18630135775207773,3.3536461318947803e-15,635,65,0.004680601925065345,5.218659949950297,0.00594406486608563
