trial,sign,radius,obstruction,converged,constraint_residual,correction_norm,finite,tangent_dim,candidate_soft_nullity,soft_nullity_gain,best_death_distance,max_abs_amplitude
0,-1.0,2.5,9.687247707847448e-16,True,7.758607237273943e-13,5.2936196130725115,True,64,63.99999999999682,3.069544618483633e-12,2.0190026755354653,5.055670421566991
0,1.0,2.5,9.687247707847448e-16,True,2.7724269420996607e-15,5.7721354318235285,True,64,63.99999999999977,1.1368683772161603e-13,1.9865938466552238,4.954722124060902
1,-1.0,2.5,7.776761056297234e-16,True,3.3028239980512603e-15,5.02961231696996,True,64,64.00000000270177,-2.7018813852919266e-09,1.9208030134303937,4.885487586797843
1,1.0,2.5,7.776761056297234e-16,True,2.8237740320295318e-11,7.214757095763361,True,64,63.99999994761481,5.238507583271712e-08,1.8433855739487,4.682242454469533
2,-1.0,2.5,9.014936780781476e-16,True,3.5631808563561113e-13,3.9613226792214324,True,64,64.00000000000853,-8.640199666842818e-12,1.9694472788474582,4.979520382400335
2,1.0,2.5,9.014936780781476e-16,True,9.67091338584458e-15,3.9523109859687833,True,64,64.0000000000191,-1.921307557495311e-11,1.948895828515462,4.693704413033802
3,-1.0,2.5,9.075616428132119e-16,True,3.716854871877736e-15,5.851955042366195,True,64,64.0000000000058,-5.9117155615240335e-12,1.909056612772222,4.893657535032895
3,1.0,2.5,9.075616428132119e-16,False,0.641638765806201,8.08495442333292,,,,,,
4,-1.0,2.5,1.187402575791729e-15,True,8.439679586000127e-15,5.187862637232567,True,64,64.0,-1.1368683772161603e-13,2.013029521513444,4.898929665382719
4,1.0,2.5,1.187402575791729e-15,False,0.8323475205652628,1.0817769063816958,,,,,,
