trial,sign,radius,obstruction,converged,constraint_residual,correction_norm,finite,tangent_dim,candidate_soft_nullity,soft_nullity_gain,best_death_distance,max_abs_amplitude
0,-1.0,2.5,1.2399000714683974e-15,True,1.0677317486427333e-12,7.732383638933812,True,65,64.99999999978832,2.0395418687257916e-10,2.028177161406786,5.771297523490033
0,1.0,2.5,1.2399000714683974e-15,True,2.4889798265476448e-11,8.189802891529707,True,65,64.99999997132625,2.866602244466776e-08,1.9695132022921151,5.603523186216141
1,-1.0,2.5,1.0213982224274953e-15,True,3.4811176019027686e-14,4.173843051926333,True,65,64.99999999999432,-2.0463630789890885e-12,2.1311243887969202,5.285979581696196
1,1.0,2.5,1.0213982224274953e-15,True,3.0915493061220695e-15,2.6823815722330226,True,65,64.9999999999909,1.3642420526593924e-12,2.215232593511004,5.723223226862678
2,-1.0,2.5,1.3465127532169037e-15,True,3.323457386811781e-15,2.978521415199239,True,65,64.99999999999068,1.5916157281026244e-12,1.9567850432762148,5.838076369222364
2,1.0,2.5,1.3465127532169037e-15,True,2.939645843756634e-12,3.331987422318404,True,65,64.99999999433021,5.662059265887365e-09,2.0542597445688213,5.683304161635337
3,-1.0,2.5,1.3120500979062595e-15,True,2.2632295926625823e-14,5.115870117551584,True,65,64.99999999999079,1.4779288903810084e-12,1.9591766766869685,5.464699554533163
3,1.0,2.5,1.3120500979062595e-15,True,3.0497482674774565e-15,5.007842342829792,True,65,64.9999999999917,5.684341886080801e-13,1.9537183722124352,5.547556846746803
4,-1.0,2.5,9.58643204310601e-16,True,3.0327607824139683e-15,6.541702432654213,True,65,64.99999999999181,4.547473508864641e-13,1.9790092935420627,5.092538175276807
4,1.0,2.5,9.58643204310601e-16,True,2.817890848311981e-15,8.503231998450314,True,65,64.9999999999909,1.3642420526593924e-12,1.958155708652806,5.322887108480824
