trial,sign,stage,step,radius,shell_weight,obstruction,constraint_residual,distance_from_home,max_abs_amplitude,accepted,landing,sus_channel,sus_residual,sus_max_abs_amplitude,best_channel,best_amplitude,best_killability,best_death_distance,delete_susceptibility,susceptibility_channel,novelty_from_home,novelty_from_archive,tangent_dim,home_tangent_dim,genericity_tau,home_soft_nullity,candidate_soft_nullity,soft_nullity_gain,correction_norm,branch_score
0,-1.0,0,0,3.125,8.0,1.0829924008392774e-15,1.3249053156821113,3.050081513096997,4.947403545035818,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,0,50,3.125,8.0,1.0829924008392774e-15,0.07669068383585471,3.1227534476664465,4.919677709900906,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,0,100,3.125,8.0,1.0829924008392774e-15,0.015689006369834054,3.1249803458366427,4.939262779024094,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,0,150,3.125,8.0,1.0829924008392774e-15,0.005927808925732429,3.124990961662744,4.947862638829459,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,0,200,3.125,8.0,1.0829924008392774e-15,0.0032635252214364137,3.1249966163139917,4.950921396235036,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,0,250,3.125,8.0,1.0829924008392774e-15,0.005895699141263543,3.1250215501721743,4.951800343751848,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,0,300,3.125,8.0,1.0829924008392774e-15,0.006174616233001906,3.1249918377127037,4.951995705519601,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,0,349,3.125,8.0,1.0829924008392774e-15,0.010292659246620334,3.1249606769884877,4.951931519785912,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,1,0,3.125,3.0,1.0829924008392774e-15,0.009846321636805315,3.125023887718058,4.9519202197043,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,1,50,3.125,3.0,1.0829924008392774e-15,0.014696134726730772,3.1250241139106376,4.951453886979723,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,1,100,3.125,3.0,1.0829924008392774e-15,0.017655757979076474,3.124934132885056,4.951114281844063,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,1,150,3.125,3.0,1.0829924008392774e-15,0.03395613322519735,3.1248861151528975,4.950252112548682,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,1,200,3.125,3.0,1.0829924008392774e-15,0.05178287689991693,3.1252654087167975,4.948968183648644,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,1,250,3.125,3.0,1.0829924008392774e-15,0.005025846553668774,3.1249532493897627,4.946649709518447,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,1,300,3.125,3.0,1.0829924008392774e-15,0.03856421102493782,3.124623036502598,4.94527937327182,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,1,349,3.125,3.0,1.0829924008392774e-15,0.05086682892367438,3.1245736518690794,4.943236278481255,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,2,0,3.125,1.0,1.0829924008392774e-15,0.05358490924239302,3.125358300410683,4.94304834466271,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,2,50,3.125,1.0,1.0829924008392774e-15,0.008316926825707388,3.1250282730445877,4.939903796787451,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,2,100,3.125,1.0,1.0829924008392774e-15,0.006820566878196988,3.1249783521244585,4.93603234498896,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,2,150,3.125,1.0,1.0829924008392774e-15,0.03540107150234153,3.124841661903501,4.933893796317127,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,2,200,3.125,1.0,1.0829924008392774e-15,0.024367481791017304,3.125112739322416,4.930765690423966,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,2,250,3.125,1.0,1.0829924008392774e-15,0.009071190214808985,3.1249475134685034,4.924187334044698,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,2,300,3.125,1.0,1.0829924008392774e-15,0.029774597426489295,3.124905509923751,4.9211157772518295,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,2,349,3.125,1.0,1.0829924008392774e-15,0.020031792431442628,3.1248678733975908,4.9171299914127236,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,3,0,3.125,0.3,1.0829924008392774e-15,0.020770865612330346,3.125092710291648,4.9170056728242395,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,3,50,3.125,0.3,1.0829924008392774e-15,0.020020237886461994,3.125158185365118,4.911266404451649,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,3,100,3.125,0.3,1.0829924008392774e-15,0.03948504331729688,3.1251513335332333,4.906338227978315,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,3,150,3.125,0.3,1.0829924008392774e-15,0.011586745630131932,3.1250400974790344,4.898798534167785,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,3,200,3.125,0.3,1.0829924008392774e-15,0.037408923940241506,3.1244135451426907,4.892010484081924,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,3,250,3.125,0.3,1.0829924008392774e-15,0.031914042393260365,3.1248103406953325,4.886935282771929,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,3,300,3.125,0.3,1.0829924008392774e-15,0.02246175840468436,3.1246030646572414,4.882856340565549,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,3,349,3.125,0.3,1.0829924008392774e-15,0.0354780106940868,3.1250935956920682,4.873578608509061,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,-2,0,3.125,0.0,1.0829924008392774e-15,,,,,susceptibility_probe,8,1.940279188841421,4.89513429628884,,,,,,,,,,,,,,,,
0,-1.0,-2,25,3.125,0.0,1.0829924008392774e-15,,,,,susceptibility_probe,8,1.036954001271114,4.739477563009582,,,,,,,,,,,,,,,,
0,-1.0,-2,50,3.125,0.0,1.0829924008392774e-15,,,,,susceptibility_probe,8,1.0035650633779005,4.709471863106705,,,,,,,,,,,,,,,,
0,-1.0,-2,75,3.125,0.0,1.0829924008392774e-15,,,,,susceptibility_probe,8,1.0008068776589365,4.713052652769967,,,,,,,,,,,,,,,,
0,-1.0,-2,100,3.125,0.0,1.0829924008392774e-15,,,,,susceptibility_probe,8,1.000387041153247,4.719964541219825,,,,,,,,,,,,,,,,
0,-1.0,-2,125,3.125,0.0,1.0829924008392774e-15,,,,,susceptibility_probe,8,1.0002469763759618,4.726243888513691,,,,,,,,,,,,,,,,
0,-1.0,-2,139,3.125,0.0,1.0829924008392774e-15,,,,,susceptibility_probe,8,1.0001974528154627,4.729004927097774,,,,,,,,,,,,,,,,
0,-1.0,-2,0,3.125,0.0,1.0829924008392774e-15,,,,,susceptibility_probe,2,1.996145767881142,4.8946404215400605,,,,,,,,,,,,,,,,
0,-1.0,-2,25,3.125,0.0,1.0829924008392774e-15,,,,,susceptibility_probe,2,1.0375195105504664,4.732482734004788,,,,,,,,,,,,,,,,
