trial,sign,stage,step,radius,shell_weight,obstruction,constraint_residual,distance_from_home,max_abs_amplitude,accepted,landing,sus_channel,sus_residual,sus_max_abs_amplitude,best_channel,best_amplitude,best_killability,best_death_distance,delete_susceptibility,susceptibility_channel,novelty_from_home,novelty_from_archive,tangent_dim,home_tangent_dim,genericity_tau,home_soft_nullity,candidate_soft_nullity,soft_nullity_gain,correction_norm,branch_score
0,-1.0,0,0,3.125,8.0,8.614579955925069e-16,1.3306886695615758,3.0545128409914657,5.579150132583289,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,0,50,3.125,8.0,8.614579955925069e-16,0.07835244762105639,3.1264743218527116,5.592567141296722,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,0,100,3.125,8.0,8.614579955925069e-16,0.020427596233282882,3.124749743407293,5.599946967799107,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,0,150,3.125,8.0,8.614579955925069e-16,0.01030625187076548,3.1249315775454742,5.603682406481666,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,0,200,3.125,8.0,8.614579955925069e-16,0.005385930311705871,3.124988308805018,5.606242017804077,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,0,250,3.125,8.0,8.614579955925069e-16,0.015676390669804793,3.1250280045398786,5.607886581942752,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,0,300,3.125,8.0,8.614579955925069e-16,0.002252583705278104,3.124998777753213,5.608760690281711,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,0,349,3.125,8.0,8.614579955925069e-16,0.009191972051777146,3.124988372946795,5.60912997569595,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,1,0,3.125,3.0,8.614579955925069e-16,0.008329337444281461,3.1249974657781094,5.609141971807944,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,1,50,3.125,3.0,8.614579955925069e-16,0.015612877581137542,3.1249370109953705,5.608845121572479,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,1,100,3.125,3.0,8.614579955925069e-16,0.02781180961258105,3.125099290253742,5.607619409608373,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,1,150,3.125,3.0,8.614579955925069e-16,0.007500835551948877,3.1250022357756886,5.6064813205308095,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,1,200,3.125,3.0,8.614579955925069e-16,0.02864085048869835,3.1250038179920665,5.605294408647549,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,1,250,3.125,3.0,8.614579955925069e-16,0.028362136824052718,3.124909778883027,5.6034897465252484,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,1,300,3.125,3.0,8.614579955925069e-16,0.030501866451549904,3.124997932076031,5.600779495831506,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,1,349,3.125,3.0,8.614579955925069e-16,0.02043447085200355,3.124938663259577,5.59963028787581,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,2,0,3.125,1.0,8.614579955925069e-16,0.02023808009889345,3.1250230318536807,5.599604195525806,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,2,50,3.125,1.0,8.614579955925069e-16,0.013035418303298952,3.124967285535904,5.595735833414724,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,2,100,3.125,1.0,8.614579955925069e-16,0.016368270341498906,3.1249301450737734,5.5916975206078225,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,2,150,3.125,1.0,8.614579955925069e-16,0.055369919329750356,3.1244712118418834,5.589729554014598,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,2,200,3.125,1.0,8.614579955925069e-16,0.04204489620008386,3.124829339970599,5.584900868679073,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,2,250,3.125,1.0,8.614579955925069e-16,0.04735744442372067,3.1247886481696616,5.581826351112426,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,2,300,3.125,1.0,8.614579955925069e-16,0.049947481073355574,3.1247133476331,5.576320942154125,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,2,349,3.125,1.0,8.614579955925069e-16,0.08028428972643172,3.124579929330156,5.572068763548637,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,3,0,3.125,0.3,8.614579955925069e-16,0.06795145060987147,3.124652605223504,5.571688215185711,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,3,50,3.125,0.3,8.614579955925069e-16,0.034008714947890865,3.124615334092161,5.5663788400877445,False,relax,,,,,,,,,,,,,,,,,,,
