trial,sign,radius,obstruction,converged,constraint_residual,correction_norm,finite,tangent_dim,candidate_soft_nullity,soft_nullity_gain,best_death_distance,max_abs_amplitude
0,-1.0,2.5,8.092019354321797e-16,True,3.1022197552855726e-15,3.8906855979725896,True,64,64.00000000000034,-5.684341886080801e-13,2.0750118222843983,5.416312539761715
0,1.0,2.5,8.092019354321797e-16,True,3.0124970360679984e-11,3.7132765448613325,True,64,63.99999997914256,2.085721462208312e-08,1.9684360437489692,5.291369690691333
1,-1.0,2.5,8.291491190779222e-16,True,1.3166926458074103e-11,3.326081723054812,True,65,64.99999999866304,-0.9999999986632702,2.2958422453812783,5.69755993355743
1,1.0,2.5,8.291491190779222e-16,True,3.305549637784618e-15,3.1077883287468038,True,64,63.999999999999545,2.2737367544323206e-13,2.1606589323218546,5.136912274942528
2,-1.0,2.5,9.602034638633651e-16,True,3.1091843786783884e-15,2.511291017648585,True,64,63.99999999999943,3.410605131648481e-13,2.187142282802181,5.047906454054647
2,1.0,2.5,9.602034638633651e-16,True,6.670899243924528e-14,2.2857136173762336,True,64,64.0000000000282,-2.8421709430404007e-11,2.10013358111589,5.584710430932198
3,-1.0,2.5,1.0121947506098797e-15,True,4.204128995010416e-15,3.373161582624334,True,64,63.99999999999943,3.410605131648481e-13,2.1381484590780198,5.1324364345961335
3,1.0,2.5,1.0121947506098797e-15,True,1.3815675393395272e-14,3.2805895262553855,True,64,63.999999999999545,2.2737367544323206e-13,2.108971600279741,5.337798702183647
4,-1.0,2.5,9.823194569761455e-16,True,3.722343655893831e-15,2.170245794160545,True,64,63.99999999999966,1.1368683772161603e-13,2.0450888205719946,5.575961507045184
4,1.0,2.5,9.823194569761455e-16,True,3.1175586448351647e-15,3.266456697913884,True,64,64.00000000000068,-9.094947017729282e-13,2.105179134980958,5.2048901573520805
