iteration,channel,amplitude,killability,residual,jacobian_rank,tangent_dim,sigma_min_positive,max_abs_amplitude,amp_step
0,13,1.3753250472844585,0.6513808637326994,2.7003347274100203e-15,636,64,0.049986776909091646,5.0524732632694835,0.05
1,13,1.3253250472844584,0.6163724366591196,4.154993496590871e-11,636,64,0.049930787718391156,5.04375672442124,0.05
2,13,1.2753250472844584,0.5739295709480009,2.712786638908121e-15,636,64,0.04998454123616236,5.037083465562105,0.05
3,13,1.2503250472844583,0.5493911917744844,6.965906238707094e-13,636,64,0.04970352549708535,5.018667433040054,0.03250000000000003
4,13,1.2178250472844583,0.5134572427840317,3.924971117961454e-15,636,64,0.0498846634002954,5.014485153155553,0.04224999999999997
5,13,1.1967000472844584,0.48735622544107166,1.0504744775558286e-12,636,64,0.0496963430212549,4.996796231510516,0.027462499999999935
6,13,1.1692375472844585,0.44954361904696133,2.673969447430465e-15,636,64,0.04994491409701516,4.993196436025428,0.03570124999999993
7,13,1.1513869222844586,0.42232550779494554,2.0478754598132347e-12,636,64,0.04991415696260197,4.977776238407189,0.023205812500000013
8,13,1.1397840160344586,0.4033466895814229,9.899299201550397e-12,636,64,0.04998615001264774,4.971242653248639,0.015083778125000058
9,13,1.1247002379094586,0.3769343190120503,2.4413107710718185e-12,636,64,0.05006896391136784,4.959535547939441,0.019608911562499932
10,13,1.1148957821282086,0.3586158979273153,1.0348418669493397e-13,636,64,0.0501561491807857,4.949591041646883,0.012745792515624998
11,13,1.1021499896125837,0.33320858976783324,3.014899722621505e-12,636,64,0.050302512128993296,4.940758522690174,0.016569530270312383
12,13,1.0855804593422713,0.2970258849825174,2.8851246440618667e-15,636,64,0.04872376005818655,4.938678473396394,0.0215403893514061
13,13,1.0748102646665683,0.2713304920439605,2.9565106298100666e-15,636,64,0.048880312292956446,4.930730875621034,0.014001253078413978
14,13,1.0678096381273612,0.2535502825708936,3.2830337987608294e-15,636,64,0.04836433341359238,4.926359091746041,0.009100814500969057
15,13,1.0587088236263922,0.22893789328938227,3.2365186830679887e-15,636,64,0.048761123800029844,4.917386808207748,0.011831058851259702
16,13,1.0527932942007623,0.2121380290777816,2.2336522695076263e-13,636,64,0.048470823609705005,4.9191086693988995,0.007690188253318864
17,13,1.0451031059474434,0.18819673715495697,3.6661153431728766e-13,636,64,0.03253852624736439,4.9126135461613245,0.009997244729314582
