trial,sign,radius,obstruction,converged,constraint_residual,correction_norm,finite,tangent_dim,candidate_soft_nullity,soft_nullity_gain,best_death_distance,max_abs_amplitude
0,-1.0,2.5,1.1339923342426082e-15,True,4.689728302420927e-13,3.5209920952010028,True,64,63.999999999992724,6.707523425575346e-12,1.9702042231984083,5.805709596933558
0,1.0,2.5,1.1339923342426082e-15,True,2.6440043657139547e-11,3.6237021647870633,True,64,63.9999999586546,4.1344833334733266e-08,2.0127724411905628,5.803639748430353
1,-1.0,2.5,8.800293875900684e-16,False,0.7076322094110556,6.342430346969037,,,,,,
1,1.0,2.5,8.800293875900684e-16,False,5.239119806265084e-08,8.322465274282537,,,,,,
2,-1.0,2.5,9.316448381459037e-16,True,4.729780051121752e-15,4.052246416943916,True,64,64.00000000004843,-4.899902705801651e-11,2.0474751601744767,5.562623983248644
2,1.0,2.5,9.316448381459037e-16,True,3.843032188430924e-15,4.251911471403454,True,64,63.999999999999204,2.2737367544323206e-13,2.1008738828918676,5.5293428954256285
3,-1.0,2.5,8.956388880934667e-16,True,4.0782201701570417e-11,5.107212947683024,True,64,63.99999988707145,1.1292797807982424e-07,2.095940069331917,5.683333682475221
3,1.0,2.5,8.956388880934667e-16,True,3.812357804805032e-15,5.292070814963161,True,64,64.00000000000045,-1.0231815394945443e-12,2.155180896038666,5.344619440639579
4,-1.0,2.5,8.754978920767222e-16,True,1.1289172363589204e-13,3.2902352703655833,True,64,63.99999999999886,5.684341886080801e-13,1.9745152762467664,5.553008939142507
4,1.0,2.5,8.754978920767222e-16,True,2.990875363783972e-15,2.309036375385247,True,64,63.999999999999204,2.2737367544323206e-13,1.9463219681402382,5.603647903367853
