iteration,channel,amplitude,killability,residual,jacobian_rank,tangent_dim,sigma_min_positive,max_abs_amplitude,amp_step
0,5,1.7600636611741969,0.8397490400257125,3.5918252047635885e-15,636,64,0.013984514608850123,5.683333682475713,0.05
1,5,1.7100636611741968,0.8300430417800386,1.0293614579340775e-12,636,64,0.011320495131972112,5.681191450910273,0.05
2,5,1.6600636611741968,0.8191550571144212,1.65166191188513e-11,636,64,0.010198001278646411,5.680375779738313,0.05
3,5,1.6100636611741967,0.8068232753318768,2.6523609145295236e-11,636,64,0.010307689162062612,5.68156525704917,0.05
4,5,1.5600636611741967,0.7927136997727604,9.909641421336527e-12,636,64,0.010869346432055983,5.6856403356714,0.05
5,5,1.5100636611741967,0.7763691531847303,2.782671744735914e-11,636,64,0.011659472003474619,5.689507829827419,0.05
6,5,1.4600636611741966,0.7572015044634467,2.002816018707634e-11,636,64,0.013320653948658797,5.698862255049212,0.05
7,5,1.4100636611741966,0.7344206793373909,5.3163723641014644e-11,636,64,0.01442125337659686,5.719273075132322,0.05
8,5,1.3600636611741965,0.7069862890647298,3.409673521498206e-15,636,64,0.016051366197428515,5.727757676433779,0.05
9,5,1.3100636611741965,0.6734654403845165,3.643388917589493e-15,636,64,0.01622214738821196,5.736439495657884,0.05
10,5,1.2600636611741964,0.6318599042128483,4.208080400470648e-15,636,64,0.0163031038807037,5.743931963217741,0.05
11,5,1.2100636611741964,0.5792193708876456,8.974081535017451e-15,636,64,0.016691165171564062,5.755017901662363,0.05
12,5,1.1850636611741963,0.5474334070114525,6.528450901818927e-11,636,64,0.01712902849293741,5.76219726039335,0.03250000000000003
13,5,1.1525636611741963,0.49886591411897424,4.105004642361069e-15,636,64,0.017483387688940644,5.767687478534396,0.04224999999999997
14,5,1.1314386611741964,0.46174008280289625,4.243981628483302e-11,636,64,0.01756813061321815,5.7707378043405795,0.027462499999999935
15,5,1.1039761611741965,0.40474139068901227,3.200332324260012e-15,636,64,0.017247719096241315,5.7722754203548385,0.03570124999999993
16,5,1.0861255361741966,0.36064155643465534,3.0874214527568954e-15,636,64,0.016790925945650154,5.771570146540657,0.023205812500000013
17,5,1.0745226299241966,0.32799797836713923,2.1343829034156815e-11,636,64,0.01650582287368746,5.771838434580531,0.015083778125000058
18,5,1.0594388517991966,0.279211580235744,3.202115020397581e-15,636,64,0.015848206626703068,5.771337582442131,0.019608911562499932
19,5,1.0496343960179466,0.2424050189014748,3.2664757589021306e-15,636,64,0.015135181578650667,5.7708322028150425,0.012745792515624998
20,5,1.0432614997601342,0.2156476619039112,7.056285138412994e-11,636,64,0.014427606283800604,5.770758314170855,0.008284765135156191
21,5,1.039119117192556,0.1968180305055459,9.738498286568803e-13,636,64,0.01379367452406203,5.771195700357942,0.005385097337851453
22,5,1.0337340198547045,0.1703722093480151,3.185876285885556e-15,636,64,0.012633138591617637,5.772530961954497,0.007000626539206989
23,5,1.03,0.1504233585479066,8.16073270206723e-12,636,64,0.012100136696817091,5.772031214877706,0.004854225811115787
