trial,sign,radius,obstruction,converged,constraint_residual,correction_norm,finite,tangent_dim,candidate_soft_nullity,soft_nullity_gain,best_death_distance,max_abs_amplitude
0,-1.0,2.5,1.0480004003892397e-15,True,2.202168216643175e-12,3.3600233410577993,True,65,64.99999999988086,1.1891643225681037e-10,2.0496697632946295,3.9820968349267702
0,1.0,2.5,1.0480004003892397e-15,True,1.7881583950338748e-12,2.997039940213485,True,65,64.99999999985857,1.411990524502471e-10,2.1079552357769256,3.912321110033726
1,-1.0,2.5,8.151588332968441e-16,True,1.1508833583095818e-14,1.943330008840169,True,65,65.0000000000008,-1.0231815394945443e-12,2.1256451205346094,3.7044214747059674
1,1.0,2.5,8.151588332968441e-16,True,2.151851960070525e-13,4.1559844514091795,True,65,64.99999999999864,1.1368683772161603e-12,2.1081721132639264,4.094013457495707
2,-1.0,2.5,8.99195489035148e-16,True,2.943191245152574e-11,2.1202974481079155,True,65,64.9999999910533,8.946472007664852e-09,2.097814976437917,4.002050532334889
2,1.0,2.5,8.99195489035148e-16,True,1.1743256001278135e-12,2.026684367809838,True,64,63.999999999981355,1.0000000000184173,2.25142798993435,3.9944791848873793
3,-1.0,2.5,9.11750403265039e-16,True,5.7808815152090165e-15,2.454807529220023,True,65,64.99999999999955,2.2737367544323206e-13,2.128562532288609,4.199690766009318
3,1.0,2.5,9.11750403265039e-16,True,6.7499792993309176e-15,4.054771895736845,True,65,64.99999999999989,-1.1368683772161603e-13,2.216631224893936,3.779037889271578
4,-1.0,2.5,8.14231580961509e-16,True,9.741160021184946e-11,2.490633085559136,True,65,64.99999989643266,1.035671175486641e-07,2.275479897288189,4.116285194419917
4,1.0,2.5,8.14231580961509e-16,True,2.8221487797713953e-15,3.508266673611121,True,65,64.99999999999977,0.0,2.2420926057395496,4.365775833427872
