trial,sign,radius,obstruction,converged,constraint_residual,correction_norm,finite,tangent_dim,candidate_soft_nullity,soft_nullity_gain,best_death_distance,max_abs_amplitude
0,-1.0,2.5,9.475838355163274e-16,True,4.869306750527495e-15,3.508772284304009,True,36,35.99999999999977,0.0,2.6702283636247772,6.241936166725871
0,1.0,2.5,9.475838355163274e-16,True,4.131357044547994e-15,3.1090353776191813,True,36,35.99999999999977,0.0,3.0954668567484727,6.248691986605608
1,-1.0,2.5,9.288241478812703e-16,True,3.2132309192211064e-12,2.8257181718414044,True,36,35.999999999957254,4.2518877307884395e-11,2.7201195870919785,6.583162419858801
1,1.0,2.5,9.288241478812703e-16,True,4.904794651813714e-15,2.8822145001542063,True,36,35.99999999999977,0.0,2.1084018653758596,6.1867720925495275
2,-1.0,2.5,9.249480616543051e-16,True,1.1713606362024365e-12,2.3514957874567677,True,36,35.999999999997954,1.8189894035458565e-12,1.9485748160373717,6.35627623415892
2,1.0,2.5,9.249480616543051e-16,True,1.6926662319769424e-14,2.2481557413517494,True,36,36.0,-2.2737367544323206e-13,1.9860447097176097,6.640091340622779
3,-1.0,2.5,9.511534167165565e-16,True,1.4616246885095084e-13,1.870561932948305,True,36,36.00000000000148,-1.7053025658242404e-12,2.637394089575757,5.948839781006246
3,1.0,2.5,9.511534167165565e-16,True,3.771678330352231e-15,1.8642630840210872,True,36,35.99999999999966,1.1368683772161603e-13,2.4433790359788263,6.541315516563019
4,-1.0,2.5,9.950442387841649e-16,True,4.5931432485649255e-12,3.4851008043978475,True,36,35.99999999997715,2.262368070660159e-11,2.5403626981414806,6.151889673939907
4,1.0,2.5,9.950442387841649e-16,True,1.274693161526246e-13,2.3468425153052745,True,36,36.00000000000284,-3.069544618483633e-12,2.7759127336640956,6.09256717581698
