trial,sign,radius,obstruction,converged,constraint_residual,correction_norm,finite,tangent_dim,candidate_soft_nullity,soft_nullity_gain,best_death_distance,max_abs_amplitude
0,-1.0,2.5,1.0459276740351695e-15,True,2.6347960414640363e-14,2.3541681612806054,True,36,36.0,0.0,2.321865600727453,5.329152762855078
0,1.0,2.5,1.0459276740351695e-15,True,3.4908345680054917e-15,2.2279056603938914,True,36,36.0,0.0,2.324980567849928,5.2516844285761
1,-1.0,2.5,9.04710171845198e-16,True,3.116968728663344e-15,1.8296572371502304,True,36,36.0,0.0,2.7983417847590784,5.312061958957824
1,1.0,2.5,9.04710171845198e-16,True,8.616145254975911e-13,2.0147417371716876,True,36,35.99999999999568,4.320099833421409e-12,2.4870703900426236,5.44564811159588
2,-1.0,2.5,1.021448996274218e-15,True,4.262353731826382e-15,4.402230816263006,True,36,36.00000000000023,-2.2737367544323206e-13,2.951857040334979,5.693516396513756
2,1.0,2.5,1.021448996274218e-15,True,2.616131547738944e-11,3.054084628894398,True,36,35.99999999804868,1.9513208826538175e-09,2.459671748581751,5.04343328027235
3,-1.0,2.5,1.0910545492566668e-15,True,3.7118847783389664e-15,1.5783636910290506,True,36,36.0,0.0,2.2772918739984505,5.376224508096644
3,1.0,2.5,1.0910545492566668e-15,True,4.979073884992846e-15,2.1108549595057133,True,36,36.0,0.0,2.2339759323084905,4.82259065874919
4,-1.0,2.5,1.329361967673767e-15,True,1.951378729859489e-13,4.269495758004887,True,36,36.0,0.0,2.179647565191635,5.663673439103558
4,1.0,2.5,1.329361967673767e-15,True,8.278354598375195e-11,2.9137680209710597,True,36,35.9999999651767,3.4823301575670484e-08,2.2836951328494974,5.3897788090297025
