iteration,channel,amplitude,killability,residual,jacobian_rank,tangent_dim,sigma_min_positive,max_abs_amplitude,amp_step
0,2,1.2910714469266682,0.6126727399629295,7.527540528445818e-15,609,35,0.06030534958318729,7.745132866802488,0.05
1,2,1.2410714469266682,0.5522464557210649,6.528176869732791e-12,609,35,0.05879140992717143,7.738157530334355,0.05
2,2,1.191071446926668,0.47915600064029157,5.386668349923498e-15,609,35,0.056015432265913996,7.735522256603259,0.05
3,2,1.1660714469266682,0.4367752542120531,1.0862640361657225e-13,609,35,0.055488754022897484,7.728254732909205,0.03250000000000003
4,2,1.1335714469266682,0.3744559248049636,1.1202793978148944e-12,609,35,0.05481761590683431,7.710498147136946,0.04224999999999997
5,2,1.1124464469266684,0.32869111309554144,5.587225239876672e-15,609,35,0.05464630564335159,7.698887639181645,0.027462499999999935
6,2,1.0849839469266684,0.26154631952543117,7.780846149395952e-15,609,35,0.05518227397261256,7.6725358556383325,0.03570124999999993
7,2,1.0671333219266685,0.21236908262493095,7.70713723211319e-15,609,35,0.05582027955060383,7.660440962927139,0.023205812500000013
8,2,1.0439275094266685,0.14359676006074823,1.469376601147133e-11,609,35,0.05758280429015619,7.64356448591223,0.030167556250000116
9,2,1.03,0.10563912448376113,2.1212249705927504e-12,609,35,0.05788010888378688,7.641359526600649,0.018105762254668957
