generation,rank,basin_id,parent_id,roles,expansion_count,soft_nullity,susceptibility,death_distance,source
86,23,2951,2636,deletion,3,35.99999999999966,0.5691058736902748,2.6343623723391802,off_manifold_hop
86,23,2641,1320,death,12,35.99999999999966,1.0015145613841718,1.822156438679074,exact_hop
87,23,3039,3012,genericity,1,33.999999999999545,1.0061947402143738,1.9945662377660538,off_manifold_hop
87,23,2951,2636,deletion,4,35.99999999999966,0.5691058736902748,2.634362372339181,off_manifold_hop
87,23,2641,1320,death,13,35.99999999999966,1.0015145613841718,1.822156438679074,exact_hop
87,23,567,78,explore,25,35.99999999999977,1.003145672548604,2.6762674536886215,off_manifold_hop
88,23,3060,3039,genericity,1,33.999999999999545,1.0179933532807717,3.8383409237438344,wall:continuation_stalled
88,23,2951,2636,deletion,5,35.99999999999966,0.5691058736902748,2.6343623723391807,off_manifold_hop
88,23,2641,1320,death,14,35.99999999999966,1.0015145613841718,1.822156438679074,exact_hop
89,23,3100,3060,genericity,1,33.99999999999943,1.002032907482337,2.126874761517021,off_manifold_hop
89,23,2951,2636,deletion,6,35.99999999999966,0.5691058736902748,2.6343623723391802,off_manifold_hop
89,23,2641,1320,death,15,35.99999999999966,1.0015145613841718,1.822156438679074,exact_hop
90,23,3121,3100,genericity,1,33.999999999999545,1.0299077510097885,3.605781846039451,wall:continuation_stalled
90,23,2951,2636,deletion,7,35.99999999999966,0.5691058736902748,2.634362372339181,off_manifold_hop
90,23,2641,1320,death,16,35.99999999999966,1.0015145613841718,1.822156438679074,exact_hop
90,23,567,78,explore,26,35.99999999999977,1.003145672548604,2.6762674536886215,off_manifold_hop
91,23,3162,2951,genericity,1,34.000000000015234,1.0030560687761279,2.8749432201432756,off_manifold_hop
91,23,2951,2636,deletion,8,35.99999999999966,0.5691058736902748,2.634362372339181,off_manifold_hop
91,23,2641,1320,death,17,35.99999999999966,1.0015145613841718,1.822156438679074,exact_hop
92,23,3195,3162,genericity,1,34.00000000000023,0.9930896099802389,2.370043512415969,exact_hop
92,23,2951,2636,deletion,9,35.99999999999966,0.5691058736902748,2.634362372339181,off_manifold_hop
92,23,2641,1320,death,18,35.99999999999966,1.0015145613841718,1.822156438679074,exact_hop
93,23,3230,3195,genericity,1,34.00000000000807,1.0018461173221291,2.2058054711139796,off_manifold_hop
93,23,2951,2636,deletion,10,35.99999999999966,0.5691058736902748,2.634362372339181,off_manifold_hop
93,23,2641,1320,death,19,35.99999999999966,1.0015145613841718,1.822156438679074,exact_hop
93,23,567,78,explore,27,35.99999999999977,1.003145672548604,2.6762674536886215,off_manifold_hop
94,23,3278,2951,genericity,1,34.00000000001069,1.0093954206747442,2.6269386743995313,off_manifold_hop
94,23,2951,2636,deletion,11,35.99999999999966,0.5691058736902748,2.634362372339181,off_manifold_hop
94,23,2641,1320,death,20,35.99999999999966,1.0015145613841718,1.822156438679074,exact_hop
95,23,3311,3278,genericity,1,34.0,1.0017582345279235,1.9611167664872902,exact_hop
95,23,3328,2951,deletion,1,35.99999999999977,0.5622937929425809,2.3207697761275212,off_manifold_hop
95,23,2641,1320,death,21,35.99999999999966,1.0015145613841718,1.822156438679074,exact_hop
96,23,3348,3311,genericity,1,34.0,1.0041416562283845,2.6535867359073673,exact_hop
96,23,3328,2951,deletion,2,35.99999999999977,0.5622937929425809,2.3207697761275234,off_manifold_hop
96,23,2641,1320,death,22,35.99999999999966,1.0015145613841718,1.822156438679074,exact_hop
96,23,567,78,explore,28,35.99999999999977,1.003145672548604,2.6762674536886215,off_manifold_hop
97,23,3388,3348,genericity,1,34.000000000007276,1.0007434824651043,2.03970217895258,exact_hop
97,23,3328,2951,deletion,3,35.99999999999977,0.5622937929425809,2.3207697761275212,off_manifold_hop
97,23,2641,1320,death,23,35.99999999999966,1.0015145613841718,1.822156438679074,exact_hop
98,23,3441,3388,genericity,1,34.000000000000455,1.0040870591442055,2.2648364973758572,exact_hop
98,23,3328,2951,deletion,4,35.99999999999977,0.5622937929425809,2.3207697761275234,off_manifold_hop
98,23,2641,1320,death,24,35.99999999999966,1.0015145613841718,1.822156438679074,exact_hop
99,23,3479,3441,genericity,1,34.00000000000023,1.0019793493829967,2.3194016453917543,exact_hop
99,23,3328,2951,deletion,5,35.99999999999977,0.5622937929425809,2.3207697761275212,off_manifold_hop
99,23,2641,1320,death,25,35.99999999999966,1.0015145613841718,1.822156438679074,exact_hop
99,23,567,78,explore,29,35.99999999999977,1.003145672548604,2.6762674536886215,off_manifold_hop
100,23,3515,3479,genericity,1,34.00000000000023,1.001429776526905,2.5857243672486425,wall:amplitude_wall
100,23,3328,2951,deletion,6,35.99999999999977,0.5622937929425809,2.3207697761275234,off_manifold_hop
100,23,2641,1320,death,26,35.99999999999966,1.0015145613841718,1.822156438679074,exact_hop
101,23,3568,3515,genericity,1,34.0000000001761,1.0006549650018663,2.3729001208855105,exact_hop
101,23,3328,2951,deletion,7,35.99999999999977,0.5622937929425809,2.3207697761275212,off_manifold_hop
101,23,2641,1320,death,27,35.99999999999966,1.0015145613841718,1.822156438679074,exact_hop
102,23,3598,3568,genericity,1,34.00000000116313,1.0026213356109608,3.1083377170922875,wall:amplitude_wall
102,23,3328,2951,deletion,8,35.99999999999977,0.5622937929425809,2.3207697761275234,off_manifold_hop
102,23,2641,1320,death,28,35.99999999999966,1.0015145613841718,1.822156438679074,exact_hop
102,23,567,78,explore,30,35.99999999999977,1.003145672548604,2.6762674536886215,off_manifold_hop
103,23,3632,3598,genericity,1,34.00000000000057,0.758694102915033,3.1707429430431424,off_manifold_hop
103,23,3328,2951,deletion,9,35.99999999999977,0.5622937929425809,2.3207697761275212,off_manifold_hop
103,23,2641,1320,death,29,35.99999999999966,1.0015145613841718,1.822156438679074,exact_hop
104,23,3675,3632,genericity,1,33.99999999999977,1.004669826275718,2.281513134765653,exact_hop
104,23,3328,2951,deletion,10,35.99999999999977,0.5622937929425809,2.3207697761275234,off_manifold_hop
104,23,2641,1320,death,30,35.99999999999966,1.0015145613841718,1.822156438679074,exact_hop
105,23,3706,3675,genericity,1,34.000000000000455,1.003714976100718,2.7612398950095387,exact_hop
105,23,3328,2951,deletion,11,35.99999999999977,0.5622937929425809,2.3207697761275212,off_manifold_hop
105,23,2641,1320,death,31,35.99999999999966,1.0015145613841718,1.822156438679074,exact_hop
105,23,567,78,explore,31,35.99999999999977,1.003145672548604,2.6762674536886215,off_manifold_hop
106,23,3739,3706,genericity,1,34.0,1.0071633546620324,2.589447564562729,exact_hop
106,23,3328,2951,deletion,12,35.99999999999977,0.5622937929425809,2.3207697761275234,off_manifold_hop
106,23,2641,1320,death,32,35.99999999999966,1.0015145613841718,1.822156438679074,exact_hop
107,23,3787,3739,genericity,1,33.99999999999977,0.7817178620309974,2.8598012202714114,off_manifold_hop
107,23,3328,2951,deletion,13,35.99999999999977,0.5622937929425809,2.3207697761275212,off_manifold_hop
107,23,2641,1320,death,33,35.99999999999966,1.0015145613841718,1.822156438679074,exact_hop
108,23,3815,3787,genericity,1,33.99999999999977,1.005759566222412,2.3621718776715888,off_manifold_hop
108,23,3328,2951,deletion,14,35.99999999999977,0.5622937929425809,2.3207697761275234,off_manifold_hop
108,23,2641,1320,death,34,35.99999999999966,1.0015145613841718,1.822156438679074,exact_hop
108,23,567,78,explore,32,35.99999999999977,1.003145672548604,2.6762674536886215,off_manifold_hop
109,23,3843,3815,genericity,1,33.999999999999886,1.0036475387817783,2.241408238573583,off_manifold_hop
109,23,3859,3328,deletion,1,35.99999999999977,0.5493075388020543,2.4653954282316928,off_manifold_hop
109,23,2641,1320,death,35,35.99999999999966,1.0015145613841718,1.822156438679074,exact_hop
110,23,3892,3843,genericity,1,33.99999999999966,1.0043387246129545,3.18322375089229,exact_hop
110,23,3859,3328,deletion,2,35.99999999999977,0.5493075388020543,2.4653954282316928,off_manifold_hop
110,23,2641,1320,death,36,35.99999999999966,1.0015145613841718,1.822156438679074,exact_hop
111,23,3924,3892,genericity,1,34.000000000011596,1.0049187751901674,2.0183798882462205,exact_hop
111,23,3859,3328,deletion,3,35.99999999999977,0.5493075388020543,2.4653954282316928,off_manifold_hop
111,23,2641,1320,death,37,35.99999999999966,1.0015145613841718,1.822156438679074,exact_hop
111,23,567,78,explore,33,35.99999999999977,1.003145672548604,2.6762674536886215,off_manifold_hop
112,23,3952,3924,genericity,1,33.99999999999966,1.0019429952264642,2.32427401561703,off_manifold_hop
112,23,3859,3328,deletion,4,35.99999999999977,0.5493075388020543,2.465395428231692,off_manifold_hop
112,23,2641,1320,death,38,35.99999999999966,1.0015145613841718,1.822156438679074,exact_hop
113,23,3997,3952,genericity,1,34.0,1.0009192958088478,1.932477292113504,exact_hop
113,23,3859,3328,deletion,5,35.99999999999977,0.5493075388020543,2.4653954282316906,off_manifold_hop
113,23,2641,1320,death,39,35.99999999999966,1.0015145613841718,1.822156438679074,exact_hop
114,23,4031,3997,genericity,1,33.99999999999977,1.003404040435232,2.013407106328349,off_manifold_hop
114,23,3859,3328,deletion,6,35.99999999999977,0.5493075388020543,2.465395428231689,off_manifold_hop
114,23,2641,1320,death,40,35.99999999999966,1.0015145613841718,1.822156438679074,exact_hop
114,23,567,78,explore,34,35.99999999999977,1.003145672548604,2.6762674536886215,off_manifold_hop
115,23,4069,4031,genericity,1,33.99999999999909,1.0051883911781854,2.4610615590959526,off_manifold_hop
115,23,3859,3328,deletion,7,35.99999999999977,0.5493075388020543,2.465395428231692,off_manifold_hop
115,23,4089,2641,death,1,35.99999999999977,1.0011556285100338,1.8196567184643133,exact_hop
116,23,4118,4069,genericity,1,33.999999999999545,1.003116989971596,2.144030248335774,exact_hop
116,23,3859,3328,deletion,8,35.99999999999977,0.5493075388020543,2.4653954282316897,off_manifold_hop
116,23,4089,2641,death,2,35.999999999999886,1.0011556285100338,1.81965671846431,exact_hop
117,23,4163,4118,genericity,1,33.999999999999545,1.0087750571599399,2.795445238472388,exact_hop
117,23,3859,3328,deletion,9,35.99999999999977,0.5493075388020543,2.465395428231692,off_manifold_hop
117,23,4089,2641,death,3,35.999999999999886,1.0011556285100338,1.8196567184643122,exact_hop
117,23,567,78,explore,35,35.99999999999977,1.003145672548604,2.6762674536886215,off_manifold_hop
118,23,4196,4163,genericity,1,33.99999999999977,1.0007128911874685,2.116111137619081,exact_hop
118,23,3859,3328,deletion,10,35.99999999999977,0.5493075388020543,2.4653954282316897,off_manifold_hop
118,23,4089,2641,death,4,35.999999999999886,1.0011556285100338,1.8196567184643138,exact_hop
119,23,4245,4196,genericity,1,33.99999999999977,1.0125381513881238,3.16178202875047,wall:amplitude_wall
119,23,3859,3328,deletion,11,35.99999999999977,0.5493075388020543,2.465395428231692,off_manifold_hop
119,23,4089,2641,death,5,35.99999999999977,1.0011556285100338,1.8196567184643122,exact_hop
