trial,sign,radius,obstruction,converged,constraint_residual,correction_norm,finite,tangent_dim,candidate_soft_nullity,soft_nullity_gain,best_death_distance,max_abs_amplitude
0,-1.0,2.5,1.0367277343157657e-15,True,8.38622874653053e-12,3.2521093881940413,True,36,35.99999999553677,4.4630041884374805e-09,2.820434279458206,6.2668720870557255
0,1.0,2.5,1.0367277343157657e-15,True,4.760230725690828e-15,3.007391129132919,True,36,35.99999999999977,0.0,2.625226132578972,6.533695852129302
1,-1.0,2.5,9.755329262792123e-16,True,4.257808791691082e-15,2.691150043438772,True,36,36.000000000000796,-1.0231815394945443e-12,2.3465987025931097,6.749806182375294
1,1.0,2.5,9.755329262792123e-16,True,4.154579813227798e-15,2.5345312758389658,True,36,35.99999999999977,0.0,2.6697076724866333,6.613170329002227
2,-1.0,2.5,1.008722007992147e-15,True,1.4450553490615407e-11,2.6615862721384467,True,36,35.999999998881435,1.1183374226675369e-09,2.364915809850937,6.183568437981132
2,1.0,2.5,1.008722007992147e-15,True,3.781558289651065e-15,1.9130022728342235,True,36,35.999999999999886,-1.1368683772161603e-13,2.3671461402459495,6.121621808844514
3,-1.0,2.5,9.259128221339553e-16,True,7.93333541234924e-14,2.931310182758068,True,36,35.99999999999977,0.0,2.509296613854818,6.814087659402064
3,1.0,2.5,9.259128221339553e-16,True,4.244246149950654e-14,2.1654498494997236,True,36,35.99999999999977,0.0,2.685343524427412,6.003150431270831
4,-1.0,2.5,9.647317774031909e-16,True,4.6492516065631706e-15,3.735086739278283,True,36,36.0,-2.2737367544323206e-13,2.2664621704696857,6.315234877286781
4,1.0,2.5,9.647317774031909e-16,True,3.919590961469973e-14,2.176517881792296,True,36,35.99999999999977,0.0,2.551436165592827,6.127953987792109
