trial,sign,radius,obstruction,converged,constraint_residual,correction_norm,finite,tangent_dim,candidate_soft_nullity,soft_nullity_gain,best_death_distance,max_abs_amplitude
0,-1.0,2.5,8.785195002784089e-16,True,4.5603145615543e-15,2.5522744441564726,True,36,36.0,0.0,2.8524240349505705,5.662087411061095
0,1.0,2.5,8.785195002784089e-16,True,2.9673203287360345e-12,2.975163719854682,True,36,35.99999999998556,1.4438228390645236e-11,2.8171395322332238,5.955326730599808
1,-1.0,2.5,9.90156550224837e-16,True,4.080537405931886e-15,2.6665194648973154,True,36,36.00000000000034,-3.410605131648481e-13,2.5349074915170924,6.2716209038038135
1,1.0,2.5,9.90156550224837e-16,True,1.5349820524365362e-12,3.348492193060717,True,36,35.999999999987494,1.2505552149377763e-11,2.802904791064129,5.727791192502424
2,-1.0,2.5,9.025983282780153e-16,True,5.557540942118908e-11,3.1519561087051793,True,36,35.999999793502184,2.064978161797626e-07,2.048531901933428,5.717315266200936
2,1.0,2.5,9.025983282780153e-16,True,1.3251021906264874e-14,2.754271173836755,True,36,36.0,0.0,2.7404373899220533,5.862366309312396
3,-1.0,2.5,1.0477281316605212e-15,True,1.39348160945613e-12,2.5459219923946823,True,36,35.999999999957595,4.240519047016278e-11,2.0971670450823128,5.501284039860408
3,1.0,2.5,1.0477281316605212e-15,True,2.148193518281641e-12,3.154912108515049,True,36,35.99999999992724,7.275957614183426e-11,1.9168190833312588,5.802372243074274
4,-1.0,2.5,8.801253764607042e-16,True,3.001680524705996e-11,1.9625929423627464,True,36,35.99999999277543,7.2245711635332555e-09,1.9209196639940564,5.602179730898027
4,1.0,2.5,8.801253764607042e-16,True,3.042826886019335e-12,1.4347637298476588,True,36,35.99999999996021,3.979039320256561e-11,1.902079680568202,5.7409181834291525
