iteration,channel,amplitude,killability,residual,jacobian_rank,tangent_dim,sigma_min_positive,max_abs_amplitude,amp_step
0,22,2.477561595208004,0.8262652282599346,5.4636227681718e-15,609,35,0.05087858415358953,7.885668134788604,0.05
1,22,2.427561595208004,0.8157466780442888,9.643463645653438e-14,609,35,0.05128770645890461,7.8823891440495775,0.05
2,22,2.3775615952080043,0.80417643631962,1.2783821462499465e-13,609,35,0.051722485260990075,7.879358042128407,0.05
3,22,2.3275615952080044,0.7914725660635734,2.1474836647499844e-13,609,35,0.05218525639323226,7.876595003996043,0.05
4,22,2.2775615952080046,0.7775525657069977,3.8131379081942045e-13,609,35,0.05267861221835463,7.874124519037444,0.05
5,22,2.227561595208005,0.7623354292091645,6.591238978174852e-13,609,35,0.05320544637564395,7.871975597423793,0.05
6,22,2.177561595208005,0.7457443777514595,1.2176362260609196e-12,609,35,0.05376899099649593,7.870182644011992,0.05
7,22,2.127561595208005,0.7277102136260539,3.002910412304648e-12,609,35,0.054372891481324806,7.8687867221037004,0.05
8,22,2.0775615952080053,0.7081756218018455,6.260170220209396e-12,609,35,0.05502123605267422,7.867838414708446,0.05
9,22,2.0275615952080055,0.6871000496357843,1.1025608423510177e-11,609,35,0.05571874626036919,7.8673941934745955,0.05
10,22,1.9775615952080055,0.6644651864397315,1.6396409395969664e-11,609,35,0.05647089248607473,7.867523257051443,0.05
11,22,1.9275615952080054,0.6402812440561509,2.8057415481446367e-11,609,35,0.057284156203159346,7.86830509108625,0.05
12,22,1.8775615952080054,0.6145926881327324,4.5036039330149097e-11,609,35,0.0581663157467087,7.869833781648384,0.05
13,22,1.8275615952080053,0.5874835982345438,6.626892575060495e-11,609,35,0.059126782510831935,7.872219694029031,0.05
14,22,1.7775615952080053,0.5590814307952268,8.888712766242448e-11,609,35,0.060176916523820456,7.875593172129109,0.05
15,22,1.7275615952080052,0.5295583071842901,5.431449857146102e-15,609,35,0.061330285739525196,7.880109647316194,0.05
16,22,1.6775615952080052,0.4991288032035027,4.675669524491313e-15,609,35,0.0626028542307058,7.885956353596962,0.05
17,22,1.6275615952080051,0.4680431222680691,5.003479404336676e-15,609,35,0.06401313500938079,7.893360468339282,0.05
18,22,1.577561595208005,0.43657435264021555,5.1145272681874954e-15,609,35,0.06558234544473235,7.902599416136701,0.05
19,22,1.527561595208005,0.404998480778606,6.497465804456076e-15,609,35,0.06733459475155643,7.914016768980527,0.05
20,22,1.477561595208005,0.37356629054416945,6.0191167107842765e-15,609,35,0.06929719235301644,7.928050832074031,0.05
21,22,1.427561595208005,0.342467290389895,4.989756493416721e-15,609,35,0.07150130707698525,7.945286957744168,0.05
22,22,1.377561595208005,0.31178686630175184,6.869020078717385e-15,609,35,0.07398300710266045,7.966549412490383,0.05
23,22,1.3275615952080049,0.28145784207428837,5.279486921331138e-15,609,35,0.07678266903367444,7.993069610277627,0.05
24,22,1.315061595208005,0.2739812064900425,1.1299634260321747e-14,609,35,0.07757388842642474,7.994842153956022,0.016250000000000014
25,22,1.2988115952080048,0.2642354735793991,1.0749206818699103e-13,609,35,0.07863483751809569,7.998252133082708,0.021125000000000126
26,22,1.2882490952080048,0.25789322849281626,1.0546078258674129e-14,609,35,0.07935287924654211,7.999848991673554,0.01373125000000004
