trial,sign,radius,obstruction,converged,constraint_residual,correction_norm,finite,tangent_dim,candidate_soft_nullity,soft_nullity_gain,best_death_distance,max_abs_amplitude
0,-1.0,2.5,1.2456539139179255e-15,False,0.10912527859159997,10.001377961220895,,,,,,
0,1.0,2.5,1.2456539139179255e-15,True,5.64914777045005e-15,5.291627882893617,True,35,35.00000000000023,2.2737367544323206e-13,2.5388937931683504,7.581551201578065
1,-1.0,2.5,1.1942401566037462e-15,False,0.9324286517468289,4.9890171651703765,,,,,,
1,1.0,2.5,1.1942401566037462e-15,True,7.122592093952488e-11,6.788247726420032,False,35,34.99999997473083,2.526962816773448e-08,2.7104306759539605,8.231518951637145
2,-1.0,2.5,9.230601065243714e-16,True,3.8559508729713767e-11,6.626458755167578,True,35,34.999999983965154,1.6035301086958498e-08,2.177716440021026,7.580582012074703
2,1.0,2.5,9.230601065243714e-16,False,0.6282045780707038,2.835246754188978,,,,,,
3,-1.0,2.5,1.0232180839173166e-15,False,0.8891176925336552,7.442194609727784,,,,,,
3,1.0,2.5,1.0232180839173166e-15,False,0.6982837820309498,8.645933907924709,,,,,,
4,-1.0,2.5,9.630314987760615e-16,True,6.012223858228986e-15,4.9991943888033274,False,35,35.000000000000455,0.0,2.3166223491749656,8.098644346892087
4,1.0,2.5,9.630314987760615e-16,True,6.835434739797889e-15,6.2493949018050925,False,35,35.000000000000455,0.0,2.001921226349653,8.332666916095496
