trial,sign,radius,obstruction,converged,constraint_residual,correction_norm,finite,tangent_dim,candidate_soft_nullity,soft_nullity_gain,best_death_distance,max_abs_amplitude
0,-1.0,2.5,1.0889831754279693e-15,True,5.3589359972514045e-15,8.117987558527016,False,36,36.00000000000034,-2.2737367544323206e-13,2.383206504119982,8.240404913159969
0,1.0,2.5,1.0889831754279693e-15,True,5.6786183025775575e-15,2.697390718613791,True,36,36.00000000000023,-1.1368683772161603e-13,2.3659999490225094,7.875516274694119
1,-1.0,2.5,9.30142195562444e-16,True,5.6216895992112465e-15,5.883518814062375,False,36,36.00000000000023,-1.1368683772161603e-13,2.8919532782710173,8.411982543185038
1,1.0,2.5,9.30142195562444e-16,True,1.3226933878337945e-12,3.6699592128024894,False,36,35.999999999973625,2.6489033189136535e-11,2.2070270026858543,8.353217951957074
2,-1.0,2.5,1.0509672295481684e-15,True,5.949159512821649e-15,6.306852194286788,False,36,36.0,1.1368683772161603e-13,2.7947236202910064,8.136452683497378
2,1.0,2.5,1.0509672295481684e-15,False,0.01924967210234596,12.32544951128024,,,,,,
3,-1.0,2.5,9.655171020553582e-16,False,0.7863093386939423,5.7070204069798045,,,,,,
3,1.0,2.5,9.655171020553582e-16,True,5.888701293436877e-15,4.983024055896345,False,36,36.0,1.1368683772161603e-13,2.5038281262427593,8.225599648776074
4,-1.0,2.5,1.0905703850235024e-15,True,6.482876129816797e-11,3.6383109780650376,False,36,35.99999999099907,9.001041689771228e-09,1.8835256870345958,8.510104479915906
4,1.0,2.5,1.0905703850235024e-15,True,5.361429026225799e-15,5.4081746650604785,True,36,36.000000000000114,0.0,1.8329450132274427,7.906631264537241
