iteration,channel,amplitude,killability,residual,jacobian_rank,tangent_dim,sigma_min_positive,max_abs_amplitude,amp_step
0,11,1.8077634418135493,0.778949924464294,3.921894923537895e-15,608,36,0.06384876830089566,5.941252868791458,0.05
1,11,1.7577634418135493,0.7581201380939622,7.016143274883367e-12,608,36,0.06391415421639537,5.939071496636148,0.05
2,11,1.7077634418135492,0.7335289977064251,2.2726304463016452e-11,608,36,0.06398541677639509,5.937890976919976,0.05
3,11,1.6577634418135492,0.7045455309015741,3.685251630157486e-15,608,36,0.06405968620653457,5.937930337129062,0.05
4,11,1.6077634418135491,0.670545809659204,3.788811360248638e-15,608,36,0.06414359617302282,5.939139433865448,0.05
5,11,1.557763441813549,0.6310160309932752,3.203035681630143e-15,608,36,0.06424364843963876,5.941152400707076,0.05
6,11,1.507763441813549,0.5857173793270164,4.350360564550188e-15,608,36,0.0643570508072582,5.943552920854601,0.05
7,11,1.457763441813549,0.5349207311823336,4.02783267305272e-15,608,36,0.06446851520427924,5.946348382157408,0.05
8,11,1.407763441813549,0.4796831824156035,3.83586650434526e-15,608,36,0.06454807853956418,5.9498411461352,0.05
9,11,1.357763441813549,0.4220206451885069,3.9439439967680716e-15,608,36,0.0645454792494718,5.953930197883627,0.05
10,11,1.3077634418135489,0.36468120774067503,3.6301131368640195e-15,608,36,0.06437951942422945,5.957789846274701,0.05
11,11,1.2577634418135488,0.31021828521514444,3.7866058752968935e-15,608,36,0.06396116100821737,5.960528283153497,0.05
12,11,1.2077634418135488,0.2598089665540898,4.270253959849254e-15,608,36,0.06317919211689528,5.962473510678078,0.05
13,11,1.1577634418135487,0.21319232218975523,4.699564125152593e-15,608,36,0.061913344720523185,5.966270257882716,0.05
14,11,1.1077634418135487,0.16847117121239807,1.3823732439059585e-14,608,36,0.06002936367085341,5.973407899800222,0.05
15,11,1.0577634418135486,0.119195155593393,1.5299979678001706e-11,608,36,0.057290900074121694,5.989531961047728,0.05
16,11,1.03,0.08424552567090367,4.629042873979647e-15,608,36,0.05498074813035957,6.002042127221106,0.0360924743576132
