trial,sign,radius,obstruction,converged,constraint_residual,correction_norm,finite,tangent_dim,candidate_soft_nullity,soft_nullity_gain,best_death_distance,max_abs_amplitude
0,-1.0,2.5,3.4987076096380905e-14,True,4.409314930749736e-15,2.412292978645456,True,36,36.000000000012164,-7.503331289626658e-12,2.9488545170258362,6.42891738916616
0,1.0,2.5,3.4987076096380905e-14,True,4.559095423364802e-15,1.4496614785366682,True,36,36.00000000001387,-9.208633855450898e-12,2.2361044124413976,6.978932113835129
1,-1.0,2.5,3.1193028744370635e-14,False,0.7680275469931811,3.264289996680814,,,,,,
1,1.0,2.5,3.1193028744370635e-14,True,8.693641046216934e-13,4.650114512249212,True,36,36.00000000002217,-1.750777300912887e-11,2.8989386607677092,6.111158737752337
2,-1.0,2.5,3.7856274273712417e-14,True,7.435907078831363e-13,1.860920832655035,True,36,36.000000000011596,-6.934897101018578e-12,2.19188497566495,6.430608926314631
2,1.0,2.5,3.7856274273712417e-14,True,1.6508067608160758e-12,3.0645009089011426,True,36,36.000000000012164,-7.503331289626658e-12,2.3295839527515256,6.442591293084998
3,-1.0,2.5,3.014115287773126e-14,True,8.032288595690868e-14,3.406061542941573,True,36,36.000000000011596,-6.934897101018578e-12,2.687296506863621,6.3645580849265055
3,1.0,2.5,3.014115287773126e-14,True,6.691929319186164e-13,2.3921372975836803,True,36,36.000000000014325,-9.663381206337363e-12,2.282746418070354,6.832982604603974
4,-1.0,2.5,4.579503384159661e-14,True,1.526720279081752e-12,4.080337920299908,True,36,36.000000000010914,-6.252776074688882e-12,2.861943418128438,6.269670028422629
4,1.0,2.5,4.579503384159661e-14,True,4.10242681095296e-15,2.271890287077832,True,36,36.00000000001614,-1.1482370609883219e-11,2.605787772608267,6.370068862223322
