trial,sign,radius,obstruction,converged,constraint_residual,correction_norm,finite,tangent_dim,candidate_soft_nullity,soft_nullity_gain,best_death_distance,max_abs_amplitude
0,-1.0,2.5,3.7621594656140845e-15,True,2.8659633479869006e-13,4.82800295816944,False,36,36.000000000001364,-5.684341886080801e-13,2.4257503425856615,8.014775139893873
0,1.0,2.5,3.7621594656140845e-15,True,6.154096945404366e-13,4.123330435733832,True,36,36.000000000002046,-1.2505552149377763e-12,2.023336936016271,7.982701086779382
1,-1.0,2.5,3.007979210322285e-15,True,4.867241667195249e-15,4.630687421423227,True,36,36.000000000002046,-1.2505552149377763e-12,2.778716505916832,7.813239401760602
1,1.0,2.5,3.007979210322285e-15,True,7.275484267807556e-15,4.806098364541445,False,36,36.00000000000182,-1.0231815394945443e-12,3.0368580457094363,8.688418392133864
2,-1.0,2.5,2.8027116819227595e-15,True,5.390559089759998e-15,7.205203683925918,False,36,36.00000000000182,-1.0231815394945443e-12,2.509486978556947,8.112082214732744
2,1.0,2.5,2.8027116819227595e-15,True,1.0994186272795715e-14,3.5791037369203798,False,36,36.000000000002046,-1.2505552149377763e-12,2.009025617320458,8.35625357308895
3,-1.0,2.5,2.7496148279268562e-15,True,5.1928893513412746e-11,4.60660390726125,True,36,35.99999999663987,3.3609239835641347e-09,2.547015827498076,7.977740158172639
3,1.0,2.5,2.7496148279268562e-15,True,6.651836767553993e-15,6.680696615721811,False,36,36.00000000000182,-1.0231815394945443e-12,2.119903332138745,8.207197914446958
4,-1.0,2.5,3.5804460079424385e-15,True,5.6677714109552766e-15,3.740017108056886,False,36,36.00000000000216,-1.3642420526593924e-12,2.125108486392114,8.401791113073607
4,1.0,2.5,3.5804460079424385e-15,True,8.8881722070152e-15,2.112296366450413,True,36,36.00000000000341,-2.6147972675971687e-12,2.7929394205812357,7.902702131525819
