trial,sign,radius,obstruction,converged,constraint_residual,correction_norm,finite,tangent_dim,candidate_soft_nullity,soft_nullity_gain,best_death_distance,max_abs_amplitude
0,-1.0,2.5,1.92500747343381e-15,True,2.6837321338286454e-14,3.3321568507847426,True,36,35.99999999999977,-1.1368683772161603e-13,1.8376566112410246,7.8576379862030725
0,1.0,2.5,1.92500747343381e-15,True,7.562092125824427e-15,6.560592468677732,False,36,35.999999999999545,1.1368683772161603e-13,1.88885953699528,8.701596859963855
1,-1.0,2.5,1.2189497160403477e-15,True,8.287245769450938e-13,2.742422588524108,False,36,35.99999999996044,3.922195901395753e-11,2.009830049478733,8.126715763006692
1,1.0,2.5,1.2189497160403477e-15,True,1.2576036172685979e-13,2.1340089494411543,False,36,35.999999999999545,1.1368683772161603e-13,2.3825240090886655,8.283039873700917
2,-1.0,2.5,1.0032075769098325e-15,True,8.123453615392507e-15,3.282285700360677,True,36,35.99999999999966,0.0,1.8652893444355814,7.940620819767547
2,1.0,2.5,1.0032075769098325e-15,True,1.05318218504704e-11,3.089935651496457,False,36,35.9999999979849,2.0147581381024793e-09,3.1001973789168895,8.060161160158259
3,-1.0,2.5,1.028705258161399e-15,True,7.264808607578354e-15,3.0930140884904045,False,36,35.999999999999545,1.1368683772161603e-13,2.769399883161991,8.380295914957678
3,1.0,2.5,1.028705258161399e-15,True,1.0253985444844643e-14,2.6597054817612857,True,36,35.99999999999966,0.0,2.685737731061877,7.811186004381116
4,-1.0,2.5,1.0120147606406647e-15,True,6.9716325874966615e-15,1.9231907176870442,False,36,35.99999999999977,-1.1368683772161603e-13,2.0070501264394,8.825695531985254
4,1.0,2.5,1.0120147606406647e-15,True,5.516494194287845e-15,2.3775131822832383,True,36,35.999999999999545,1.1368683772161603e-13,2.0234057114365673,7.983135476341168
