trial,sign,radius,obstruction,converged,constraint_residual,correction_norm,finite,tangent_dim,candidate_soft_nullity,soft_nullity_gain,best_death_distance,max_abs_amplitude
0,-1.0,2.5,1.0736510838387411e-15,True,4.4289139779666875e-12,2.2653146077553963,True,36,35.9999999994227,5.77074388274923e-10,2.6337883635308508,5.831364263690162
0,1.0,2.5,1.0736510838387411e-15,True,4.1111387067069335e-15,1.9283121000041559,True,36,35.99999999999966,1.1368683772161603e-13,2.1609810954199715,6.906568466336075
1,-1.0,2.5,1.1289653631482e-15,True,3.0973038814589946e-14,3.3426376220543608,True,36,35.99999999999966,1.1368683772161603e-13,2.685233157261022,6.205789465834432
1,1.0,2.5,1.1289653631482e-15,True,4.897071799348647e-15,5.791954077064883,True,36,35.99999999999966,1.1368683772161603e-13,2.5823642930954263,5.827426443370751
2,-1.0,2.5,1.6115537833447868e-15,True,4.5154518956627135e-15,4.053707825552165,True,36,35.999999999999545,2.2737367544323206e-13,2.168945345745243,6.347739583514402
2,1.0,2.5,1.6115537833447868e-15,True,4.2341565109914243e-13,2.514838745804107,True,36,35.999999999999204,5.684341886080801e-13,2.04340580525361,6.194159200076921
3,-1.0,2.5,1.0553687626597235e-15,True,1.0359952105597733e-13,2.0273179712282983,True,36,35.999999999999545,2.2737367544323206e-13,1.9812397130046613,6.350794685082098
3,1.0,2.5,1.0553687626597235e-15,True,4.185874858078792e-15,1.9691107419507954,True,36,35.999999999999545,2.2737367544323206e-13,2.1729953043034262,5.6689162233648895
4,-1.0,2.5,1.6587125052970123e-15,True,5.823255558913837e-15,4.238994857900501,True,36,35.99999999999966,1.1368683772161603e-13,2.2240597975561873,6.224475632995705
4,1.0,2.5,1.6587125052970123e-15,True,3.677554700034698e-15,4.298546234062837,True,36,35.999999999999545,2.2737367544323206e-13,2.042221329927838,6.023434998621249
