trial,sign,radius,obstruction,converged,constraint_residual,correction_norm,finite,tangent_dim,candidate_soft_nullity,soft_nullity_gain,best_death_distance,max_abs_amplitude
0,-1.0,2.5,1.18278741327158e-15,True,2.2933355433609095e-11,2.3678727459856375,True,36,35.999999970636736,2.936315013357671e-08,2.45843749991509,6.3583652781018145
0,1.0,2.5,1.18278741327158e-15,True,6.015585571237463e-15,3.5235775130794034,True,36,35.999999999999886,0.0,2.39342409297968,6.592933819996001
1,-1.0,2.5,1.1361123917491433e-15,True,3.8054112126846546e-14,4.345418084761622,True,36,35.99999999999977,1.1368683772161603e-13,2.0227213108875604,6.265514145083332
1,1.0,2.5,1.1361123917491433e-15,True,8.980346202909726e-12,3.662334913179645,True,36,35.99999999957606,4.2382453102618456e-10,2.5628218581191238,5.862113198762884
2,-1.0,2.5,9.864024077816632e-16,True,4.6225817724401676e-15,2.6234748325601616,True,36,35.999999999999886,0.0,2.570000370739757,6.477914396674895
2,1.0,2.5,9.864024077816632e-16,True,9.753252945487959e-11,2.617681582295407,True,36,35.99999999052784,9.472046258451883e-09,2.083746494066483,5.999830810335577
3,-1.0,2.5,8.618234416407776e-16,True,3.924732567086187e-15,1.9628347767368581,True,36,36.0,-1.1368683772161603e-13,2.0440940435502344,6.177935306152947
3,1.0,2.5,8.618234416407776e-16,True,4.414300528262787e-15,2.1716088263234252,True,36,36.000000000000114,-2.2737367544323206e-13,2.458749982483574,6.680655666694533
4,-1.0,2.5,9.828932573676253e-16,True,9.293054809532244e-12,3.5297761657838973,True,36,35.99999999735974,2.640149432409089e-09,2.6556998771709335,6.078993704055467
4,1.0,2.5,9.828932573676253e-16,True,3.3964009780253754e-15,2.5619417499626915,True,34,34.000000000094246,1.99999999990564,3.077855059114514,6.217872898498118
