r,s,projected_gradient_norm,collision_value,sign_u,sign_v,sign_w,amp_r,amp_s
11,18,0.6666666666666666,-0.3333333333333333,-1.0,-1.0,1.0,1.0,1.0
14,16,0.6666666666666666,-0.3333333333333333,-1.0,1.0,-1.0,1.0,1.0
0,1,0.6666666666666665,-0.3333333333333333,-1.0,-1.0,1.0,1.0,1.0
2,7,0.6666666666666665,-0.3333333333333333,-1.0,-1.0,1.0,1.0,1.0
5,8,0.6666666666666665,-0.3333333333333333,-1.0,1.0,-1.0,1.0,1.0
8,9,0.6666666666666665,-0.3333333333333333,-1.0,-1.0,1.0,1.0,1.0
14,15,0.6666666666666665,-0.3333333333333333,-1.0,1.0,-1.0,1.0,1.0
14,18,0.6666666666666665,-0.3333333333333333,-1.0,1.0,-1.0,1.0,1.0
4,11,0.6666666666666664,-0.3333333333333333,-1.0,-1.0,1.0,1.0,1.0
12,23,0.6341718324267315,-0.3333333333333333,1.0,-1.0,-1.0,1.0,2.0
1,21,0.6341718324267314,-0.3333333333333333,-1.0,1.0,-1.0,1.0,2.0
4,20,0.6341718324267314,-0.3333333333333333,-1.0,-1.0,1.0,1.0,2.0
10,22,0.6341718324267313,-0.3333333333333333,-1.0,-1.0,1.0,1.0,2.0
16,24,0.6341718324267313,-0.3333333333333333,-1.0,1.0,-1.0,1.0,2.0
17,25,0.6341718324267313,-0.3333333333333333,-1.0,-1.0,1.0,1.0,2.0
2,20,0.5546975779047737,-0.2357022603955158,-1.0,1.0,-1.0,1.0,2.0
3,21,0.5546975779047736,-0.2357022603955158,-1.0,1.0,-1.0,1.0,2.0
3,22,0.5546975779047736,-0.2357022603955158,-1.0,-1.0,1.0,1.0,2.0
9,21,0.5546975779047736,-0.2357022603955158,-1.0,-1.0,1.0,1.0,2.0
13,20,0.5546975779047736,-0.2357022603955158,-1.0,-1.0,1.0,1.0,2.0
13,24,0.5546975779047736,-0.2357022603955158,-1.0,-1.0,1.0,1.0,2.0
15,25,0.5546975779047736,-0.2357022603955158,-1.0,1.0,-1.0,1.0,2.0
18,23,0.5546975779047736,-0.2357022603955158,-1.0,-1.0,1.0,1.0,2.0
2,22,0.5546975779047735,-0.2357022603955158,-1.0,1.0,-1.0,1.0,2.0
9,25,0.5546975779047735,-0.2357022603955158,1.0,-1.0,-1.0,1.0,2.0
15,23,0.5546975779047735,-0.2357022603955158,-1.0,1.0,-1.0,1.0,2.0
18,24,0.5546975779047735,-0.2357022603955158,-1.0,-1.0,1.0,1.0,2.0
11,17,0.47140452079103196,0.0,-1.0,-1.0,1.0,1.0,1.0
2,5,0.4714045207910319,0.0,1.0,1.0,1.0,1.0,1.0
2,6,0.4714045207910319,0.0,-1.0,-1.0,1.0,1.0,1.0
4,14,0.4714045207910319,0.0,-1.0,-1.0,1.0,1.0,1.0
5,15,0.4714045207910319,0.0,-1.0,1.0,-1.0,1.0,1.0
6,16,0.4714045207910319,0.0,-1.0,-1.0,1.0,1.0,1.0
7,15,0.4714045207910319,0.0,1.0,1.0,1.0,1.0,1.0
0,6,0.47140452079103184,0.0,-1.0,1.0,-1.0,1.0,1.0
0,7,0.47140452079103184,0.0,1.0,-1.0,-1.0,1.0,1.0
2,15,0.47140452079103184,0.0,1.0,1.0,1.0,1.0,1.0
3,14,0.47140452079103184,0.0,1.0,1.0,1.0,1.0,1.0
3,18,0.47140452079103184,0.0,-1.0,1.0,-1.0,1.0,1.0
4,5,0.47140452079103184,0.0,1.0,-1.0,-1.0,1.0,1.0
5,12,0.47140452079103184,0.0,-1.0,-1.0,1.0,1.0,1.0
5,18,0.47140452079103184,0.0,-1.0,-1.0,1.0,1.0,1.0
8,18,0.47140452079103184,0.0,-1.0,-1.0,1.0,1.0,1.0
1,5,0.4714045207910318,0.0,1.0,1.0,1.0,1.0,1.0
5,16,0.4714045207910318,0.0,-1.0,-1.0,1.0,1.0,1.0
6,13,0.4714045207910318,0.0,1.0,-1.0,-1.0,1.0,1.0
6,14,0.4714045207910318,0.0,-1.0,1.0,-1.0,1.0,1.0
3,11,0.47140452079103173,0.0,-1.0,-1.0,1.0,1.0,1.0
5,9,0.47140452079103173,0.0,1.0,1.0,1.0,1.0,1.0
5,13,0.47140452079103173,0.0,-1.0,-1.0,1.0,1.0,1.0
6,8,0.47140452079103173,0.0,-1.0,-1.0,1.0,1.0,1.0
6,10,0.47140452079103173,0.0,-1.0,1.0,-1.0,1.0,1.0
7,12,0.47140452079103173,0.0,-1.0,-1.0,1.0,1.0,1.0
7,14,0.47140452079103173,0.0,-1.0,-1.0,1.0,1.0,1.0
11,14,0.47140452079103173,0.0,-1.0,1.0,-1.0,1.0,1.0
0,11,0.4714045207910317,0.0,1.0,-1.0,-1.0,1.0,1.0
0,15,0.4714045207910317,0.0,1.0,-1.0,-1.0,1.0,1.0
0,16,0.4714045207910317,0.0,-1.0,-1.0,1.0,1.0,1.0
0,17,0.4714045207910317,0.0,-1.0,-1.0,1.0,1.0,1.0
0,18,0.4714045207910317,0.0,-1.0,1.0,-1.0,1.0,1.0
1,7,0.4714045207910317,0.0,1.0,-1.0,-1.0,1.0,1.0
2,14,0.4714045207910317,0.0,-1.0,-1.0,1.0,1.0,1.0
3,5,0.4714045207910317,0.0,1.0,-1.0,-1.0,1.0,1.0
4,8,0.4714045207910317,0.0,-1.0,-1.0,1.0,1.0,1.0
4,17,0.4714045207910317,0.0,1.0,-1.0,-1.0,1.0,1.0
5,10,0.4714045207910317,0.0,-1.0,-1.0,1.0,1.0,1.0
5,17,0.4714045207910317,0.0,1.0,-1.0,-1.0,1.0,1.0
7,8,0.4714045207910317,0.0,1.0,-1.0,-1.0,1.0,1.0
7,11,0.4714045207910317,0.0,-1.0,1.0,-1.0,1.0,1.0
10,11,0.4714045207910317,0.0,-1.0,1.0,-1.0,1.0,1.0
1,14,0.4714045207910316,0.0,-1.0,-1.0,1.0,1.0,1.0
1,16,0.4714045207910316,0.0,-1.0,1.0,-1.0,1.0,1.0
6,11,0.4714045207910316,0.0,-1.0,1.0,-1.0,1.0,1.0
7,9,0.4714045207910316,0.0,1.0,1.0,1.0,1.0,1.0
8,12,0.4714045207910316,0.0,-1.0,-1.0,1.0,1.0,1.0
8,13,0.4714045207910316,0.0,-1.0,-1.0,1.0,1.0,1.0
9,11,0.4714045207910316,0.0,1.0,-1.0,-1.0,1.0,1.0
9,13,0.4714045207910316,0.0,1.0,-1.0,-1.0,1.0,1.0
10,12,0.4714045207910316,0.0,-1.0,-1.0,1.0,1.0,1.0
0,8,0.47140452079103157,0.0,-1.0,-1.0,1.0,1.0,1.0
8,14,0.47140452079103157,0.0,1.0,1.0,1.0,1.0,1.0
2,10,0.46754575585329117,0.0,-1.0,-1.0,1.0,1.0,1.0
12,18,0.46754575585329117,0.0,-1.0,-1.0,1.0,1.0,1.0
12,15,0.4675457558532911,0.0,-1.0,1.0,-1.0,1.0,1.0
2,4,0.46754575585329106,0.0,1.0,-1.0,-1.0,1.0,1.0
15,17,0.46754575585329106,0.0,1.0,-1.0,-1.0,1.0,1.0
16,18,0.46754575585329106,0.0,-1.0,-1.0,1.0,1.0,1.0
1,9,0.467545755853291,0.0,-1.0,1.0,-1.0,1.0,1.0
4,13,0.467545755853291,0.0,-1.0,1.0,-1.0,1.0,1.0
9,17,0.467545755853291,0.0,-1.0,-1.0,1.0,1.0,1.0
1,3,0.46754575585329095,0.0,-1.0,-1.0,1.0,1.0,1.0
3,10,0.46754575585329095,0.0,1.0,-1.0,-1.0,1.0,1.0
13,16,0.4675457558532909,0.0,-1.0,-1.0,1.0,1.0,1.0
10,20,0.4647863984093999,-0.2357022603955158,-1.0,1.0,-1.0,1.0,2.0
17,21,0.4647863984093999,-0.2357022603955158,1.0,-1.0,-1.0,1.0,2.0
4,22,0.46478639840939984,-0.2357022603955158,-1.0,-1.0,1.0,1.0,2.0
12,24,0.46478639840939984,-0.2357022603955158,1.0,-1.0,-1.0,1.0,2.0
16,20,0.46478639840939984,-0.2357022603955158,-1.0,1.0,-1.0,1.0,2.0
1,22,0.4647863984093998,-0.2357022603955158,-1.0,-1.0,1.0,1.0,2.0
1,25,0.4647863984093998,-0.2357022603955158,-1.0,1.0,-1.0,1.0,2.0
17,23,0.4647863984093998,-0.2357022603955158,-1.0,1.0,-1.0,1.0,2.0
4,24,0.4647863984093997,-0.2357022603955158,1.0,1.0,1.0,1.0,2.0
10,21,0.46478639840939967,-0.2357022603955158,-1.0,-1.0,1.0,1.0,2.0
12,25,0.46478639840939967,-0.2357022603955158,-1.0,1.0,-1.0,1.0,2.0
16,23,0.4647863984093996,-0.2357022603955158,-1.0,-1.0,1.0,1.0,2.0
3,20,0.44309335552009793,0.0,1.0,-1.0,-1.0,1.0,2.0
3,25,0.44309335552009793,0.0,-1.0,-1.0,1.0,1.0,2.0
9,23,0.44309335552009793,0.0,-1.0,-1.0,1.0,1.0,2.0
13,23,0.44309335552009793,0.0,1.0,1.0,1.0,1.0,2.0
2,24,0.4430933555200979,0.0,1.0,1.0,1.0,1.0,2.0
13,22,0.4430933555200979,0.0,1.0,-1.0,-1.0,1.0,2.0
15,24,0.4430933555200979,0.0,-1.0,1.0,-1.0,1.0,2.0
9,22,0.4430933555200978,0.0,1.0,1.0,1.0,1.0,2.0
15,21,0.4430933555200978,0.0,1.0,1.0,1.0,1.0,2.0
18,25,0.4430933555200978,0.0,1.0,-1.0,-1.0,1.0,2.0
2,21,0.4430933555200977,0.0,-1.0,1.0,-1.0,1.0,2.0
18,20,0.4430933555200976,0.0,-1.0,-1.0,1.0,1.0,2.0
4,19,0.42855996465869767,-0.2357022603955158,-1.0,-1.0,1.0,1.0,2.8284271247461903
16,19,0.42855996465869767,-0.2357022603955158,1.0,-1.0,-1.0,1.0,2.8284271247461903
17,19,0.42855996465869767,-0.2357022603955158,-1.0,-1.0,1.0,1.0,2.8284271247461903
1,19,0.4285599646586976,-0.2357022603955158,1.0,-1.0,-1.0,1.0,2.8284271247461903
12,19,0.4285599646586976,-0.2357022603955158,-1.0,-1.0,1.0,1.0,2.8284271247461903
10,19,0.4285599646586975,-0.2357022603955158,-1.0,-1.0,1.0,1.0,2.8284271247461903
8,21,0.422781221617821,0.0,1.0,-1.0,-1.0,1.0,2.0
0,22,0.42278122161782095,0.0,1.0,1.0,1.0,1.0,2.0
7,20,0.42278122161782095,0.0,-1.0,-1.0,1.0,1.0,2.0
11,24,0.4227812216178209,0.0,1.0,-1.0,-1.0,1.0,2.0
14,23,0.4227812216178209,0.0,-1.0,-1.0,1.0,1.0,2.0
6,25,0.4227812216178208,0.0,-1.0,-1.0,1.0,1.0,2.0
9,15,0.40228814150092806,0.0,-1.0,1.0,-1.0,1.0,1.0
10,16,0.40228814150092806,0.0,1.0,1.0,1.0,1.0,1.0
1,12,0.402288141500928,0.0,1.0,-1.0,-1.0,1.0,1.0
2,3,0.40228814150092795,0.0,-1.0,1.0,-1.0,1.0,1.0
4,12,0.40228814150092795,0.0,-1.0,-1.0,1.0,1.0,1.0
2,13,0.4022881415009279,0.0,-1.0,1.0,-1.0,1.0,1.0
3,9,0.4022881415009279,0.0,-1.0,1.0,-1.0,1.0,1.0
16,17,0.4022881415009279,0.0,-1.0,-1.0,1.0,1.0,1.0
1,4,0.40228814150092784,0.0,1.0,-1.0,-1.0,1.0,1.0
10,17,0.40228814150092784,0.0,-1.0,-1.0,1.0,1.0,1.0
13,18,0.40228814150092784,0.0,-1.0,-1.0,1.0,1.0,1.0
15,18,0.40228814150092773,0.0,-1.0,-1.0,1.0,1.0,1.0
2,19,0.38572661584678897,0.0,-1.0,-1.0,1.0,1.0,2.8284271247461903
3,19,0.38572661584678897,0.0,-1.0,-1.0,1.0,1.0,2.8284271247461903
15,19,0.38572661584678897,0.0,-1.0,-1.0,1.0,1.0,2.8284271247461903
13,19,0.3857266158467889,0.0,1.0,-1.0,-1.0,1.0,2.8284271247461903
9,19,0.38572661584678886,0.0,-1.0,-1.0,1.0,1.0,2.8284271247461903
18,19,0.38572661584678886,0.0,-1.0,1.0,-1.0,1.0,2.8284271247461903
8,22,0.36778485624491386,0.0,-1.0,-1.0,1.0,1.0,2.0
14,25,0.36778485624491375,0.0,-1.0,-1.0,1.0,1.0,2.0
0,20,0.36778485624491364,0.0,-1.0,1.0,-1.0,1.0,2.0
6,23,0.36778485624491364,0.0,-1.0,-1.0,1.0,1.0,2.0
7,24,0.36778485624491364,0.0,-1.0,1.0,-1.0,1.0,2.0
8,25,0.36778485624491364,0.0,-1.0,-1.0,1.0,1.0,2.0
14,24,0.36778485624491364,0.0,-1.0,-1.0,1.0,1.0,2.0
0,21,0.3677848562449135,0.0,-1.0,-1.0,1.0,1.0,2.0
6,21,0.3677848562449135,0.0,1.0,-1.0,-1.0,1.0,2.0
7,22,0.3677848562449135,0.0,1.0,1.0,1.0,1.0,2.0
11,20,0.3677848562449135,0.0,-1.0,-1.0,1.0,1.0,2.0
11,23,0.3677848562449135,0.0,-1.0,-1.0,1.0,1.0,2.0
1,17,0.3577978810327106,0.0,1.0,-1.0,-1.0,1.0,1.0
4,10,0.35779788103271054,0.0,-1.0,1.0,-1.0,1.0,1.0
1,10,0.35779788103271043,0.0,-1.0,1.0,-1.0,1.0,1.0
4,16,0.3577978810327104,0.0,1.0,1.0,1.0,1.0,1.0
12,17,0.3577978810327104,0.0,1.0,1.0,1.0,1.0,1.0
12,16,0.3577978810327103,0.0,-1.0,-1.0,1.0,1.0,1.0
12,20,0.35059296470447826,0.0,1.0,-1.0,-1.0,1.0,2.0
1,20,0.35059296470447815,0.0,-1.0,-1.0,1.0,1.0,2.0
10,24,0.35059296470447815,0.0,1.0,1.0,1.0,1.0,2.0
17,22,0.35059296470447815,0.0,1.0,1.0,1.0,1.0,2.0
1,23,0.3505929647044781,0.0,-1.0,1.0,-1.0,1.0,2.0
12,21,0.3505929647044781,0.0,-1.0,1.0,-1.0,1.0,2.0
16,25,0.3505929647044781,0.0,-1.0,-1.0,1.0,1.0,2.0
4,21,0.35059296470447804,0.0,-1.0,1.0,-1.0,1.0,2.0
4,23,0.350592964704478,0.0,1.0,1.0,1.0,1.0,2.0
10,25,0.350592964704478,0.0,1.0,-1.0,-1.0,1.0,2.0
16,22,0.350592964704478,0.0,-1.0,1.0,-1.0,1.0,2.0
17,24,0.350592964704478,0.0,-1.0,1.0,-1.0,1.0,2.0
17,20,0.31851102863530323,0.0,1.0,1.0,1.0,1.0,2.0
4,25,0.3185110286353032,0.0,1.0,1.0,1.0,1.0,2.0
10,23,0.31851102863530306,0.0,-1.0,1.0,-1.0,1.0,2.0
12,22,0.31851102863530306,0.0,-1.0,1.0,-1.0,1.0,2.0
16,21,0.31851102863530306,0.0,-1.0,-1.0,1.0,1.0,2.0
1,24,0.31851102863530295,0.0,1.0,1.0,1.0,1.0,2.0
20,24,0.3027767519741422,-0.6380711874576983,1.0,-1.0,-1.0,2.0,2.0
21,22,0.30277675197414217,-0.6380711874576983,-1.0,-1.0,1.0,2.0,2.0
21,25,0.3027767519741421,-0.6380711874576983,1.0,-1.0,-1.0,2.0,2.0
20,22,0.30277675197414194,-0.6380711874576983,-1.0,1.0,-1.0,2.0,2.0
23,24,0.3027767519741419,-0.6380711874576983,-1.0,-1.0,1.0,2.0,2.0
23,25,0.3027767519741418,-0.6380711874576983,-1.0,1.0,-1.0,2.0,2.0
8,19,0.2844606728462397,0.0,-1.0,-1.0,1.0,1.0,2.8284271247461903
14,19,0.2844606728462396,0.0,-1.0,1.0,-1.0,1.0,2.8284271247461903
0,19,0.28446067284623944,0.0,-1.0,1.0,-1.0,1.0,2.8284271247461903
7,19,0.28446067284623944,0.0,1.0,1.0,1.0,1.0,2.8284271247461903
6,19,0.2844606728462394,0.0,1.0,-1.0,-1.0,1.0,2.8284271247461903
11,19,0.2844606728462394,0.0,1.0,-1.0,-1.0,1.0,2.8284271247461903
21,24,0.2778362511554969,0.0,1.0,1.0,1.0,2.0,2.0
20,25,0.2778362511554968,0.0,1.0,-1.0,-1.0,2.0,2.0
22,23,0.27783625115549676,0.0,-1.0,1.0,-1.0,2.0,2.0
19,22,0.21662696559262012,-0.569035593728849,-1.0,-1.0,1.0,2.8284271247461903,2.0
19,20,0.21662696559261999,-0.569035593728849,-1.0,1.0,-1.0,2.8284271247461903,2.0
19,24,0.21662696559261999,-0.569035593728849,1.0,-1.0,-1.0,2.8284271247461903,2.0
19,21,0.21662696559261993,-0.569035593728849,1.0,-1.0,-1.0,2.8284271247461903,2.0
19,25,0.21662696559261993,-0.569035593728849,-1.0,1.0,-1.0,2.8284271247461903,2.0
19,23,0.21662696559261987,-0.569035593728849,-1.0,-1.0,1.0,2.8284271247461903,2.0
8,20,0.20114407075046428,0.0,1.0,-1.0,-1.0,1.0,2.0
14,21,0.20114407075046414,0.0,-1.0,-1.0,1.0,1.0,2.0
8,23,0.2011440707504641,0.0,1.0,1.0,1.0,1.0,2.0
11,22,0.20114407075046395,0.0,-1.0,1.0,-1.0,1.0,2.0
0,24,0.20114407075046392,0.0,-1.0,-1.0,1.0,1.0,2.0
7,21,0.20114407075046392,0.0,-1.0,1.0,-1.0,1.0,2.0
7,23,0.20114407075046392,0.0,1.0,-1.0,-1.0,1.0,2.0
14,20,0.20114407075046392,0.0,-1.0,1.0,-1.0,1.0,2.0
6,24,0.2011440707504639,0.0,1.0,-1.0,-1.0,1.0,2.0
0,25,0.20114407075046384,0.0,-1.0,-1.0,1.0,1.0,2.0
11,25,0.20114407075046384,0.0,-1.0,1.0,-1.0,1.0,2.0
6,22,0.20114407075046378,0.0,1.0,1.0,1.0,1.0,2.0
3,24,0.18724848762735163,0.0,1.0,1.0,1.0,1.0,2.0
3,23,0.1872484876273516,0.0,-1.0,-1.0,1.0,1.0,2.0
9,24,0.1872484876273516,0.0,1.0,-1.0,-1.0,1.0,2.0
2,23,0.18724848762735158,0.0,-1.0,1.0,-1.0,1.0,2.0
13,21,0.18724848762735155,0.0,1.0,-1.0,-1.0,1.0,2.0
15,22,0.1872484876273515,0.0,-1.0,-1.0,1.0,1.0,2.0
2,25,0.18724848762735147,0.0,1.0,1.0,1.0,1.0,2.0
13,25,0.18724848762735147,0.0,-1.0,-1.0,1.0,1.0,2.0
15,20,0.18724848762735147,0.0,-1.0,-1.0,1.0,1.0,2.0
18,22,0.18724848762735144,0.0,1.0,-1.0,-1.0,1.0,2.0
9,20,0.1872484876273514,0.0,-1.0,-1.0,1.0,1.0,2.0
18,21,0.18724848762735136,0.0,-1.0,-1.0,1.0,1.0,2.0
24,25,0.17237334648179994,0.16666666666666663,1.0,-1.0,-1.0,2.0,2.0
20,23,0.1723733464817999,0.16666666666666663,-1.0,1.0,-1.0,2.0,2.0
22,25,0.1723733464817999,0.16666666666666663,-1.0,1.0,-1.0,2.0,2.0
21,23,0.17237334648179986,0.16666666666666663,-1.0,-1.0,1.0,2.0,2.0
20,21,0.17237334648179983,0.16666666666666663,1.0,-1.0,-1.0,2.0,2.0
22,24,0.17237334648179983,0.16666666666666663,-1.0,-1.0,1.0,2.0,2.0
4,15,1.5327661016423167e-15,0.0,1.0,1.0,1.0,1.0,1.0
10,14,1.3695191138586825e-15,0.0,1.0,-1.0,-1.0,1.0,1.0
3,13,1.3499337927629979e-15,0.0,-1.0,-1.0,1.0,1.0,1.0
1,11,1.2328236240218128e-15,0.0,-1.0,-1.0,1.0,1.0,1.0
4,9,1.1863358142867662e-15,0.0,1.0,1.0,1.0,1.0,1.0
3,7,1.183408373863295e-15,0.0,1.0,-1.0,-1.0,1.0,1.0
11,21,1.1638390379145355e-15,0.0,-1.0,1.0,-1.0,1.0,2.0
4,6,1.1069038657102383e-15,0.0,1.0,-1.0,-1.0,1.0,1.0
0,13,1.0820283025284772e-15,0.0,1.0,1.0,1.0,1.0,1.0
9,18,1.0605615271790637e-15,0.0,1.0,-1.0,-1.0,1.0,1.0
0,9,1.05039053607532e-15,0.0,1.0,1.0,1.0,1.0,1.0
11,15,1.0425762263681141e-15,0.0,-1.0,-1.0,1.0,1.0,1.0
6,18,1.0369624403794868e-15,0.0,1.0,1.0,1.0,1.0,1.0
2,11,1.0351862806387115e-15,0.0,1.0,-1.0,-1.0,1.0,1.0
13,17,1.0258658378335746e-15,0.0,1.0,-1.0,-1.0,1.0,1.0
0,10,1.004773032427981e-15,0.0,-1.0,1.0,-1.0,1.0,1.0
10,15,9.873671778351267e-16,0.0,-1.0,-1.0,1.0,1.0,1.0
11,16,9.842867602047718e-16,0.0,1.0,-1.0,-1.0,1.0,1.0
8,16,9.793279726237096e-16,0.0,-1.0,1.0,-1.0,1.0,1.0
6,17,9.680688517855383e-16,0.0,1.0,1.0,1.0,1.0,1.0
3,16,9.66719615185181e-16,0.0,1.0,-1.0,-1.0,1.0,1.0
12,14,9.603192197239633e-16,0.0,1.0,-1.0,-1.0,1.0,1.0
9,16,9.500674580443816e-16,0.0,1.0,-1.0,-1.0,1.0,1.0
7,17,9.375782915271732e-16,0.0,-1.0,1.0,-1.0,1.0,1.0
2,18,9.029845500799091e-16,0.0,1.0,-1.0,-1.0,1.0,1.0
6,20,8.98867571396993e-16,0.0,-1.0,-1.0,1.0,1.0,2.0
3,15,8.861808521759374e-16,0.0,-1.0,-1.0,1.0,1.0,1.0
7,18,8.788197502754283e-16,0.0,1.0,1.0,1.0,1.0,1.0
2,12,8.759940960563527e-16,0.0,-1.0,1.0,-1.0,1.0,1.0
3,12,8.645753982135667e-16,0.0,-1.0,1.0,-1.0,1.0,1.0
10,18,8.597613418587314e-16,0.0,-1.0,1.0,-1.0,1.0,1.0
1,13,8.579577252505035e-16,0.0,-1.0,1.0,-1.0,1.0,1.0
4,7,8.538771570538561e-16,0.0,1.0,-1.0,-1.0,1.0,1.0
0,12,8.466737869621247e-16,0.0,-1.0,1.0,-1.0,1.0,1.0
3,6,8.453533941297856e-16,0.0,1.0,1.0,1.0,1.0,1.0
5,21,8.403230662409951e-16,0.0,1.0,1.0,1.0,1.0,2.0
5,24,8.390864204483137e-16,0.0,1.0,-1.0,-1.0,1.0,2.0
13,14,8.364346697861491e-16,0.0,1.0,-1.0,-1.0,1.0,1.0
8,15,8.308455644538573e-16,0.0,-1.0,1.0,-1.0,1.0,1.0
9,14,8.299922747206254e-16,0.0,-1.0,-1.0,1.0,1.0,1.0
2,17,8.221718269306762e-16,0.0,-1.0,-1.0,1.0,1.0,1.0
5,23,8.084369569859305e-16,0.0,-1.0,1.0,-1.0,1.0,2.0
13,15,8.061576099605304e-16,0.0,1.0,1.0,1.0,1.0,1.0
5,19,8.026107860533115e-16,0.0,1.0,-1.0,-1.0,1.0,2.8284271247461903
1,18,7.786330616820093e-16,0.0,1.0,-1.0,-1.0,1.0,1.0
5,22,7.719728973918703e-16,0.0,-1.0,-1.0,1.0,1.0,2.0
2,9,7.510315589205564e-16,0.0,-1.0,-1.0,1.0,1.0,1.0
5,25,7.500582618472261e-16,0.0,1.0,-1.0,-1.0,1.0,2.0
14,22,7.476619308883833e-16,0.0,-1.0,-1.0,1.0,1.0,2.0
1,8,7.18046070675411e-16,0.0,-1.0,1.0,-1.0,1.0,1.0
2,8,7.076416890355005e-16,0.0,-1.0,1.0,-1.0,1.0,1.0
5,20,6.983980140632595e-16,0.0,1.0,1.0,1.0,1.0,2.0
7,25,6.731804689684567e-16,0.0,-1.0,-1.0,1.0,1.0,2.0
8,24,6.635807646976352e-16,0.0,-1.0,1.0,-1.0,1.0,2.0
0,23,6.371095798683612e-16,0.0,1.0,1.0,1.0,1.0,2.0
