trial,sign,radius,obstruction,converged,constraint_residual,correction_norm,finite,tangent_dim,candidate_soft_nullity,soft_nullity_gain,best_death_distance,max_abs_amplitude
0,-1.0,2.5,1.117751344104488e-15,True,4.86991047845534e-15,2.886799957133949,True,35,35.00000000000057,-3.410605131648481e-13,2.327852925421232,5.406356785677009
0,1.0,2.5,1.117751344104488e-15,True,1.12755205289382e-11,4.02605948853108,True,35,34.99999999849547,1.5047589840833098e-09,2.7847579293713904,5.123749951133422
1,-1.0,2.5,1.552787520799627e-15,True,4.328647596620688e-15,7.411882268787597,True,35,35.000000000014325,-1.4097167877480388e-11,3.0607331987383537,5.559316437588905
1,1.0,2.5,1.552787520799627e-15,True,6.52438052737594e-15,2.935979150202927,True,35,35.000000000000455,-2.2737367544323206e-13,2.7683546084218973,5.205104746619207
2,-1.0,2.5,1.2809105921695367e-15,False,0.5717787889963594,9.395000084096761,,,,,,
2,1.0,2.5,1.2809105921695367e-15,True,2.6986118275348578e-14,5.427609130162857,True,35,35.00000000000023,0.0,2.512844313950941,5.351459891347005
3,-1.0,2.5,1.2612792361057637e-15,True,9.994210735449413e-13,10.16731626659337,True,35,34.99999999999898,1.2505552149377763e-12,3.0171928021473637,5.1885143138824965
3,1.0,2.5,1.2612792361057637e-15,True,1.0614488183111863e-11,4.808015003500564,True,35,34.999999997911345,2.088881956296973e-09,2.6020712043679057,5.449354493228899
4,-1.0,2.5,1.3488207156158905e-15,True,3.9676332980106935e-15,5.0293524456311856,True,35,35.0000000000025,-2.2737367544323206e-12,2.9187156684857642,5.37075017212444
4,1.0,2.5,1.3488207156158905e-15,True,4.132588624790084e-15,4.012995779951967,True,35,35.00000000000034,-1.1368683772161603e-13,2.804673698719679,5.303445510728146
