trial,sign,radius,obstruction,converged,constraint_residual,correction_norm,finite,tangent_dim,candidate_soft_nullity,soft_nullity_gain,best_death_distance,max_abs_amplitude
0,-1.0,2.5,8.963835349189938e-16,True,5.172325624609307e-15,4.075055321299012,True,35,34.999999999999886,-1.1368683772161603e-13,2.504161220833903,4.5357210776915045
0,1.0,2.5,8.963835349189938e-16,True,4.025822491646076e-15,2.2321576390662834,True,35,34.99999999999977,0.0,2.4238291314757245,5.204545658304719
1,-1.0,2.5,9.723279304861891e-16,True,6.688744728885597e-14,2.1167699212608344,True,35,34.99999999999943,3.410605131648481e-13,2.197704239253409,5.02519534135812
1,1.0,2.5,9.723279304861891e-16,True,4.877895927357392e-15,3.358791231515576,True,35,34.99999999999977,0.0,2.094353468006291,4.148010629879321
2,-1.0,2.5,1.0603680004229106e-15,True,4.004402989109066e-15,2.9960867913123734,True,35,34.99999999999977,0.0,2.3202806739985453,4.538640412408817
2,1.0,2.5,1.0603680004229106e-15,True,3.899198489376037e-15,2.72775740980145,True,35,34.999999999999886,-1.1368683772161603e-13,2.018981097010516,4.718982777051129
3,-1.0,2.5,9.294455919825322e-16,True,4.593492582801491e-15,2.8716457847306054,True,35,35.000000000000455,-6.821210263296962e-13,2.071371556058389,4.49409965585346
3,1.0,2.5,9.294455919825322e-16,True,4.637971413684832e-15,2.278130348784005,True,35,34.99999999999977,0.0,3.13212572906201,4.876254091554717
4,-1.0,2.5,9.685433875258255e-16,True,4.034965280389628e-15,5.2592866980809525,True,35,35.0,-2.2737367544323206e-13,2.8881178342873817,4.522006407101394
4,1.0,2.5,9.685433875258255e-16,True,6.3230727400574495e-15,7.069711965482503,True,35,34.99999999999977,0.0,2.292977201407872,4.922490078893045
