trial,sign,radius,obstruction,converged,constraint_residual,correction_norm,finite,tangent_dim,candidate_soft_nullity,soft_nullity_gain,best_death_distance,max_abs_amplitude
0,-1.0,2.5,8.624006730620201e-16,True,4.805103768272417e-13,3.6712030578217663,True,35,34.99999999999761,2.1600499167107046e-12,1.983038919723417,4.747373197537383
0,1.0,2.5,8.624006730620201e-16,True,6.317817793277155e-13,2.591117220906099,True,35,34.99999999999625,3.524291969370097e-12,2.3284040890142914,4.7177510452028315
1,-1.0,2.5,1.0291546830366689e-15,True,4.966003435027616e-15,3.8694692830986197,True,35,34.999999999999886,-1.1368683772161603e-13,2.4610310162882025,5.330459867257499
1,1.0,2.5,1.0291546830366689e-15,True,4.811899481239574e-15,5.5489983183440055,True,35,35.000000000135515,-1.3574208423960954e-10,2.2163397486436605,4.738488548058005
2,-1.0,2.5,9.678997214945929e-16,True,3.6367773528320114e-12,2.5145042715030117,True,35,34.999999999867555,1.3221779227023944e-10,2.5371485657682236,4.828898758348061
2,1.0,2.5,9.678997214945929e-16,True,1.7972636342157788e-13,1.5722118684773874,True,35,34.999999999999545,2.2737367544323206e-13,2.0255824636761424,4.607609240515332
3,-1.0,2.5,9.239681424089264e-16,True,4.0696670341727116e-15,2.0778564745328345,True,35,34.99999999999977,0.0,2.1003155358893895,4.773464186955935
3,1.0,2.5,9.239681424089264e-16,True,4.490587709574905e-15,2.2333200899153485,True,35,35.0,-2.2737367544323206e-13,2.841041273695869,5.019071131464337
4,-1.0,2.5,1.077970514377995e-15,True,4.264572831169457e-15,6.245593485948506,True,35,34.99999999999977,0.0,3.155496241826789,4.974834919320275
4,1.0,2.5,1.077970514377995e-15,True,1.629839456892652e-14,4.536290306925308,True,35,34.99999999999977,0.0,2.1459474061085184,4.9562074947043
