iteration,channel,amplitude,killability,residual,jacobian_rank,tangent_dim,sigma_min_positive,max_abs_amplitude,amp_step
0,11,1.4311806628795727,0.7920636522106136,6.222204616440401e-15,609,35,0.036249610355453515,5.1695253954560965,0.05
1,11,1.3811806628795726,0.7632594338744155,2.2624132203573142e-11,609,35,0.03597057537111111,5.16718416658686,0.05
2,11,1.3311806628795726,0.7281756995694096,8.248478142649264e-11,609,35,0.03553354075370081,5.165023680283929,0.05
3,11,1.2811806628795726,0.6852358702063306,4.294083422896457e-15,609,35,0.03479047872712255,5.163548661140053,0.05
4,11,1.2311806628795725,0.6323381125891695,4.315459827992478e-15,609,35,0.033739671634100035,5.159806495343247,0.05
5,11,1.1811806628795725,0.5664550790466379,7.899345791999267e-13,609,35,0.033261910185272275,5.157627637889409,0.05
6,11,1.1311806628795724,0.4829707538107657,5.855273745813987e-13,609,35,0.031861989842247244,5.165577573218214,0.05
7,11,1.0811806628795724,0.3724252273788076,4.338532543628015e-15,609,35,0.028792258935985957,5.163897250126564,0.05
8,11,1.0561806628795725,0.29964723607844795,5.89745078248436e-14,609,35,0.029167414157867704,5.152470226132806,0.03250000000000003
9,11,1.03,0.19558036637021006,4.3082327749795953e-14,609,35,0.03024494413775584,5.135921460751306,0.03403486174344417
