iteration,channel,amplitude,killability,residual,jacobian_rank,tangent_dim,sigma_min_positive,max_abs_amplitude,amp_step
0,12,1.4636261571600424,0.6361325823255376,3.3831076562681163e-15,609,35,0.06459986281301025,3.4938431313657,0.05
1,12,1.4136261571600424,0.6061017611212844,3.3325035385078915e-15,609,35,0.06465857667780034,3.493355110844309,0.05
2,12,1.3636261571600423,0.5707685962751607,3.675516344501959e-15,609,35,0.06477242535717422,3.4925459887995753,0.05
3,12,1.3136261571600423,0.5288654016342541,3.591417534601647e-15,609,35,0.0649678525765037,3.4920222217204415,0.05
4,12,1.2636261571600422,0.4787298982998624,2.9886174107806273e-15,609,35,0.06527913617695089,3.4959445927541677,0.05
5,12,1.2136261571600422,0.41813040243309013,2.935710869371783e-15,609,35,0.065750458586579,3.500754805377533,0.05
6,12,1.1636261571600421,0.3435248545220718,2.917884998216838e-15,609,35,0.06648053329351715,3.5080594712216917,0.05
7,12,1.113626157160042,0.2517002547414954,4.672678655601852e-13,609,35,0.06764958030368852,3.52640904276921,0.05
8,12,1.063626157160042,0.15168264719577562,2.9942428983647213e-12,609,35,0.06975624340946801,3.5663793884622303,0.05
9,12,1.03,0.09594307724070454,7.138556813683691e-15,609,35,0.07208459830972239,3.6453245851848872,0.04371400430805463
