iteration,channel,amplitude,killability,residual,jacobian_rank,tangent_dim,sigma_min_positive,max_abs_amplitude,amp_step
0,11,1.4659299720159678,0.6728763720136244,4.152851612142097e-15,610,34,0.02293758545587771,6.310913036731542,0.05
1,11,1.4159299720159677,0.656170679860175,5.245823972211139e-15,610,34,0.01702451124746407,6.318168921284303,0.05
2,11,1.3659299720159677,0.6364056159738042,4.950471213225783e-15,610,34,0.010281992746004436,6.3316266453117604,0.05
3,11,1.3159299720159676,0.6124998693415282,4.4936186794089666e-15,610,34,0.0025363048030219966,6.35143438149053,0.05
4,11,1.2659299720159676,0.5828290363116158,5.104580095404301e-15,610,34,0.006472116665229091,6.377905205128165,0.05
5,11,1.2159299720159675,0.5449649785679143,4.5924486498666984e-15,610,34,0.01711992621608091,6.412806750712418,0.05
6,11,1.1659299720159675,0.4950361254458882,4.367918552186521e-15,610,34,0.029897686746954394,6.458020033632406,0.05
7,11,1.1159299720159674,0.4262105429472769,5.1069481697904314e-15,610,34,0.03831357330406678,6.502010543467677,0.05
8,11,1.0659299720159674,0.32336126991160935,1.6970997201393875e-13,610,34,0.034748006161750736,6.467651946464102,0.05
9,11,1.03,0.19995384246892986,4.1795276679128964e-15,610,34,0.02958764557233859,6.481563507457097,0.04670896362075758
