stage,fraction,step,target_amplitude,tensor_residual,max_abs_amplitude
0,0.8,0,1.7731217412346485,1.6115000175025693,4.9669638493966195
0,0.8,50,1.7731217412346485,0.08757853628395389,4.919036549460833
0,0.8,100,1.7731217412346485,0.019859699683181502,4.92574283268663
0,0.8,150,1.7731217412346485,0.015220791383948334,4.929819505772079
0,0.8,200,1.7731217412346485,0.00510122705670362,4.931408698422574
0,0.8,250,1.7731217412346485,0.006152746996159844,4.931018998665309
0,0.8,300,1.7731217412346485,0.009296097973801582,4.93109630254259
0,0.8,350,1.7731217412346485,0.010395919880179778,4.9296459138457385
0,0.8,400,1.7731217412346485,0.022991994530983217,4.926755931731067
0,0.8,450,1.7731217412346485,0.08397364513516695,4.925082119466435
0,0.8,500,1.7731217412346485,0.01789498479740886,4.921473177154534
0,0.8,550,1.7731217412346485,0.02513273088535,4.915451841269827
0,0.8,600,1.7731217412346485,0.02937507043666649,4.908607194264475
0,0.8,650,1.7731217412346485,0.08248721568422356,4.904257972768606
0,0.8,699,1.7731217412346485,0.03218217268130831,4.9012714566805204
1,0.6,0,1.3298413059259864,0.33802019992223176,4.900500577541587
1,0.6,50,1.3298413059259864,0.0383671264736257,4.947390957349132
1,0.6,100,1.3298413059259864,0.02147389610843324,4.946558836209612
1,0.6,150,1.3298413059259864,0.04997570706607778,4.938847319197012
1,0.6,200,1.3298413059259864,0.1337887709927433,4.939758604677612
1,0.6,250,1.3298413059259864,0.013458301440306256,4.931083028503129
1,0.6,300,1.3298413059259864,0.0330514829067957,4.929243548059809
1,0.6,350,1.3298413059259864,0.04829402624615262,4.9208604403602125
1,0.6,400,1.3298413059259864,0.0544695980611506,4.914433792580154
1,0.6,450,1.3298413059259864,0.164475875384981,4.909094526980352
1,0.6,500,1.3298413059259864,0.013758751416439542,4.902348394974276
1,0.6,550,1.3298413059259864,0.02448243616315452,4.8909199366217555
1,0.6,600,1.3298413059259864,0.039374653724082075,4.885106478392911
1,0.6,650,1.3298413059259864,0.017713286388979975,4.881933716256743
1,0.6,699,1.3298413059259864,0.06413279442002909,4.870895776640727
2,0.4,0,0.8865608706173242,0.3965919628075174,4.8692911092722655
2,0.4,50,0.8865608706173242,0.178036727395243,4.922558578965741
2,0.4,100,0.8865608706173242,0.19612806619485698,4.995849853151883
2,0.4,150,0.8865608706173242,0.19735301826484555,5.03716045658924
2,0.4,200,0.8865608706173242,0.13523894044908108,5.109453260677034
2,0.4,250,0.8865608706173242,0.13029912250907735,5.1967697586031925
2,0.4,300,0.8865608706173242,0.13525227806857776,5.251384034895152
