trial,sign,stage,step,radius,shell_weight,obstruction,constraint_residual,distance_from_home,max_abs_amplitude,accepted,landing,sus_channel,sus_residual,sus_max_abs_amplitude,best_channel,best_amplitude,best_killability,best_death_distance,delete_susceptibility,susceptibility_channel,novelty_from_home,novelty_from_archive,tangent_dim,home_tangent_dim,genericity_tau,home_soft_nullity,candidate_soft_nullity,soft_nullity_gain,correction_norm,branch_score
0,-1.0,0,0,3.125,8.0,1.0705807554505747e-15,1.6709149595666097,3.056536570107871,7.217879052292643,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,0,50,3.125,8.0,1.0705807554505747e-15,0.14335836307018426,3.1240268627298637,7.238138548084593,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,0,100,3.125,8.0,1.0705807554505747e-15,0.06495122391161115,3.124038091493072,7.2435975113478515,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,0,150,3.125,8.0,1.0705807554505747e-15,0.04623706090268875,3.1245053149708477,7.243660957144747,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,0,200,3.125,8.0,1.0705807554505747e-15,0.03620237907801434,3.1246675506287884,7.24220849967189,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,0,250,3.125,8.0,1.0705807554505747e-15,0.031193540875764827,3.12476159016097,7.240666268463531,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,0,300,3.125,8.0,1.0705807554505747e-15,0.05434268151674309,3.124844419876907,7.239639130518603,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,0,349,3.125,8.0,1.0705807554505747e-15,0.025515543232180728,3.124841435793671,7.239038261343216,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,1,0,3.125,3.0,1.0705807554505747e-15,0.027060262424013635,3.124893944761214,7.238993646866373,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,1,50,3.125,3.0,1.0705807554505747e-15,0.01683061683255343,3.1247417851111123,7.238310846434842,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,1,100,3.125,3.0,1.0705807554505747e-15,0.021478181774829137,3.1248136994581976,7.236466519279722,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,1,150,3.125,3.0,1.0705807554505747e-15,0.03459008492873176,3.1249088111471384,7.2347496940796,False,relax,,,,,,,,,,,,,,,,,,,
0,-1.0,1,200,3.125,3.0,1.0705807554505747e-15,0.07455964616005122,3.1250483393387105,7.232086600522544,False,relax,,,,,,,,,,,,,,,,,,,
