trial,sign,radius,obstruction,converged,constraint_residual,correction_norm,finite,tangent_dim,candidate_soft_nullity,soft_nullity_gain,best_death_distance,max_abs_amplitude
0,-1.0,2.5,1.492605392600011e-15,True,8.074658065917329e-15,3.044798204393738,True,33,32.9999999999967,1.1368683772161603e-13,2.1537767320188297,7.825839685130672
0,1.0,2.5,1.492605392600011e-15,True,4.881137641920466e-12,3.249533555399943,False,33,32.999999998789804,1.2070131560903974e-09,1.9424052603693196,8.280427403342683
1,-1.0,2.5,1.1669525331960257e-15,True,2.1001525431309027e-13,3.7977029659971246,True,33,32.999999999990905,5.9117155615240335e-12,2.535324799740483,7.574782481462204
1,1.0,2.5,1.1669525331960257e-15,True,6.27462194999592e-14,3.3567296278887695,True,33,33.00000000004934,-5.2523319027386606e-11,1.9684767624435358,7.851627511666099
2,-1.0,2.5,1.0948979422563365e-15,True,1.6524322422826546e-13,6.201467544455639,True,33,32.9999999999967,1.1368683772161603e-13,3.706028299269901,7.641880186201967
2,1.0,2.5,1.0948979422563365e-15,False,0.5941988391347571,6.208578085917974,,,,,,
3,-1.0,2.5,1.195990051877869e-15,True,6.872732945465363e-15,8.877050291628189,False,33,32.99999999999875,-1.9326762412674725e-12,2.1794499036550095,8.25241689586868
3,1.0,2.5,1.195990051877869e-15,True,7.679538528517743e-15,7.291972056621848,True,33,32.99999999999568,1.1368683772161603e-12,2.0559003889239236,7.772535683426118
4,-1.0,2.5,1.439760771054705e-15,True,7.13359572953573e-15,4.813731392782591,True,33,32.99999999999602,7.958078640513122e-13,2.8515310044306594,7.886130744853685
4,1.0,2.5,1.439760771054705e-15,False,0.7409850975936141,5.374687884874433,,,,,,
