iteration,channel,amplitude,killability,residual,jacobian_rank,tangent_dim,sigma_min_positive,max_abs_amplitude,amp_step
0,2,1.6856000365825228,0.6244427540890669,5.948916826861678e-15,611,33,0.013241576055009984,7.359798727794758,0.05
1,2,1.6356000365825227,0.5972446978434328,5.902019032166249e-15,611,33,0.01315676482866341,7.351732239920218,0.05
2,2,1.5856000365825227,0.5647126343740099,5.469399029237597e-15,611,33,0.013076981932909211,7.342201199615098,0.05
3,2,1.5356000365825226,0.5267472802389855,5.787769419792245e-15,611,33,0.013010354541455523,7.33176696188363,0.05
4,2,1.4856000365825226,0.4841129489342523,5.454518837540678e-15,611,33,0.012969808930550514,7.3215888622889524,0.05
5,2,1.4356000365825226,0.4387681429511285,5.6052036823511035e-15,611,33,0.01296667769893995,7.313084003855076,0.05
6,2,1.3856000365825225,0.3937195188718665,5.851539520722214e-15,611,33,0.013005877020813643,7.307571287588388,0.05
7,2,1.3356000365825225,0.351623585834458,7.328823038399959e-15,611,33,0.013085928468603623,7.306431515115955,0.05
8,2,1.2856000365825224,0.312556802536397,5.90468207963519e-15,611,33,0.013202298990346743,7.311484114267003,0.05
9,2,1.2356000365825224,0.2738688867296839,5.789607180494385e-15,611,33,0.013355095409103958,7.328023371355907,0.05
10,2,1.1856000365825223,0.23264934395271794,7.626737963947782e-15,611,33,0.013551031258622006,7.371136736358523,0.05
11,2,1.1356000365825223,0.18753004434898185,2.0265399875975498e-11,611,33,0.013801858170245575,7.48086728853341,0.05
12,2,1.0856000365825222,0.1387879303270931,5.969516337780542e-15,611,33,0.014122464678658474,7.796628861737777,0.05
13,2,1.0731000365825223,0.12393597301218648,6.1584663532719914e-15,611,33,0.014203912177390098,7.836004234262149,0.016250000000000014
14,2,1.0568500365825222,0.10534024372157923,1.9719717651893363e-14,611,33,0.014314064933436,7.920883028586588,0.021125000000000126
15,2,1.0462875365825222,0.09215556738202448,5.562450277525762e-15,611,33,0.0143677106596895,7.969004870336548,0.01373125000000004
16,2,1.0394219115825223,0.08281105138079806,6.444668020486756e-15,611,33,0.014389803864928443,7.994110746712484,0.008925312499999982
