iteration,channel,amplitude,killability,residual,jacobian_rank,tangent_dim,sigma_min_positive,max_abs_amplitude,amp_step
0,11,2.1783735936367608,0.7320895017072914,3.4446615699510456e-15,609,35,0.00061228695613409,4.4319051867318295,0.05
1,11,2.128373593636761,0.7276410266878971,1.663381517141403e-14,609,35,0.0036323239918842304,4.432109487192817,0.05
2,11,2.078373593636761,0.7230648827091394,2.3225387814135362e-14,609,35,0.00770872012087265,4.432361120834523,0.05
3,11,2.0283735936367613,0.7182476815170584,4.067475687985211e-14,609,35,0.011623741615129253,4.432643658376018,0.05
4,11,1.9783735936367612,0.7130630171224241,5.795233665381331e-14,609,35,0.015388130496026203,4.432932368686554,0.05
5,11,1.9283735936367612,0.7073694832985958,7.681800532354052e-14,609,35,0.01901549046861043,4.433191426947705,0.05
6,11,1.8783735936367612,0.7010073321244266,1.344953655367414e-13,609,35,0.022521347892408526,4.4333721942705395,0.05
7,11,1.828373593636761,0.6937936567033479,1.8004054774775519e-13,609,35,0.025922302687173215,4.433415898629942,0.05
8,11,1.778373593636761,0.6855160746401274,3.2951229807709103e-13,609,35,0.02923512839539286,4.433259109214122,0.05
9,11,1.728373593636761,0.6759248855308705,5.38318019770838e-13,609,35,0.0324750501173477,4.432829378678917,0.05
10,11,1.678373593636761,0.6647231713095636,7.915147228649154e-13,609,35,0.035651679647541075,4.432011751263368,0.05
11,11,1.628373593636761,0.6515542229897024,1.5410366338724939e-12,609,35,0.03875560581287362,4.430578907717133,0.05
12,11,1.5783735936367609,0.6359855001031435,2.7159651310476627e-12,609,35,0.041701305690632115,4.4281795165048665,0.05
13,11,1.5283735936367608,0.6174889752282042,4.868773011726361e-12,609,35,0.04407004062889484,4.424585440256627,0.05
14,11,1.4783735936367608,0.5954178536493009,8.266988892608527e-12,609,35,0.0451973621210925,4.4200964418144455,0.05
15,11,1.4283735936367608,0.5689769146416545,1.3119001101294188e-11,609,35,0.0456186329101065,4.415504220785987,0.05
16,11,1.3783735936367607,0.5371812687657457,8.986679798487441e-12,609,35,0.045836204561437416,4.411552706491449,0.05
17,11,1.3283735936367607,0.49879548183937833,1.3533479525974225e-11,609,35,0.045973336881833415,4.408504543300028,0.05
18,11,1.2783735936367606,0.4522368510740068,3.6676308352543996e-15,609,35,0.04605906527592557,4.405999714297893,0.05
19,11,1.2283735936367606,0.39541129547362597,3.535290330370239e-15,609,35,0.04609420693247957,4.40276881021571,0.05
20,11,1.1783735936367605,0.3256279513959867,1.734409034474445e-13,609,35,0.04625245484778702,4.3974080550095564,0.05
21,11,1.1283735936367605,0.23945625563732195,8.670980019837025e-12,609,35,0.04701098894455627,4.396592017074796,0.05
22,11,1.0783735936367604,0.14159968599355113,3.616069159292361e-13,609,35,0.02510619948964176,4.393127582557545,0.05
23,11,1.03,0.0891053609378596,2.5490969060549163e-14,609,35,0.010224421588944852,4.4097922544406165,0.05
