trial,sign,radius,obstruction,converged,constraint_residual,correction_norm,finite,tangent_dim,candidate_soft_nullity,soft_nullity_gain,best_death_distance,max_abs_amplitude
0,-1.0,2.5,1.1710601143392514e-15,True,5.224279105518208e-15,4.468910461385838,True,35,35.00000000000068,-9.094947017729282e-13,2.534839357522574,5.110568730125986
0,1.0,2.5,1.1710601143392514e-15,True,4.713699173359886e-15,2.0792989230788117,True,35,35.000000001293415,-1.2936425264342688e-09,2.39994164827525,5.618782443461878
1,-1.0,2.5,1.2756298913518847e-15,True,5.120884843487345e-15,2.3480016025324315,True,35,35.0,-2.2737367544323206e-13,2.0604128587231725,5.3695843889658965
1,1.0,2.5,1.2756298913518847e-15,True,4.142831116375321e-12,3.4577193601655605,True,35,34.999999999903594,9.617906471248716e-11,1.9110781446340894,5.62229729890205
2,-1.0,2.5,1.3165778191146989e-15,True,4.231430050111221e-15,1.9011714423652397,True,35,35.0,-2.2737367544323206e-13,2.1740592652981245,5.339496864319211
2,1.0,2.5,1.3165778191146989e-15,True,6.157025807189732e-11,2.887120246185589,True,35,34.99999996154247,3.845730134344194e-08,2.768351684881132,5.13948416867153
3,-1.0,2.5,9.750358117170774e-16,True,6.501244429550403e-15,2.306234330463205,True,35,35.00000000000114,-1.3642420526593924e-12,1.9803931082793869,5.437674093660177
3,1.0,2.5,9.750358117170774e-16,True,5.7147499491055785e-15,2.4378122683042167,True,35,34.99999999999977,0.0,1.820355822424454,6.09335748114007
4,-1.0,2.5,1.2523214935783326e-15,True,2.5957584025159936e-12,2.7412099352057244,True,35,34.99999999993747,6.230038707144558e-11,2.004274593063016,5.856060311330762
4,1.0,2.5,1.2523214935783326e-15,True,5.674127611749755e-15,2.9490188238049853,True,35,34.99999999999966,1.1368683772161603e-13,2.1784008289581314,5.774925772891228
