trial,sign,radius,obstruction,converged,constraint_residual,correction_norm,finite,tangent_dim,candidate_soft_nullity,soft_nullity_gain,best_death_distance,max_abs_amplitude
0,-1.0,2.5,1.0511072082639526e-14,True,5.0037483207830504e-14,3.335678943608377,True,35,35.00000000000864,-3.296918293926865e-12,2.8285903932641845,3.8547981618085427
0,1.0,2.5,1.0511072082639526e-14,True,3.863904029694209e-15,1.7092582847866549,True,35,35.000000000013074,-7.73070496506989e-12,2.701030348412164,4.379937409776142
1,-1.0,2.5,1.0403234551451936e-14,True,1.6142497124937265e-14,2.944528456231748,True,35,35.000000000711566,-7.062226359266788e-10,2.4550408798485583,4.354884944419133
1,1.0,2.5,1.0403234551451936e-14,True,4.083199722777277e-15,2.1091088149532666,True,35,35.000000000021146,-1.5802470443304628e-11,2.1346707412365027,3.9299111167354814
2,-1.0,2.5,9.558208795190503e-15,True,7.466908494490532e-14,3.65012106458456,True,35,35.00000000001262,-7.275957614183426e-12,2.9279011152426344,4.349947127023215
2,1.0,2.5,9.558208795190503e-15,True,7.0617630476131996e-12,3.174038183837223,True,35,34.99999999999193,1.3415046851150692e-11,2.974353276518772,4.041120533829381
3,-1.0,2.5,1.2165555709019225e-14,True,5.792075080898829e-13,2.8325632619654595,True,35,35.00000051778636,-5.177810180612141e-07,2.3719237329650653,3.9395322559036132
3,1.0,2.5,1.2165555709019225e-14,True,3.587491708729153e-15,3.6874233171238227,True,35,35.00000000000739,-2.0463630789890885e-12,2.229878492233455,3.739935241804421
4,-1.0,2.5,1.371819527084776e-14,True,4.127282552657981e-15,4.339962623960232,True,35,35.00000000001148,-6.139089236967266e-12,2.2428326522061464,3.778787445329957
4,1.0,2.5,1.371819527084776e-14,True,2.0142946097454074e-14,2.180815183715379,True,35,35.00000000001262,-7.275957614183426e-12,2.3721906080454604,3.895808231689453
