trial,sign,radius,obstruction,converged,constraint_residual,correction_norm,finite,tangent_dim,candidate_soft_nullity,soft_nullity_gain,best_death_distance,max_abs_amplitude
0,-1.0,2.5,1.0210526275820948e-15,True,4.07181842125448e-15,2.280089010442798,True,35,34.999999999999545,1.1368683772161603e-13,2.195145662942202,4.709004317981509
0,1.0,2.5,1.0210526275820948e-15,True,2.4725258204424395e-13,4.143561635799329,True,35,35.000000000000455,-7.958078640513122e-13,1.9644901458901223,5.128480259074281
1,-1.0,2.5,9.484421491105715e-16,True,3.462044674931908e-11,3.28427274926252,True,35,34.999999990990545,9.009113455249462e-09,2.3617435915535374,4.855775634738349
1,1.0,2.5,9.484421491105715e-16,True,3.761161067669626e-11,2.8164859505590156,True,35,34.99999990847948,9.152017810265534e-08,3.063536330516177,4.965746761903043
2,-1.0,2.5,1.3916193692653441e-15,True,6.093168027127383e-14,4.195551131799662,True,36,35.999999999999545,-0.9999999999998863,2.2933729708805286,5.281442209661902
2,1.0,2.5,1.3916193692653441e-15,True,1.869745321649244e-11,2.964515966758143,True,35,34.99999999628915,3.710511009558104e-09,2.2186946035751713,5.009033826613818
3,-1.0,2.5,1.1256635575019757e-15,True,5.70485610317637e-14,2.099853563033827,True,35,34.999999999999545,1.1368683772161603e-13,3.0490409166296746,4.947999785569951
3,1.0,2.5,1.1256635575019757e-15,True,4.5173562603801745e-15,3.7828562703947606,True,35,34.99999999999966,0.0,1.8365963979100561,4.747610007119106
4,-1.0,2.5,1.1736199235198123e-15,True,3.0478870493068794e-13,2.5370317766927797,True,35,34.9999999999975,2.1600499167107046e-12,2.110102286457684,4.881368857520498
4,1.0,2.5,1.1736199235198123e-15,True,1.3982363260597171e-12,4.235551252520688,True,35,34.999999999811735,1.879243427538313e-10,1.9907693188236903,4.724560634960673
