generation,rank,basin_id,parent_id,source,soft_nullity,hard_nullity,susceptibility,susceptibility_channel,death_distance,best_channel,best_amplitude,best_killability,max_abs_amplitude,residual,expansion_count,last_expanded_generation,accepted,note,probe_residual,probe_channel
0,23,0,-1,initial,34.999999999999886,35,1.007184442253934,22,2.738521196218581,22,1.7351317115534728,0.6336017095465196,3.5933851038236875,3.229326868884845e-15,0,-1,True,frontier,,
0,23,0,-1,initial,34.999999999999886,35,1.007184442253934,22,2.738521196218581,22,1.7351317115534728,0.6336017095465196,3.5933851038236875,3.229326868884845e-15,0,-1,False,full_delete_probe,1.000174793673893,22
0,23,0,-1,initial,34.999999999999886,35,1.007184442253934,22,2.738521196218581,22,1.7351317115534728,0.6336017095465196,3.5933851038236875,3.229326868884845e-15,1,0,True,expanded:genericity+deletion+death,,
1,23,12,0,exact_hop,35.0,35,1.0118981758960204,2,3.124369887631535,14,2.223733799234404,0.7117383277945145,4.965188822630523,3.761811171151207e-15,0,-1,True,pareto_kept_polished,,
1,23,14,0,exact_hop,34.99999999999977,35,1.0006164230091237,11,2.9210905312669597,11,1.13139621158199,0.3873198038443784,4.428471574367834,3.5124408848142988e-15,0,-1,True,pareto_kept_polished,,
1,23,13,0,exact_hop,34.99999999999977,35,1.0026100000643046,11,2.1955686993554644,11,1.4094882433299343,0.6419695469987828,4.545843688638398,3.938265875667738e-15,0,-1,True,pareto_kept_polished,,
0,23,0,-1,initial,34.99999999999977,35,1.007184442253934,22,2.7385211962185845,22,1.7351317115534728,0.6336017095465188,3.5933851038236875,3.1276083929785848e-15,1,0,True,pareto_kept_polished,,
1,23,12,0,exact_hop,35.0,35,1.0118981758960204,2,3.124369887631535,14,2.223733799234404,0.7117383277945145,4.965188822630523,3.761811171151207e-15,0,-1,True,frontier,,
1,23,14,0,exact_hop,34.99999999999977,35,1.0006164230091237,11,2.9210905312669597,11,1.13139621158199,0.3873198038443784,4.428471574367834,3.5124408848142988e-15,0,-1,True,frontier,,
1,23,13,0,exact_hop,34.99999999999977,35,1.0026100000643046,11,2.1955686993554644,11,1.4094882433299343,0.6419695469987828,4.545843688638398,3.938265875667738e-15,0,-1,True,frontier,,
0,23,0,-1,initial,34.99999999999977,35,1.007184442253934,22,2.7385211962185845,22,1.7351317115534728,0.6336017095465188,3.5933851038236875,3.1276083929785848e-15,1,0,True,frontier,,
0,23,0,-1,initial,34.99999999999977,35,1.007184442253934,22,2.7385211962185845,22,1.7351317115534728,0.6336017095465188,3.5933851038236875,3.1276083929785848e-15,2,1,True,expanded:genericity,,
1,23,14,0,exact_hop,34.99999999999977,35,1.0006164230091237,11,2.9210905312669597,11,1.13139621158199,0.3873198038443784,4.428471574367834,3.5124408848142988e-15,1,1,True,expanded:deletion,,
1,23,13,0,exact_hop,34.99999999999977,35,1.0026100000643046,11,2.1955686993554644,11,1.4094882433299343,0.6419695469987828,4.545843688638398,3.938265875667738e-15,1,1,True,expanded:death,,
2,23,59,13,exact_hop,34.99999999999977,35,1.0009956169037526,11,2.1548305810626265,11,1.4057685816942003,0.6523800961655946,5.09671877656741,3.707023537745885e-15,0,-1,True,pareto_kept_polished,,
2,23,32,0,off_manifold_hop,35.0,35,0.916738298910729,14,2.227347650658912,11,1.4685532292770165,0.6593282502812604,4.203930752171282,3.1969034741833386e-15,0,-1,True,pareto_kept_polished,,
2,23,29,0,exact_hop,34.99999999999977,35,1.0008610433971101,11,1.97010199662488,11,1.522866781590605,0.7729888016963258,4.9570923830156675,3.9663870245798194e-15,0,-1,True,pareto_kept_polished,,
0,23,0,-1,initial,34.99999999999977,35,1.007184442253934,22,2.738521196218587,22,1.7351317115534728,0.6336017095465182,3.5933851038236875,3.191905963138118e-15,2,1,True,pareto_kept_polished,,
2,23,59,13,exact_hop,34.99999999999977,35,1.0009956169037526,11,2.1548305810626265,11,1.4057685816942003,0.6523800961655946,5.09671877656741,3.707023537745885e-15,0,-1,True,frontier,,
2,23,32,0,off_manifold_hop,35.0,35,0.916738298910729,14,2.227347650658912,11,1.4685532292770165,0.6593282502812604,4.203930752171282,3.1969034741833386e-15,0,-1,True,frontier,,
2,23,29,0,exact_hop,34.99999999999977,35,1.0008610433971101,11,1.97010199662488,11,1.522866781590605,0.7729888016963258,4.9570923830156675,3.9663870245798194e-15,0,-1,True,frontier,,
0,23,0,-1,initial,34.99999999999977,35,1.007184442253934,22,2.738521196218587,22,1.7351317115534728,0.6336017095465182,3.5933851038236875,3.191905963138118e-15,2,1,True,frontier,,
2,23,32,0,off_manifold_hop,35.0,35,0.916738298910729,14,2.227347650658912,11,1.4685532292770165,0.6593282502812604,4.203930752171282,3.1969034741833386e-15,0,-1,False,full_delete_probe,1.0081672192008773,14
