iteration,channel,amplitude,killability,residual,jacobian_rank,tangent_dim,sigma_min_positive,max_abs_amplitude,amp_step
0,21,1.6105469289666035,0.6467565884383842,1.742657327017335e-15,628,72,0.02883015991186531,2.9389246621581875,0.05
1,21,1.5605469289666034,0.6210536861762472,2.8549912808132955e-11,628,72,0.02829818291942348,2.9342124746861447,0.05
2,21,1.5105469289666034,0.5900901886843648,3.937833400700022e-11,628,72,0.02773039324144615,2.933824734779392,0.05
3,21,1.4605469289666033,0.5531808382404985,3.4316517916446005e-11,628,72,0.027125612580082076,2.938762985864379,0.05
4,21,1.4105469289666033,0.509802144554973,1.6764340294151036e-15,628,72,0.026482736448545905,2.950427695227735,0.05
5,21,1.3605469289666032,0.45976425659215203,1.797428886698699e-15,628,72,0.02580178972104183,2.970832890145924,0.05
6,21,1.3105469289666032,0.403413040521857,1.9700546924989335e-15,628,72,0.025083587786915187,3.0029517191437765,0.05
7,21,1.2605469289666031,0.3418214482504817,2.4585409282370877e-15,628,72,0.024330406198697457,3.0513343719638684,0.05
8,21,1.210546928966603,0.27689882619348977,2.0957078150836598e-15,628,72,0.023566676164002744,3.1233352390421056,0.05
9,21,1.160546928966603,0.21119148168137153,2.018690000274994e-15,628,72,0.02275287427808328,3.2317800990833754,0.05
10,21,1.110546928966603,0.14761089310421885,1.0174918015441846e-12,628,72,0.02179345369434183,3.4015975695370964,0.05
11,21,1.060546928966603,0.08750648895663134,2.3484958925722854e-15,628,72,0.020459886951621157,3.6965932687538423,0.05
12,21,1.03,0.05133034514451616,1.6846628187868424e-11,628,72,0.019016321625324226,4.030154421395631,0.03971100765658382
