iteration,channel,amplitude,killability,residual,jacobian_rank,tangent_dim,sigma_min_positive,max_abs_amplitude,amp_step
0,13,1.3597462822543658,0.6630864438653935,3.017962834133164e-15,628,72,0.06924911789372692,4.705289802507654,0.05
1,13,1.3097462822543657,0.628391248966555,2.456041755213637e-15,628,72,0.07369145306714288,4.6690858411244145,0.05
2,13,1.2597462822543657,0.5853712646108238,5.535862610571044e-14,628,72,0.07616627978721958,4.6499186767457195,0.05
3,13,1.2097462822543656,0.5310916553775858,2.3529493195878973e-15,628,72,0.08015564370059486,4.612529111419275,0.05
4,13,1.1847462822543657,0.4983102095294856,3.0859851375203956e-15,628,72,0.08127341581855718,4.59045087106244,0.03250000000000003
5,13,1.1522462822543658,0.4483852999990175,1.0657055350815134e-13,628,72,0.08228599638389023,4.547807728911804,0.04224999999999997
6,13,1.131121282254366,0.4102962710264267,2.5591945252485315e-15,628,72,0.0816189257213787,4.521220401954542,0.027462499999999935
7,13,1.117390032254366,0.38255926638745263,5.133280744400232e-12,628,72,0.08087949799335109,4.503240960254896,0.017850624999999964
8,13,1.099539407254366,0.34214089475710535,2.8563041105076946e-15,628,72,0.07768379481338662,4.472700006626777,0.023205812499999867
9,13,1.087936501004366,0.31269472632832923,5.306202172343255e-11,628,72,0.0765500291624373,4.458043625146102,0.015083778124999914
10,13,1.072852722879366,0.2695776633146272,3.0192301641417496e-15,628,72,0.06673616102892238,4.433198760159899,0.019608911562499932
11,13,1.063048267098116,0.23800110572679045,2.9774617109372983e-15,628,72,0.06450145676342856,4.421349691553311,0.012745792515624998
12,13,1.0566753708403036,0.2157032700561968,1.1187516965794474e-11,628,72,0.06349434514297851,4.413358792323349,0.008284765135156191
13,13,1.0525329882727255,0.2003869323440099,8.25693277175853e-14,628,72,0.06255707237036377,4.4075267032302845,0.005385097337851597
14,13,1.047147890934874,0.17935017013692672,6.178612544842633e-13,628,72,0.06149057623028312,4.402200622655271,0.007000626539206989
15,13,1.0401472643956668,0.14999777005688295,2.6830603549735962e-15,628,72,0.06591622857153875,4.399991327900993,0.0091008145009692
16,13,1.0355968571451823,0.13032012594687895,2.5190135207299124e-14,628,72,0.06524047611759208,4.398522792069354,0.005915529425629995
17,13,1.0327984285725913,0.11844866801688748,2.5619565355446352e-15,628,72,0.0643369017635934,4.401483353274065,0.0036379571443685087
18,13,1.03,0.10696852115612926,2.4426604063800984e-15,628,72,0.06374975099175244,4.406723893195059,0.003637957144368653
