trial,sign,radius,obstruction,converged,constraint_residual,correction_norm,finite,tangent_dim,candidate_soft_nullity,soft_nullity_gain,best_death_distance,max_abs_amplitude
0,-1.0,2.5,6.209231982455828e-15,True,3.0303110450014242e-15,3.331867060881859,True,72,72.00000000000068,-2.2737367544323206e-13,2.1248488582869363,4.888484071660637
0,1.0,2.5,6.209231982455828e-15,True,8.067032002997468e-15,3.3656306860709972,True,72,72.0000000000008,-3.410605131648481e-13,2.1709518920676247,4.476365161274152
1,-1.0,2.5,8.566670760250201e-15,True,2.390054731614777e-15,4.718072630665541,True,72,72.00000000000034,1.1368683772161603e-13,2.1248750099196863,4.586809597396255
1,1.0,2.5,8.566670760250201e-15,True,2.807775822688064e-15,3.5456882192785857,True,72,72.00000000000045,0.0,2.0748553046077287,4.50851462729752
2,-1.0,2.5,1.0552387124921278e-14,True,2.4338967231324133e-12,4.720354859033392,True,72,71.99999999998568,1.4779288903810084e-11,2.3061014006665426,4.647489326760588
2,1.0,2.5,1.0552387124921278e-14,True,2.851367550951575e-15,2.9975011773043843,True,72,72.00000000000068,-2.2737367544323206e-13,2.1510096264353296,4.333164374069328
3,-1.0,2.5,6.2572950188307135e-15,True,2.407185486247167e-15,1.9522163963482466,True,72,72.00000000000091,-4.547473508864641e-13,2.1611153591638574,4.211648189292508
3,1.0,2.5,6.2572950188307135e-15,True,1.7173455182705625e-13,2.0918417297303282,True,72,72.00000000000034,1.1368683772161603e-13,2.091615005978205,4.6119784121330865
4,-1.0,2.5,7.77548112315069e-15,True,7.444368222928487e-12,3.129314336147402,True,72,71.99999999975546,2.4499513529008254e-10,2.1237697638576543,4.297541221515727
4,1.0,2.5,7.77548112315069e-15,True,6.698516554226244e-13,4.163842186725994,True,72,72.0,4.547473508864641e-13,2.273584078052421,4.587244787147312
