trial,sign,radius,obstruction,converged,constraint_residual,correction_norm,finite,tangent_dim,candidate_soft_nullity,soft_nullity_gain,best_death_distance,max_abs_amplitude
0,-1.0,2.5,5.473914260080949e-13,True,6.682163912264948e-14,3.3138839211875464,True,72,72.00000000017144,-9.92486093309708e-11,2.177627554996645,3.984575907907549
0,1.0,2.5,5.473914260080949e-13,True,2.2199714137791867e-15,4.226509654161004,True,72,72.00000000017224,-1.000444171950221e-10,2.266668196443586,4.921061309247556
1,-1.0,2.5,5.52596167544259e-13,True,2.5639526247526922e-15,3.3405826574225697,True,72,72.00000000014302,-7.082689990056679e-11,2.192346456063957,4.0194035338551455
1,1.0,2.5,5.52596167544259e-13,True,2.941175714780353e-15,3.0709110059665554,True,72,72.00000000010527,-3.3082869776990265e-11,2.1342308842662994,4.170187562736933
2,-1.0,2.5,5.416985264022661e-13,True,1.655973596176878e-12,2.877592698653918,True,72,72.0000000001412,-6.900791049702093e-11,2.0749644200378112,4.376530936906465
2,1.0,2.5,5.416985264022661e-13,True,2.7420538339529885e-15,2.5060521658684474,True,72,72.00000000016212,-8.992628863779828e-11,2.101435706083263,4.180612410240101
3,-1.0,2.5,6.459786081882334e-13,True,6.946033504920474e-14,4.3546916472607515,True,72,72.00000000011369,-4.149569576838985e-11,2.1132472734185193,3.9614055611511856
3,1.0,2.5,6.459786081882334e-13,True,8.26458628077812e-14,3.4897079909730024,True,72,72.0000000001346,-6.24140739091672e-11,2.1434645746041823,4.708447459532483
4,-1.0,2.5,5.627411495199169e-13,True,1.7117885046960107e-13,1.8295946098900537,True,72,72.00000000011664,-4.445155354915187e-11,2.1155279319123528,3.8074921772527643
4,1.0,2.5,5.627411495199169e-13,True,2.1538977969760232e-13,2.8226174892260456,True,72,72.00000000013335,-6.116351869422942e-11,2.268803366950532,4.337717694984572
