trial,sign,radius,obstruction,converged,constraint_residual,correction_norm,finite,tangent_dim,candidate_soft_nullity,soft_nullity_gain,best_death_distance,max_abs_amplitude
0,-1.0,2.5,6.850589320000095e-13,True,5.688387728936666e-14,2.3537331234781327,True,72,72.00000000029593,-2.2373569663614035e-10,2.069395609599258,4.34621435991585
0,1.0,2.5,6.850589320000095e-13,True,2.3424198420074407e-15,2.798414280394188,True,72,72.00000000015905,-8.685674401931465e-11,2.1101314982906665,4.0172676471506445
1,-1.0,2.5,7.650695279340407e-13,True,7.263717306091658e-14,3.2755447395618007,True,72,72.00000000018849,-1.163016349892132e-10,2.066305112636138,4.231954861349894
1,1.0,2.5,7.650695279340407e-13,True,7.946676502661702e-14,2.5698862353266603,True,72,72.00000000011312,-4.092726157978177e-11,2.0594069642959667,4.301309270895304
2,-1.0,2.5,6.65728528981868e-13,True,8.689455731302236e-11,3.0914508270350676,True,72,72.000000000005,6.718892109347507e-11,2.25998494750938,4.13658061074355
2,1.0,2.5,6.65728528981868e-13,True,2.1871132756529737e-15,2.278451186114195,True,72,72.00000000010323,-3.1036506698001176e-11,2.294640796569682,4.149664273509535
3,-1.0,2.5,8.304477720636222e-13,True,3.1343673078431476e-15,4.029611893482951,True,72,72.0000000001296,-5.7411853049416095e-11,2.0968894676114567,4.396253397599342
3,1.0,2.5,8.304477720636222e-13,True,1.3692346789689954e-11,4.333546892682117,True,72,72.00000000009595,-2.376054908381775e-11,2.206523845323972,4.400880672729085
4,-1.0,2.5,6.848482929256813e-13,True,2.2159902679518892e-14,3.13812826713443,True,72,72.00000000013006,-5.786660040030256e-11,2.3451600325300834,4.276576356071397
4,1.0,2.5,6.848482929256813e-13,True,2.7256065182581247e-12,4.211406309760009,True,72,72.00000000018213,-1.099351720768027e-10,2.2949283075567823,4.054076049151211
