trial,sign,radius,obstruction,converged,constraint_residual,correction_norm,finite,tangent_dim,candidate_soft_nullity,soft_nullity_gain,best_death_distance,max_abs_amplitude
0,-1.0,2.5,8.105285404973866e-16,True,6.032415959653211e-13,4.9518562585376555,True,72,71.99999999998954,1.000444171950221e-11,2.0280702632524865,4.627916269546052
0,1.0,2.5,8.105285404973866e-16,True,7.840373477034777e-11,5.016327329353719,True,72,71.9999997346689,2.6533064101386117e-07,1.9241296374110364,4.285920465292899
1,-1.0,2.5,8.738441399562352e-16,True,8.527381599635271e-15,3.1384477850109374,True,72,71.99999999999943,1.1368683772161603e-13,2.18711297963106,4.669643055112846
1,1.0,2.5,8.738441399562352e-16,True,2.727013515351715e-15,2.9013154238571666,True,72,71.99999999999932,2.2737367544323206e-13,2.048411858659167,4.581740405226088
2,-1.0,2.5,8.174557340925222e-16,True,3.500417514514353e-11,3.3578452973211688,True,72,71.99999999221359,7.785956768202595e-09,2.0336579307082387,4.512308816614223
2,1.0,2.5,8.174557340925222e-16,True,3.305537690381929e-15,3.973327724318916,True,72,71.99999999999955,0.0,2.094558220541632,4.689207939117868
3,-1.0,2.5,1.0019326526248118e-15,True,2.778523150602171e-15,3.6109053781805804,True,72,71.99999999999932,2.2737367544323206e-13,2.059408012285579,4.536245091619467
3,1.0,2.5,1.0019326526248118e-15,True,3.303946251771979e-15,3.123514817144823,True,72,71.99999999999932,2.2737367544323206e-13,2.0857964337494113,4.39556823671563
4,-1.0,2.5,8.960133836898757e-16,True,8.301790703224141e-12,2.1380940825463015,True,72,71.99999999826218,1.7373622540617362e-09,2.0552391268242283,4.309164515117502
4,1.0,2.5,8.960133836898757e-16,True,2.3856986543484288e-11,3.033664882943178,True,72,71.99999999218244,7.817106961738318e-09,2.0954598962797997,4.927588684149095
